organization_name,contact_name,contact_scope,is_public_professional,role_title,role_date,filing_year,public_email,public_phone,professional_url,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"SRC Medical, Inc.","","role_based","yes","General inquiries","","","info@srcmedical.com","781-826-9100","https://srcmedical.com/contact-src-medical/","https://srcmedical.com/contact-src-medical/","SRC Medical","Contact SRC Medical","2026-08-17","","4","contact_page","manual:round7:src-medical:012:2026-08-17","manual","verified"
"Sagewell Hanover","","role_based","yes","Leasing office","","","","781-590-3044","https://livesagewellhanover.com/contact/","https://livesagewellhanover.com/contact/","Sagewell Hanover","Contact","2026-08-17","","4","contact_page","manual:round7:sagewell-hanover:013:2026-08-17","manual","verified"
"Sturtevant Inc.","","role_based","yes","Sales inquiries","","","sales@sturtevantinc.com","781-829-6501","https://sturtevantinc.com/contact-us/","https://sturtevantinc.com/contact-us/","Sturtevant","Contact Us","2026-08-17","","4","contact_page","manual:round7:sturtevant:014:2026-08-17","manual","verified"
"Tractor Supply Company Store 2050","","role_based","yes","Store main line","","","","781-826-8080","https://www.tractorsupply.com/tsc/store_Hanover-MA-02339_2050","https://www.tractorsupply.com/tsc/store_Hanover-MA-02339_2050","Tractor Supply Company","Hanover Store 2050","2026-08-17","","4","official_organization_page","manual:round7:tractor-supply-hanover-2050:015:2026-08-17","manual","verified"
"Trader Joe's 0513 Hanover","","role_based","yes","Store main line","","","","339-298-1530","https://locations.traderjoes.com/ma/hanover/","https://locations.traderjoes.com/ma/hanover/","Trader Joe's","Hanover Store 513","2026-08-17","","4","official_organization_page","manual:round7:trader-joes-hanover-513:016:2026-08-17","manual","verified"
"1758 LOWE S OF PEMBROKE, MA","","role_based","yes","Store main line","","","","781-499-4016","https://www.lowes.com/store/MA-Pembroke/1758","https://www.lowes.com/store/MA-Pembroke/1758","Lowe's","Pembroke Store 1758","2026-08-17","","4","official_organization_page","manual:round7:lowes-pembroke-1758:017:2026-08-17","manual","verified"
"536 PEMBROKE","","role_based","yes","Store main line","","","","781-826-3696","https://www.kohls.com/stores/ma/pembroke-536.shtml","https://www.kohls.com/stores/ma/pembroke-536.shtml","Kohl's","Pembroke Store 536","2026-08-17","","4","official_organization_page","manual:round7:kohls-pembroke-536:018:2026-08-17","manual","verified"
"61401261 MA1261 PEMBROKE","","role_based","yes","Store main line","","","","339-529-1152","https://www.oceanstatejoblot.com/store-locator/massachusetts/pembroke/261/","https://www.oceanstatejoblot.com/store-locator/massachusetts/pembroke/261/","Ocean State Job Lot","Pembroke Store 261","2026-08-17","","4","official_organization_page","manual:round7:ocean-state-job-lot-pembroke-261:019:2026-08-17","manual","verified"
"BR 41120 WEYMOUTH, MA WALTHAM SERVICES, LLC","","role_based","yes","Pembroke branch main line","","","","800-752-1015","https://www.walthamservices.com/locations/massachusetts/pembroke/","https://www.walthamservices.com/locations/massachusetts/pembroke/plymouth-ma/","Waltham Pest Services","Plymouth Service Area - Pembroke Branch","2026-08-17","","4","official_organization_page","manual:round7:waltham-services-pembroke:020:2026-08-17","manual","verified"
"Bridges by Epoch at Pembroke","","role_based","yes","Community main line","","","","781-243-3003","https://www.bridgesbyepoch.com/communities/pembroke-ma/contact/","https://www.bridgesbyepoch.com/communities/pembroke-ma/contact/","Bridges by EPOCH","Contact Bridges at Pembroke","2026-08-17","","4","contact_page","manual:round7:bridges-by-epoch-pembroke:021:2026-08-17","manual","verified"
"Celco Consttruction Corp.","","role_based","yes","Company main line","","","","781-331-6521","https://safer.fmcsa.dot.gov/query.asp?query_param=USDOT&query_string=1459123&query_type=queryCarrierSnapshot","https://safer.fmcsa.dot.gov/query.asp?query_param=USDOT&query_string=1459123&query_type=queryCarrierSnapshot","Federal Motor Carrier Safety Administration","Company Snapshot - Celco Construction Corp","2026-08-17","","5","public_registry","manual:round7:celco-construction:022:2026-08-17","manual","verified"
"Dimark Precision Machining","","role_based","yes","Facility main line","","","","781-826-6157","https://www.dimarkprecision.com/contact_us.html","https://www.dimarkprecision.com/contact_us.html","Dimark Precision Machining","Contact Us","2026-08-17","","4","contact_page","manual:round7:dimark-precision:023:2026-08-17","manual","verified"
"EIS - Nelco - Pembroke","","role_based","yes","Sales team","","","sales@nelcoproducts.com","781-826-3010","https://www.nelcoproducts.com/contact-sales/","https://www.nelcoproducts.com/contact-sales/","Nelco Products","Contact Sales","2026-08-17","","4","contact_page","manual:round7:nelco-products-pembroke:024:2026-08-17","manual","verified"
"JLC-Tech LLC","","role_based","yes","General inquiries","","","info@jlc-tech.com","781-826-8162","https://www.jlc-tech.com/about-us/","https://www.jlc-tech.com/about-us/","JLC-Tech","About Us","2026-08-17","","4","official_organization_page","manual:round7:jlc-tech:025:2026-08-17","manual","verified"
"Murphy Electric & Industrial Control, LLC.","","role_based","yes","Company main line","","","","781-826-6423","https://www.murphy-electric.com/","https://www.murphy-electric.com/","Murphy Electric & Industrial Control","Murphy Electric and Industrial Control","2026-08-17","","4","official_organization_page","manual:round7:murphy-electric:026:2026-08-17","manual","verified"
"PEMBROKE HOSPITAL - 0269","","role_based","yes","Hospital main line","","","","781-829-7000","https://pembrokehospital.com/contact-us/","https://pembrokehospital.com/contact-us/","Pembroke Hospital","Contact Us","2026-08-17","","4","contact_page","manual:round7:pembroke-hospital:027:2026-08-17","manual","verified"
"PEMBROKE_1377120","","role_based","yes","Post office main line","","","","781-293-2631","https://tools.usps.com/locations/details/1377120","https://tools.usps.com/locations/details/1377120","United States Postal Service","Pembroke Post Office Location 1377120","2026-08-17","","5","public_registry","manual:round7:usps-pembroke-1377120:028:2026-08-17","manual","verified"
"Pembroke","","role_based","yes","Store main line","","","","781-294-8033","https://koopmanlumber.com/contact-us/","https://koopmanlumber.com/contact-us/","Koopman Lumber","Contact Us - Pembroke","2026-08-17","","4","contact_page","manual:round7:koopman-lumber-pembroke:029:2026-08-17","manual","verified"
"Pembroke Woods Apartments","","role_based","yes","Leasing office","","","","781-579-7810","https://www.livepembrokewoods.com/","https://www.livepembrokewoods.com/","Pembroke Woods","Pembroke Woods Apartments","2026-08-17","","4","official_organization_page","manual:round7:pembroke-woods-apartments:030:2026-08-17","manual","verified"
"Protectowire","","role_based","yes","General inquiries","","","info@protectowire.com","781-826-3878","https://protectowire.com/contact/","https://protectowire.com/contact/","Protectowire","Contact Us","2026-08-17","","4","contact_page","manual:round7:protectowire:031:2026-08-17","manual","verified"
"STOP & SHOP 100014","","role_based","yes","Store main line","","","","781-826-9802","https://stores.stopandshop.com/ma/pembroke/125-church-street","https://stores.stopandshop.com/ma/pembroke/125-church-street","Stop & Shop","Pembroke Store 0014","2026-08-17","","4","official_organization_page","manual:round7:stop-and-shop-pembroke-0014:032:2026-08-17","manual","verified"
"Sunrise SESA Technologies Inc","","role_based","yes","Sales team","","","sales@sunrisesystems.com","781-826-9706","https://www.sunrisesystems.com/contact-us","https://www.sunrisesystems.com/contact-us","Sunrise SESA Technologies","Contact Us","2026-08-17","","4","contact_page","manual:round7:sunrise-sesa:033:2026-08-17","manual","verified"
"Cardinal Cushing Centers","","role_based","yes","Organization main line","","","","781-826-6371","https://cushingcenters.org/contact/","https://cushingcenters.org/contact/","Cardinal Cushing Centers","Contact Us","2026-08-17","","4","contact_page","manual:round7:cardinal-cushing-centers:034:2026-08-17","manual","verified"
"South Shore YMCA - Emilson Branch","","role_based","yes","Welcome center","","","","781-829-8585","https://ssymca.org/location/emilson-ymca/","https://ssymca.org/location/emilson-ymca/","South Shore YMCA","Emilson YMCA","2026-08-17","","4","official_organization_page","manual:round7:south-shore-ymca-emilson:035:2026-08-17","manual","verified"
"New England Village","","role_based","yes","Admissions inquiries","","","info@newenglandvillage.org","781-293-5461","https://www.newenglandvillage.org/contact/admissions/","https://www.newenglandvillage.org/contact/admissions/","New England Village","Admissions Inquiries","2026-08-17","","4","contact_page","manual:round7:new-england-village:036:2026-08-17","manual","verified"
"Hanover Council on Aging","","role_based","yes","Senior services main line","","","","781-924-1913","https://www.hanover-ma.gov/council-on-aging","https://www.hanover-ma.gov/council-on-aging","Town of Hanover","Council on Aging","2026-08-17","","5","public_registry","manual:round7:hanover-council-on-aging:037:2026-08-17","manual","verified"
"Pembroke Council on Aging","","role_based","yes","Senior services main line","","","","781-294-8220","https://www.pembroke-ma.gov/1761/Senior-Services-Council-on-Aging","https://www.pembroke-ma.gov/1761/Senior-Services-Council-on-Aging","Town of Pembroke","Senior Services Council on Aging","2026-08-17","","5","public_registry","manual:round7:pembroke-council-on-aging:038:2026-08-17","manual","verified"
"""ConOps - NE - Eastern Mass - Brockton WTP, MA""","","role_based","yes","Water Department main line","","","","508-580-7865","https://brockton.ma.us/wp-content/uploads/2026/05/Brockton-2025-Consumer-Confidence-Report.pdf","https://brockton.ma.us/wp-content/uploads/2026/05/Brockton-2025-Consumer-Confidence-Report.pdf","City of Brockton","2025 Annual Water Quality Report","2026-08-17","2026-05-01","5","public_registry","manual:round7:brockton-silver-lake-wtp-contact:039:2026-08-17","manual","verified"
