organization_name,contact_name,contact_scope,is_public_professional,role_title,role_date,filing_year,public_email,public_phone,professional_url,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"Alliance Health at West Acres","","role_based","yes","General inquiries","","","","508-583-6000","https://alliancehhs.org/west-acres/","https://alliancehhs.org/west-acres/","Alliance Health & Human Services","Alliance Health at West Acres","2026-08-17","","4","official_organization_page","manual:round3:alliance-health-at-west-acres:051:2026-08-17","manual","verified"
"1174 LOWE S OF BROCKTON, MA","","role_based","yes","Store main line","","","","508-897-0067","https://www.lowes.com/store/ma-brockton/1174","https://www.lowes.com/store/ma-brockton/1174","Lowe's","Brockton Lowe's Store #1174","2026-08-17","","4","contact_page","manual:round3:1174-lowe-s-of-brockton-ma:052:2026-08-17","manual","verified"
"1618 LOWE S OF WEYMOUTH, MA","","role_based","yes","Store main line","","","","781-340-5964","https://www.lowes.com/store/ma-weymouth/1618","https://www.lowes.com/store/ma-weymouth/1618","Lowe's","Weymouth Lowe's Store #1618","2026-08-17","","4","contact_page","manual:round3:1618-lowe-s-of-weymouth-ma:053:2026-08-17","manual","verified"
"1663 LOWE S OF KINGSTON, MA","","role_based","yes","Store main line","","","","781-217-2000","https://www.lowes.com/store/ma-kingston/1663","https://www.lowes.com/store/ma-kingston/1663","Lowe's","Kingston Lowe's Store #1663","2026-08-17","","4","contact_page","manual:round3:1663-lowe-s-of-kingston-ma:054:2026-08-17","manual","verified"
"1857 LOWE S OF RAYNHAM, MA","","role_based","yes","Store main line","","","","774-226-2036","https://www.lowes.com/store/ma-raynham/1857","https://www.lowes.com/store/ma-raynham/1857","Lowe's","Raynham Lowe's Store #1857","2026-08-17","","4","contact_page","manual:round3:1857-lowe-s-of-raynham-ma:055:2026-08-17","manual","verified"
"2376 LOWE S OF WAREHAM, MA","","role_based","yes","Store main line","","","","774-678-6000","https://www.lowes.com/store/ma-wareham/2376","https://www.lowes.com/store/ma-wareham/2376","Lowe's","Wareham Lowe's Store #2376","2026-08-17","","4","contact_page","manual:round3:2376-lowe-s-of-wareham-ma:056:2026-08-17","manual","verified"
"2752 LOWE S OF WEST BRIDGEWATER, MA","","role_based","yes","Store main line","","","","508-559-5200","https://www.lowes.com/store/ma-west-bridgewater/2752","https://www.lowes.com/store/ma-west-bridgewater/2752","Lowe's","West Bridgewater Lowe's Store #2752","2026-08-17","","4","contact_page","manual:round3:2752-lowe-s-of-west-bridgewater-ma:057:2026-08-17","manual","verified"
"2785 LOWE S OF ABINGTON, MA","","role_based","yes","Store main line","","","","781-681-6513","https://www.lowes.com/store/ma-abington/2785","https://www.lowes.com/store/ma-abington/2785","Lowe's","Abington Lowe's Store #2785","2026-08-17","","4","contact_page","manual:round3:2785-lowe-s-of-abington-ma:058:2026-08-17","manual","verified"
"STOP & SHOP 100007","","role_based","yes","Store main line","","","","508-337-9450","https://stores.stopandshop.com/ma/mansfield/377-chauncy-street","https://stores.stopandshop.com/ma/mansfield/377-chauncy-street","Stop & Shop","Mansfield Store #0007","2026-08-17","","4","contact_page","manual:round3:stop-shop-100007:059:2026-08-17","manual","verified"
"STOP & SHOP 100017","","role_based","yes","Store main line","","","","617-773-4510","https://stores.stopandshop.com/ma/quincy/495-southern-artery","https://stores.stopandshop.com/ma/quincy/495-southern-artery","Stop & Shop","Quincy Store #0017","2026-08-17","","4","contact_page","manual:round3:stop-shop-100017:060:2026-08-17","manual","verified"
"STOP & SHOP 100020","","role_based","yes","Store main line","","","","617-328-4477","https://stores.stopandshop.com/ma/quincy/65-newport-avenue","https://stores.stopandshop.com/ma/quincy/65-newport-avenue","Stop & Shop","Quincy Store #0020","2026-08-17","","4","contact_page","manual:round3:stop-shop-100020:061:2026-08-17","manual","verified"
"STOP & SHOP 100033","","role_based","yes","Store main line","","","","781-341-1797","https://stores.stopandshop.com/ma/stoughton/278-washington-street","https://stores.stopandshop.com/ma/stoughton/278-washington-street","Stop & Shop","Stoughton Store #0033","2026-08-17","","4","contact_page","manual:round3:stop-shop-100033:062:2026-08-17","manual","verified"
"STOP & SHOP 100054","","role_based","yes","Store main line","","","","781-871-0020","https://stores.stopandshop.com/ma/abington/375-centre-avenue","https://stores.stopandshop.com/ma/abington/375-centre-avenue","Stop & Shop","Abington Store #0054","2026-08-17","","4","contact_page","manual:round3:stop-shop-100054:063:2026-08-17","manual","verified"
"STOP & SHOP 100070","","role_based","yes","Store main line","","","","508-998-2000","https://stores.stopandshop.com/ma/new-bedford/1001-king%27s-highway","https://stores.stopandshop.com/ma/new-bedford/1001-king%27s-highway","Stop & Shop","New Bedford Store #0070","2026-08-17","","4","contact_page","manual:round3:stop-shop-100070:064:2026-08-17","manual","verified"
"STOP & SHOP 100071","","role_based","yes","Store main line","","","","508-672-2177","https://stores.stopandshop.com/ma/fall-river/501-rodman-street","https://stores.stopandshop.com/ma/fall-river/501-rodman-street","Stop & Shop","Fall River Store #0071","2026-08-17","","4","contact_page","manual:round3:stop-shop-100071:065:2026-08-17","manual","verified"
"STOP & SHOP 100098","","role_based","yes","Store main line","","","","508-993-1791","https://stores.stopandshop.com/ma/new-bedford/438-dartmouth-street","https://stores.stopandshop.com/ma/new-bedford/438-dartmouth-street","Stop & Shop","New Bedford Store #0098","2026-08-17","","4","contact_page","manual:round3:stop-shop-100098:066:2026-08-17","manual","verified"
"STOP & SHOP 100402","","role_based","yes","Store main line","","","","781-582-3700","https://stores.stopandshop.com/ma/kingston/160-summer-street","https://stores.stopandshop.com/ma/kingston/160-summer-street","Stop & Shop","Kingston Store #0402","2026-08-17","","4","contact_page","manual:round3:stop-shop-100402:067:2026-08-17","manual","verified"
"STOP & SHOP 100444","","role_based","yes","Store main line","","","","781-447-7817","https://stores.stopandshop.com/ma/whitman/475-bedford-street","https://stores.stopandshop.com/ma/whitman/475-bedford-street","Stop & Shop","Whitman Store #0444","2026-08-17","","4","contact_page","manual:round3:stop-shop-100444:068:2026-08-17","manual","verified"
"SUPER STOP & SHOP 0473","","role_based","yes","Store main line","","","","508-675-0391","https://stores.stopandshop.com/ma/fall-river/333-mariano-bishop-boulevard","https://stores.stopandshop.com/ma/fall-river/333-mariano-bishop-boulevard","Stop & Shop","Fall River Store #0473","2026-08-17","","4","contact_page","manual:round3:super-stop-shop-0473:069:2026-08-17","manual","verified"
