canonical_name,organization_type,industry,union_affiliation,local_number,official_identifier,website,public_phone,public_email,street,city,state,zip,latitude,longitude,estimated_reach,active_status,public_accessibility,active_program,asserted_fields,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"Boston Branch - Kaeser Compressors, Inc.","workplace","","","","","https://us.kaeser.com/about-us/contacts/kaeser-usa-branch-locations/boston.aspx","508-238-3228","boston@kaeser.com","","South Easton","MA","","","","","","","","website;public_phone;public_email","https://us.kaeser.com/about-us/contacts/kaeser-usa-branch-locations/boston.aspx","Kaeser Compressors","Kaeser Compressors in Boston","2026-08-17","","4","contact_page","manual:round6:boston-branch-kaeser-compressors-inc:011:2026-08-17","manual","verified"
"Brockton","workplace","","","","","https://www.signdesign.com/contact","508-580-0094","sales@signdesign.com","","Brockton","MA","","","","","","","","website;public_phone;public_email","https://www.signdesign.com/contact","Sign Design, Inc.","Contact","2026-08-17","","4","contact_page","manual:round6:brockton-sign-design:012:2026-08-17","manual","verified"
"Acella","workplace","","","","","https://www.acellaconstruction.com/contact-us/driving-directions/","781-681-9240","","","Rockland","MA","","","","","","","","website;public_phone","https://www.acellaconstruction.com/contact-us/driving-directions/","Acella Construction Corporation","Contact Us and Driving Directions","2026-08-17","","4","contact_page","manual:round6:acella:013:2026-08-17","manual","verified"
"Alta Enterprises LLC- Lakeville","workplace","","","","","https://materialhandling.altg.com/locations/lakeville-ma/","781-341-0321","","","Lakeville","MA","","","","","","","","website;public_phone","https://materialhandling.altg.com/locations/lakeville-ma/","Alta Material Handling","Lakeville Massachusetts location","2026-08-17","","4","contact_page","manual:round6:alta-enterprises-llc-lakeville:014:2026-08-17","manual","verified"
"MA87 AEGIS","workplace","","","","","https://www.ametekaegis.com/contactus/contactussalesforceform","508-998-3141","Aegis.info@ametek.com","","New Bedford","MA","","","","","","","","website;public_phone;public_email","https://www.ametekaegis.com/contactus/contactussalesforceform","AMETEK Aegis","Contact Us","2026-08-17","","4","contact_page","manual:round6:ma87-aegis:015:2026-08-17","manual","verified"
"Anduril Industries Quincy","workplace","","","","","https://www.anduril.com/","","contact@anduril.com","","Quincy","MA","","","","","","","","website;public_email","https://www.anduril.com/","Anduril Industries","Anduril Industries home page","2026-08-17","","4","official_organization_page","manual:round6:anduril-industries-quincy:016:2026-08-17","manual","verified"
"Ryder Braintree 0610","workplace","","","","","https://www.ryder.com/en-us/locations/us/massachusetts/braintree/610","781-848-5080","","","Braintree","MA","","","","","","","","website;public_phone","https://www.ryder.com/en-us/locations/us/massachusetts/braintree/610","Ryder","Braintree Massachusetts location 610","2026-08-17","","4","contact_page","manual:round6:ryder-braintree-0610:017:2026-08-17","manual","verified"
"Karpp Abington","workplace","","","","","https://cbsi.net/s/content/abington-yard","781-871-1915","","","Abington","MA","","","","","","","","website;public_phone","https://cbsi.net/s/content/abington-yard","Chapman Building Supply","Abington Yard","2026-08-17","","4","contact_page","manual:round6:karpp-abington:018:2026-08-17","manual","verified"
"Specialty Kinnealey - 3210","workplace","","","","","https://kinnealey.com/contact.html","508-638-7700","sales@kinnealey.com","","Brockton","MA","","","","","","","","website;public_phone;public_email","https://kinnealey.com/contact.html","Kinnealey Meats","Contact Us","2026-08-17","","4","contact_page","manual:round6:specialty-kinnealey-3210:019:2026-08-17","manual","verified"
"Pier Fish Company","workplace","","","","","https://pierfish.com/contact-us/","508-990-9997","","","New Bedford","MA","","","","","","","","website;public_phone","https://pierfish.com/contact-us/","Pier Fish Company","Contact Us","2026-08-17","","4","contact_page","manual:round6:pier-fish-company:020:2026-08-17","manual","verified"
"new england tortilla, inc.","workplace","","","","","https://mininatortilla.com/pages/contact","617-889-6462","info@MiNinaTortilla.com","","Brockton","MA","","","","","","","","website;public_phone;public_email","https://mininatortilla.com/pages/contact","Mi Niña Tortilla","Contact","2026-08-17","","4","contact_page","manual:round6:new-england-tortilla-inc:021:2026-08-17","manual","verified"
"Harodite Industries, Inc. North","workplace","","","","","https://www.harodite.com/","508-824-6961","","","Taunton","MA","","","","","","","","website;public_phone","https://www.harodite.com/","Harodite Industries","Harodite Industries home page","2026-08-17","","4","contact_page","manual:round6:harodite-industries-inc-north:022:2026-08-17","manual","verified"
"MICROWAY, INC.","workplace","","","","","https://request.microway.com/contact/","508-746-7341","sales@microway.com","","Plymouth","MA","","","","","","","","website;public_phone;public_email","https://request.microway.com/contact/","Microway","Contact","2026-08-17","","4","contact_page","manual:round6:microway-inc:023:2026-08-17","manual","verified"
"AFC Cable Systems","workplace","","","","","https://www.atkore.com/about-us/brands/acs-uni-fab","800-426-3170","","","New Bedford","MA","","","","","","","","website;public_phone","https://dam.atkore.com/api/public/content/fd141f422fa4435c9cd4698c96c08181?v=4d0b72d6","Atkore","ACS Uni-Fab device assemblies","2026-08-17","","4","official_organization_page","manual:round6:afc-cable-systems:024:2026-08-17","manual","verified"
"TRIMARK USA, LLC","workplace","","","","","https://www.trimarkusa.com/","","info@trimarkusa.com","","Mansfield","MA","","","","","","","","website;public_email","https://www.trimarkusa.com/SiteMedia/SiteResources/Resources/TriMark-Ovens-Guide.pdf","TriMark USA","Commercial Ovens Guide","2026-08-17","","4","official_organization_page","manual:round6:trimark-usa-llc:025:2026-08-17","manual","verified"
"BENDON GEAR AND MACHINE, INC","workplace","","","","","https://www.bendongear.com/contact_us.html","781-878-8100","rfq@bendongear.com","","Rockland","MA","","","","","","","","website;public_phone;public_email","https://www.bendongear.com/contact_us.html","Bendon Gear & Machine, Inc.","Contact Us","2026-08-17","","4","contact_page","manual:round6:bendon-gear-and-machine-inc:026:2026-08-17","manual","verified"
"Rolf C Hagen (USA) Corp","workplace","","","","","https://hagen.com/contact-us/","800-724-2436","","","Mansfield","MA","","","","","","","","website;public_phone","https://hagen.com/contact-us/","Hagen Group","Contact Us","2026-08-17","","4","contact_page","manual:round6:rolf-c-hagen-usa-corp:027:2026-08-17","manual","verified"
"South Shore Community Action Council, Inc.","workplace","","","","","https://www.sscac.org/contact","508-747-7575","","","Plymouth","MA","","","","","","","","website;public_phone","https://www.sscac.org/contact","South Shore Community Action Council","Contact Us","2026-08-17","","4","contact_page","manual:round6:south-shore-community-action-council-inc:028:2026-08-17","manual","verified"
"AMERICOLD LOGISTICS - TAUNTON","workplace","","","","","https://www.americold.com/facilities/taunton/","508-513-4400","","","Taunton","MA","","","","","","","","website;public_phone","https://www.americold.com/facilities/taunton/","Americold","Taunton facility","2026-08-17","","4","contact_page","manual:round6:americold-logistics-taunton:029:2026-08-17","manual","verified"
"re:fab, Inc.","workplace","","","","","https://refabpro.com/contact-painters-near-you/","508-992-7772","info@gorefab.com","","Lakeville","MA","","","","","","","","website;public_phone;public_email","https://refabpro.com/contact-painters-near-you/","re:fab","Contact re:fab","2026-08-17","","4","contact_page","manual:round6:refab-inc:030:2026-08-17","manual","verified"
"Chuckran Auto Parts","workplace","","","","","https://chuckransautoparts.com/contact-us/","508-697-6319","","","Bridgewater","MA","","","","","","","","website;public_phone","https://chuckransautoparts.com/contact-us/","Chuckran Auto Parts","Contact Us","2026-08-17","","4","contact_page","manual:round6:chuckran-auto-parts:031:2026-08-17","manual","verified"
"VitraHealth","workplace","","","","","https://vitrahealth.com/contact/","508-297-2022","","","Braintree","MA","","","","","","","","website;public_phone","https://vitrahealth.com/contact/","Vitra Health","Contact Us","2026-08-17","","4","contact_page","manual:round6:vitrahealth:032:2026-08-17","manual","verified"
"Renaissance Patriot Place","workplace","","","","","https://www.marriott.com/en-us/hotels/BOSPP-renaissance-boston-patriot-place-hotel/overview/","508-543-5500","","","Foxborough","MA","","","","","","","","website;public_phone","https://www.marriott.com/en-us/hotels/BOSPP-renaissance-boston-patriot-place-hotel/overview/","Marriott International","Renaissance Boston Patriot Place Hotel","2026-08-17","","4","contact_page","manual:round6:renaissance-patriot-place:033:2026-08-17","manual","verified"
"Copeland Acquisition Corp.","workplace","","","","","https://www.copelandchevrolet.com/contact.htm?selectedAccountId=copelandchevroletbrockton","866-276-1601","","","Brockton","MA","","","","","","","","website;public_phone","https://www.copelandchevrolet.com/contact.htm?selectedAccountId=copelandchevroletbrockton","Copeland Chevrolet","Contact Us and Directions","2026-08-17","","4","contact_page","manual:round6:copeland-acquisition-corp:034:2026-08-17","manual","verified"
"Quick Sling","workplace","","","","","https://www.quick-sling.com/contact","508-802-4856","orders@diversitech.com","","Taunton","MA","","","","","","","","website;public_phone;public_email","https://www.quick-sling.com/contact","Quick-Sling","Contact","2026-08-17","","4","contact_page","manual:round6:quick-sling:035:2026-08-17","manual","verified"
"Spoontiques Inc.","workplace","","","","","https://spoontiques.com/ContactUs.php","800-225-5826","","","Stoughton","MA","","","","","","","","website;public_phone","https://spoontiques.com/ContactUs.php","Spoontiques, Inc.","Contact Us","2026-08-17","","4","contact_page","manual:round6:spoontiques-inc:036:2026-08-17","manual","verified"
"Thomas J. Kennedy Plumbing, Heating & HVAC, Inc.","workplace","","","","","https://tjkplumbing.com/contact-us/","508-824-6556","contactus@tjkplumbing.com","","Raynham","MA","","","","","","","","website;public_phone;public_email","https://tjkplumbing.com/contact-us/","Thomas J. Kennedy Plumbing, Heating & HVAC","Contact Us","2026-08-17","","4","contact_page","manual:round6:thomas-j-kennedy-plumbing-heating-hvac-inc:037:2026-08-17","manual","verified"
"CARE ONE AT NEW BEDFORD","workplace","","","","","https://www.care-one.com/locations/careone-at-new-bedford/","508-996-4600","","","New Bedford","MA","","","","","","","","website;public_phone","https://www.care-one.com/locations/careone-at-new-bedford/","CareOne","CareOne at New Bedford","2026-08-17","","4","contact_page","manual:round6:care-one-at-new-bedford:038:2026-08-17","manual","verified"
"CAREONE AT WEYMOUTH","workplace","","","","","https://www.care-one.com/locations/careone-at-weymouth-rehab-facilities-in-weymouth-ma/","781-340-9800","","","Weymouth","MA","","","","","","","","website;public_phone","https://www.care-one.com/locations/careone-at-weymouth-rehab-facilities-in-weymouth-ma/","CareOne","CareOne at Weymouth","2026-08-17","","4","contact_page","manual:round6:careone-at-weymouth:039:2026-08-17","manual","verified"
"Brookmeadow at Cobb Corner Assisted Living Residence","workplace","","","","","https://www.seniorlivingresidences.com/communities/brookmeadow-cobb-corner/contact/","781-344-0310","info@brookmeadowSLR.com","","Stoughton","MA","","","","","","","","website;public_phone;public_email","https://www.seniorlivingresidences.com/communities/brookmeadow-cobb-corner/contact/","Senior Living Residences","Brookmeadow at Cobb Corner contact","2026-08-17","","4","contact_page","manual:round6:brookmeadow-at-cobb-corner-assisted-living-residence:040:2026-08-17","manual","verified"
"SmartPak","workplace","","","","","https://www.smartpakequine.com/content/contact-us","774-773-1000","","","Plymouth","MA","","","","","","","","website;public_phone","https://www.smartpakequine.com/content/contact-us","SmartEquine","Contact SmartEquine","2026-08-17","","4","contact_page","manual:round6:smartpak:041:2026-08-17","manual","verified"
"The Fresh Market 253","workplace","","","","","https://stores.thefreshmarket.com/ma/mansfield/253","508-413-5000","","","Mansfield","MA","","","","","","","","website;public_phone","https://stores.thefreshmarket.com/ma/mansfield/253","The Fresh Market","Mansfield store 253","2026-08-17","","4","contact_page","manual:round6:the-fresh-market-253:042:2026-08-17","manual","verified"
"Overhead Door Company of Boston","workplace","","","","","https://www.overheaddoor.com/find-a-distributor/overhead-door-company-of-boston","781-871-3850","","","Rockland","MA","","","","","","","","website;public_phone","https://www.overheaddoor.com/find-a-distributor/overhead-door-company-of-boston","Overhead Door Corporation","Overhead Door Company of Boston","2026-08-17","","4","contact_page","manual:round6:overhead-door-company-of-boston:043:2026-08-17","manual","verified"
"63322 SUNRISE OF BRAINTREE","workplace","","","","","https://www.sunriseseniorliving.com/communities/ma/sunrise-of-braintree","781-356-0190","","","Braintree","MA","","","","","","","","website;public_phone","https://www.sunriseseniorliving.com/communities/ma/sunrise-of-braintree","Sunrise Senior Living","Sunrise of Braintree","2026-08-17","","4","contact_page","manual:round6:63322-sunrise-of-braintree:044:2026-08-17","manual","verified"
"KRE-BSL HUSKY NORWOOD OPERATION LLC","workplace","","","","","https://www.benchmarkseniorliving.com/senior-living/ma/norwood/benchmark-senior-living-on-clapboardtree/","781-352-0002","","","Norwood","MA","","","","","","","","website;public_phone","https://www.benchmarkseniorliving.com/senior-living/ma/norwood/benchmark-senior-living-on-clapboardtree/","Benchmark Senior Living","Benchmark Senior Living on Clapboardtree","2026-08-17","","4","contact_page","manual:round6:kre-bsl-husky-norwood-operation-llc:045:2026-08-17","manual","verified"
"KRE-BSL HUSKY PLYMOUTH OPERATION LLC","workplace","","","","","https://www.benchmarkseniorliving.com/senior-living/ma/plymouth/benchmark-senior-living-at-plymouth-crossings/","508-503-1457","","","Plymouth","MA","","","","","","","","website;public_phone","https://www.benchmarkseniorliving.com/senior-living/ma/plymouth/benchmark-senior-living-at-plymouth-crossings/","Benchmark Senior Living","Benchmark Senior Living at Plymouth Crossings","2026-08-17","","4","contact_page","manual:round6:kre-bsl-husky-plymouth-operation-llc:046:2026-08-17","manual","verified"
"Coastline Elderly Services","workplace","","","","","https://coastlinenb.org/contact/","508-999-6400","","","New Bedford","MA","","","","","","","","website;public_phone","https://coastlinenb.org/contact/","Coastline","Contact","2026-08-17","","4","contact_page","manual:round6:coastline-elderly-services:047:2026-08-17","manual","verified"
"Sarah Brayton Nursing Center","workplace","","","","","https://sarahbraytonhc.com/contact","508-675-1001","","","Fall River","MA","","","","","","","","website;public_phone","https://sarahbraytonhc.com/contact","Sarah S. Brayton Nursing Center","Contact","2026-08-17","","4","contact_page","manual:round6:sarah-brayton-nursing-center:048:2026-08-17","manual","verified"
"Sacred Heart Home","workplace","","","","","https://www.dhfo.org/our-communities/sacred-heart-home/","508-996-6751","","","New Bedford","MA","","","","","","","","website;public_phone","https://www.dhfo.org/our-communities/sacred-heart-home/","Diocesan Health Facilities","Sacred Heart Home","2026-08-17","","4","contact_page","manual:round6:sacred-heart-home:049:2026-08-17","manual","verified"
"Northern Wind, LLC Plant 1","workplace","","","","","https://www.northernwind.com/contact-us-northern-wind-seafood/","508-997-0727","info@northernwind.com","","New Bedford","MA","","","","","","","","website;public_phone;public_email","https://www.northernwind.com/contact-us-northern-wind-seafood/","Northern Wind Seafood","Contact","2026-08-17","","4","contact_page","manual:round6:northern-wind-llc-plant-1:050:2026-08-17","manual","verified"
