canonical_name,organization_type,industry,union_affiliation,local_number,official_identifier,website,public_phone,public_email,street,city,state,zip,latitude,longitude,estimated_reach,active_status,public_accessibility,active_program,asserted_fields,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"MIRA Coalition","immigrant_community_nonprofit","Immigrant and refugee advocacy and integration","","","","https://miracoalition.org/","617-350-5480","info@miracoalition.org","69 Canal Street","Boston","MA","02114","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.mass.gov/info-details/ori-community-partners-directory","Massachusetts Office for Refugees and Immigrants","ORI Community Partners Directory","2026-08-18","","5","government_directory","manual:round11:mira-coalition:016:2026-08-18","manual","verified"
"Refugee and Immigrant Assistance Center","refugee_community_nonprofit","Refugee resettlement and employment support","","","","https://www.riacboston.org/","617-238-2430","riac@riacboston.org","253 Roxbury Street","Boston","MA","02119","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.mass.gov/info-details/ori-community-partners-directory","Massachusetts Office for Refugees and Immigrants","ORI Community Partners Directory","2026-08-18","","5","government_directory","manual:round11:refugee-and-immigrant-assistance-center:017:2026-08-18","manual","verified"
"Dorcas International Institute of Rhode Island","refugee_community_nonprofit","Refugee resettlement, adult education, and employment services","","","","https://www.diiri.org/","401-784-8602","info@diiri.org","220 Elmwood Avenue","Providence","RI","02907","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.diiri.org/contact-us/","Dorcas International Institute of Rhode Island","Contact Us","2026-08-18","","4","official_organization_page","manual:round11:dorcas-international-institute-of-rhode-island:018:2026-08-18","manual","verified"
"Refugee Dream Center","refugee_community_nonprofit","Refugee integration and workforce support","","","","https://www.refugeedreamcenter.org/","401-300-0544","info@refugeedreamcenter.org","747 Broad Street","Providence","RI","02907","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.refugeedreamcenter.org/contact-us/","Refugee Dream Center","Contact Us","2026-08-18","","4","official_organization_page","manual:round11:refugee-dream-center:019:2026-08-18","manual","verified"
"Progreso Latino","immigrant_community_nonprofit","Latino workforce, financial, and community services","","","","https://www.progresolatino.org/","401-728-5920","","626 Broad Street","Central Falls","RI","02863","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.progresolatino.org/program-overview","Progreso Latino","Program Overview","2026-08-18","","4","official_organization_page","manual:round11:progreso-latino:020:2026-08-18","manual","verified"
"Black Refugee & Immigrant Community Coalition - Brockton","refugee_community_nonprofit","Black immigrant and refugee resettlement and job training","","","","https://www.briccboston.org/","617-224-6471","briccboston@gmail.com","1106 Main Street Suite 199","Brockton","MA","02301","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.briccboston.org/","Black Refugee & Immigrant Community Coalition","Home, Services, and Contact","2026-08-18","","4","official_organization_page","manual:round11:black-refugee-immigrant-community-coalition-brockton:021:2026-08-18","manual","verified"
"Massachusetts Alliance of Portuguese Speakers - Dorchester Office","immigrant_community_nonprofit","Portuguese-speaking immigrant integration and social services","","","","https://maps-inc.org/","617-825-5897","","1 Stoughton Street","Dorchester","MA","02125","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://maps-inc.org/nossos-escritorios/?lang=pt-pt","Massachusetts Alliance of Portuguese Speakers","Our Offices","2026-08-18","","4","official_organization_page","manual:round11:massachusetts-alliance-of-portuguese-speakers-dorchester-office:022:2026-08-18","manual","verified"
"Independence Associates","disability_community_nonprofit","Independent living and disability employment support","","","","https://www.iacil.org/","508-583-2166","info@iacil.org","100 Laurel Street Suite 122","East Bridgewater","MA","02333","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.mass.gov/locations/independence-associates","MassAbility","Independence Associates","2026-08-18","","5","government_directory","manual:round11:independence-associates:023:2026-08-18","manual","verified"
"The Arc of Greater Brockton","disability_community_nonprofit","Disability employment, family support, and community services","","","","https://arcofgreaterbrockton.org/","508-583-8030","info@arcofgreaterbrockton.org","1250 West Chestnut Street","Brockton","MA","02301","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://arcofgreaterbrockton.org/contact/","The Arc of Greater Brockton","Contact Us","2026-08-18","","4","official_organization_page","manual:round11:the-arc-of-greater-brockton:024:2026-08-18","manual","verified"
"The Arc of the South Shore","disability_community_nonprofit","Disability employment and community support","","","","https://arcsouthshore.org/","781-335-3023","info@arcsouthshore.org","20 Pond Park Road Suite 113","Hingham","MA","02043","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://arcsouthshore.org/file_download/cf9458ab-1f3a-4618-b7fd-0bdacb7ac1b2","The Arc of the South Shore","Current Organization Contact Document","2026-08-18","","4","official_organization_document","manual:round11:the-arc-of-the-south-shore:025:2026-08-18","manual","verified"
"Road to Responsibility","disability_community_nonprofit","Disability employment and career services","","","","https://www.roadtoresponsibility.org/","781-834-1300","donations@rtrinc.org","1831 Ocean Street","Marshfield","MA","02050","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.roadtoresponsibility.org/careerservices","Road to Responsibility","Career Services for Adults with Disabilities","2026-08-18","","4","official_organization_page","manual:round11:road-to-responsibility:026:2026-08-18","manual","verified"
"WORK Inc. - South Coastal Office","disability_community_nonprofit","Disability employment and workforce services","","","","https://www.workinc.org/","617-691-1731","","143 Union Street","New Bedford","MA","02740","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.workinc.org/locations","WORK Inc.","Office Locations","2026-08-18","","4","official_organization_page","manual:round11:work-inc-south-coastal-office:027:2026-08-18","manual","verified"
"The Arc of Plymouth and Upper Cape Cod - Day and Employment Services","disability_community_nonprofit","Disability employment training and placement support","","","","https://www.plymouthcapearc.org/","508-732-9252","","52 Armstrong Road","Plymouth","MA","02360","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.plymouthcapearc.org/contact","The Arc of Plymouth and Upper Cape Cod","Contact Us","2026-08-18","","4","official_organization_page","manual:round11:the-arc-of-plymouth-and-upper-cape-cod-day-and-employment-services:028:2026-08-18","manual","verified"
"The Arc of Bristol County","disability_community_nonprofit","Disability employment and community support","","","","https://www.arcnbc.org/","508-226-1445","","16 Hillside Avenue","Attleboro","MA","02703","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.arcnbc.org/who-we-are/contact.html","The Arc of Bristol County","Contact","2026-08-18","","4","official_organization_page","manual:round11:the-arc-of-bristol-county:029:2026-08-18","manual","verified"
"Grow Associates Inc.","disability_community_nonprofit","Disability employment and job development","","","","https://grow-associates.org/","781-961-6700","","68 Mazzeo Drive","Randolph","MA","02368","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://grow-associates.org/","Grow Associates Inc.","Home and Contact Information","2026-08-18","","4","official_organization_page","manual:round11:grow-associates-inc:030:2026-08-18","manual","verified"
"Amego Inc.","disability_community_nonprofit","Autism and developmental disability employment and adult services","","","","https://www.amegoinc.org/","508-455-6200","","33 Perry Avenue","Attleboro","MA","02703","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.amegoinc.org/contact-us","Amego Inc.","Contact Us","2026-08-18","","4","official_organization_page","manual:round11:amego-inc:031:2026-08-18","manual","verified"
"Friendship Home","disability_community_nonprofit","Developmental disability vocational and employment services","","","","https://friendshiphome.net/","781-659-8202","","458 Main Street","Norwell","MA","02061","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://friendshiphome.net/our-programs/bridges-to-work/","Friendship Home","Bridges to Work","2026-08-18","","4","official_organization_page","manual:round11:friendship-home:032:2026-08-18","manual","verified"
"South Shore Support Services","disability_community_nonprofit","Disability employment and self-directed services","","","","https://soshoresupport.org/","781-331-7870","info@soshoresupport.org","302 Weymouth Street Suite 207","Rockland","MA","02370","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://soshoresupport.org/services/","South Shore Support Services","Services","2026-08-18","","4","official_organization_page","manual:round11:south-shore-support-services:033:2026-08-18","manual","verified"
"The Nemasket Group","disability_community_nonprofit","Disability employment and independent living supports","","","","https://nemasketgroup.org/","508-999-4436","","109 Fairhaven Road","Mattapoisett","MA","02739","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://nemasketgroup.org/contact-us/","The Nemasket Group","Contact Us","2026-08-18","","4","official_organization_page","manual:round11:the-nemasket-group:034:2026-08-18","manual","verified"
"Veterans Transition House","veteran_community_nonprofit","Veteran housing, employment, and training support","","","","https://www.vetshouse.org/","508-992-5313","info@vetshouse.org","1297 Purchase Street","New Bedford","MA","02740","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.vetshouse.org/contact/","Veterans Transition House","Contact Us","2026-08-18","","4","official_organization_page","manual:round11:veterans-transition-house:035:2026-08-18","manual","verified"
"Operation Stand Down Rhode Island","veteran_community_nonprofit","Veteran employment, training, housing, and legal support","","","","https://osdri.org/","401-383-4730","osdri@osdri.org","1010 Hartford Avenue","Johnston","RI","02919","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://osdri.org/contact/","Operation Stand Down Rhode Island","Contact OSDRI","2026-08-18","","4","official_organization_page","manual:round11:operation-stand-down-rhode-island:036:2026-08-18","manual","verified"
"Cape and Islands Veterans Outreach Center","veteran_community_nonprofit","Veteran housing, benefits, and community support","","","","https://capeveterans.com/","508-778-1590","info@capeveterans.com","247 Stevens Street Suite E","Hyannis","MA","02601","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://capeveterans.com/","Cape and Islands Veterans Outreach Center","Veteran Outreach and Contact","2026-08-18","","4","official_organization_page","manual:round11:cape-and-islands-veterans-outreach-center:037:2026-08-18","manual","verified"
"New England Center and Home for Veterans","veteran_community_nonprofit","Veteran housing, employment, and reintegration services","","","","https://nechv.org/","617-371-1800","","17 Court Street","Boston","MA","02108","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://nechv.org/contact/","New England Center and Home for Veterans","Contact","2026-08-18","","4","official_organization_page","manual:round11:new-england-center-and-home-for-veterans:038:2026-08-18","manual","verified"
"Massachusetts Military Support Foundation - Sandwich Empowerment Center","veteran_community_nonprofit","Veteran and military family food, essentials, and job support","","","","https://mmsfi.org/","508-564-8828","info@mmsfi.org","117 Route 6A","Sandwich","MA","02563","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://sandwichmass.org/1778/Veteran-Resources","Town of Sandwich","Veteran Resources","2026-08-18","","5","government_directory","manual:round11:massachusetts-military-support-foundation-sandwich-empowerment-center:039:2026-08-18","manual","verified"
