organization_name,contact_name,contact_scope,is_public_professional,role_title,role_date,filing_year,public_email,public_phone,professional_url,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"Room to Grow Boston","","role_based","yes","Public parent-coaching and family-resource office","","","info@roomtogrow.org","617-859-4545","https://www.roomtogrow.org/contact-us","https://www.roomtogrow.org/contact-us","Room to Grow","Contact Us","2026-08-18","","4","official_organization_page","manual:round18:room-to-grow-boston:001:2026-08-18","manual","verified"
"Rhode Island Black Heritage Society","","role_based","yes","Public heritage, education, and community-program office","","","origins@riblackheritage.org","401-343-2620","https://riblackheritage.org/about-us/","https://riblackheritage.org/about-us/","Rhode Island Black Heritage Society","About Us","2026-08-18","","4","official_organization_page","manual:round18:rhode-island-black-heritage-society:001:2026-08-18","manual","verified"
"Authentic Caribbean Foundation","","role_based","yes","Public Caribbean community and inclusion-program office","","","","857-271-6006","https://www.authenticcaribbeanfoundation.org/","https://www.authenticcaribbeanfoundation.org/","Authentic Caribbean Foundation","Authentic Caribbean Foundation","2026-08-18","","4","official_organization_page","manual:round18:authentic-caribbean-foundation:001:2026-08-18","manual","verified"
"La Colaborativa","","role_based","yes","Public immigrant, worker, tenant, and community-services office","","","hola@la-colaborativa.org","617-889-6080","https://la-colaborativa.org/location/la-colaborativa-headquarters/","https://la-colaborativa.org/location/la-colaborativa-headquarters/","La Colaborativa","La Colaborativa Headquarters","2026-08-18","","4","official_organization_page","manual:round18:la-colaborativa:001:2026-08-18","manual","verified"
"Rhode Island Latino Arts","","role_based","yes","Public Latino arts and cultural-program office","","","info@rilatinoarts.org","","https://www.rilatinoarts.org/","https://www.rilatinoarts.org/resources/Latino-Books-Award-2026-flyerR.pdf","Rhode Island Latino Arts","Latino Books Award 2026","2026-08-18","","4","official_organization_document","manual:round18:rhode-island-latino-arts:001:2026-08-18","manual","verified"
"Massachusetts Asian American and Pacific Islanders Commission","","role_based","yes","Public AAPI commission office","","","executive@aapicommission.org","617-367-9333","https://www.mass.gov/orgs/asian-american-pacific-islanders-commission","https://www.mass.gov/orgs/asian-american-pacific-islanders-commission","Commonwealth of Massachusetts","Asian American and Pacific Islanders Commission","2026-08-18","","4","official_government_page","manual:round18:massachusetts-aapi-commission:001:2026-08-18","manual","verified"
"Chinese Consolidated Benevolent Association of New England","","role_based","yes","Public Chinese community-association office","","","contact@ccbaboston.org","617-542-2574","https://ccbaboston.org/en/contact-us","https://ccbaboston.org/en/contact-us","Chinese Consolidated Benevolent Association of New England","Contact Us","2026-08-18","","4","official_organization_page","manual:round18:chinese-consolidated-benevolent-association-new-england:001:2026-08-18","manual","verified"
"Asian American Resource Workshop","","role_based","yes","Public community-organizing and resource office","","","info@aarw.org","617-942-8178","https://www.aarw.org/","https://static1.squarespace.com/static/5eda7aa2341dc65096be8bc4/t/68cae091f7c64d20cb40d451/1758126225506/AARW%2BDirector%2Bof%2BMembership%2BJob%2BDescription%2B%281%29.pdf","Asian American Resource Workshop","Director of Membership Job Description","2026-08-18","","4","official_organization_document","manual:round18:asian-american-resource-workshop:001:2026-08-18","manual","verified"
"Asian Task Force Against Domestic Violence","","role_based","yes","Public multilingual survivor-services office","","","info@atask.org","617-338-2350","https://www.atask.org/contact/","https://www.atask.org/contact/","Asian Task Force Against Domestic Violence","Contact","2026-08-18","","4","official_organization_page","manual:round18:asian-task-force-against-domestic-violence:001:2026-08-18","manual","verified"
"Massachusetts Department of Industrial Accidents Fall River Office","","role_based","yes","Public workers' compensation office","","","","508-676-3406","https://www.mass.gov/locations/dia-fall-river-office","https://www.mass.gov/locations/dia-fall-river-office","Commonwealth of Massachusetts","DIA Fall River Office","2026-08-18","","4","official_government_page","manual:round18:massachusetts-dia-fall-river-office:001:2026-08-18","manual","verified"
"Rhode Island Department of Labor and Training Workers' Compensation Division","","role_based","yes","Public workers' compensation education and compliance office","","","dlt.wcedcunit@dlt.ri.gov","401-462-8100","https://dlt.ri.gov/workers-compensation","https://dlt.ri.gov/workers-compensation","Rhode Island Department of Labor and Training","Workers' Compensation","2026-08-18","","4","official_government_page","manual:round18:rhode-island-dlt-workers-compensation:001:2026-08-18","manual","verified"
"Arrigan Rehabilitation Center","","role_based","yes","Public injured-worker rehabilitation office","","","","401-243-1200","https://dlt.ri.gov/workers-compensation/arrigan-rehabilitation-center","https://dlt.ri.gov/workers-compensation/arrigan-rehabilitation-center","Rhode Island Department of Labor and Training","Arrigan Rehabilitation Center","2026-08-18","","4","official_government_page","manual:round18:arrigan-rehabilitation-center:001:2026-08-18","manual","verified"
"Massachusetts Occupational Health Surveillance Program","","role_based","yes","Public occupational-health surveillance office","","","","617-624-5632","https://www.mass.gov/orgs/occupational-health-surveillance-program","https://www.mass.gov/orgs/occupational-health-surveillance-program","Commonwealth of Massachusetts","Occupational Health Surveillance Program","2026-08-18","","4","official_government_page","manual:round18:massachusetts-occupational-health-surveillance-program:001:2026-08-18","manual","verified"
"Rhode Island Workers' Compensation Court","","role_based","yes","Public workers' compensation court administrative office","","","","401-458-5000","https://www.courts.ri.gov/courts/workerscompensationcourt/pages/administrative%20contacts.aspx","https://www.courts.ri.gov/courts/workerscompensationcourt/pages/administrative%20contacts.aspx","Rhode Island Judiciary","Workers' Compensation Court Administrative Contacts","2026-08-18","","4","official_government_page","manual:round18:rhode-island-workers-compensation-court:001:2026-08-18","manual","verified"
"Massachusetts SafetyWorks Public-Sector Workplace Safety Program","","role_based","yes","Public workplace-safety consultation and technical-assistance office","","","safepublicworkplacemailbox@mass.gov","508-616-0461","https://www.mass.gov/info-details/safetyworks-consultation","https://www.mass.gov/info-details/safetyworks-resources","Commonwealth of Massachusetts","SafetyWorks Resources","2026-08-18","","4","official_government_page","manual:round18:massachusetts-safetyworks-public-sector:001:2026-08-18","manual","verified"
"The Labor Guild","","role_based","yes","Public labor-education and training office","","","office@laborguild.com","781-340-7887","https://laborguild.com/","https://laborguild.com/privacy-policy/","The Labor Guild","Privacy Policy and Contact Information","2026-08-18","","4","official_organization_page","manual:round18:the-labor-guild:001:2026-08-18","manual","verified"
"Rhode Island Institute for Labor Studies and Research","","role_based","yes","Public labor-education and workforce-training office","","","","401-463-9900","https://www.riilsr.org/staff-list","https://www.riilsr.org/staff-list","Rhode Island Institute for Labor Studies and Research","Staff and Office Contact","2026-08-18","","4","official_organization_page","manual:round18:rhode-island-institute-labor-studies-research:001:2026-08-18","manual","verified"
"Massachusetts Coalition of Police","","role_based","yes","Public union office for police officers and public-safety dispatchers","","","info@masscop.org","508-581-9336","https://www.masscop.org/about-us/","https://www.masscop.org/about-us/","Massachusetts Coalition of Police","About Us","2026-08-18","","4","official_union_page","manual:round18:massachusetts-coalition-police:001:2026-08-18","manual","verified"
"Rhode Island Brotherhood of Correctional Officers","","role_based","yes","Public correctional-officer union office","","","","401-943-4110","https://www.rilegislature.gov/Special/comdoc/House%20Judiciary%202024/04-11-2024--H7637--Richard%20Ferruccio%2C%20RI%20Brotherhood%20of%20Correctional%20Officers.pdf","https://www.rilegislature.gov/Special/comdoc/House%20Judiciary%202024/04-11-2024--H7637--Richard%20Ferruccio%2C%20RI%20Brotherhood%20of%20Correctional%20Officers.pdf","Rhode Island General Assembly","Rhode Island Brotherhood of Correctional Officers Testimony","2026-08-18","2024-04-11","4","official_government_document","manual:round18:rhode-island-brotherhood-correctional-officers:001:2026-08-18","manual","verified"
"United Nurses and Allied Professionals","","role_based","yes","Public nurse and allied-health worker union office","","","","401-831-3647","https://unap.org/about/contact-us/","https://unap.org/about/contact-us/","United Nurses and Allied Professionals","Contact Us","2026-08-18","","4","official_union_page","manual:round18:united-nurses-allied-professionals:001:2026-08-18","manual","verified"
"Boston Newspaper Guild","","role_based","yes","Public newsroom and media-worker union office","","","office@bgol.org","617-773-3232","https://thebostonnewspaperguild.wordpress.com/","https://thebostonnewspaperguild.wordpress.com/","Boston Newspaper Guild","Boston Newspaper Guild Contact","2026-08-18","","4","official_union_page","manual:round18:boston-newspaper-guild:001:2026-08-18","manual","verified"
"Harvard Union of Clerical and Technical Workers AFSCME Local 3650","","role_based","yes","Public clerical and technical worker union office","","","huctw.info@huctw.org","617-661-8289","https://huctw.org/about-us/contact-huctw","https://huctw.org/about-us/contact-huctw","Harvard Union of Clerical and Technical Workers","Contact the HUCTW Office","2026-08-18","","4","official_union_page","manual:round18:harvard-union-clerical-technical-workers:001:2026-08-18","manual","verified"
"Boston Musicians' Association AFM Local 9-535","","role_based","yes","Public professional-musician union office","","","local9-535@afm.org","617-670-2224","https://members.afm.org/locals/info/number/9-535","https://members.afm.org/locals/info/number/9-535","American Federation of Musicians","Boston Musicians' Association Local 9-535","2026-08-18","","4","official_union_directory","manual:round18:boston-musicians-association-afm-local-9-535:001:2026-08-18","manual","verified"
"Providence Federation of Musicians AFM Local 198-457","","role_based","yes","Public professional-musician union office","","","local198-457@afm.org","401-780-6887","https://www.afm.org/en/locals/providence-federation-of-musicians/","https://www.afm.org/en/locals/providence-federation-of-musicians/","American Federation of Musicians","Providence Federation of Musicians","2026-08-18","","4","official_union_directory","manual:round18:providence-federation-musicians-afm-local-198-457:001:2026-08-18","manual","verified"
"MIT Graduate Student Union UE Local 256","","role_based","yes","Public graduate-worker union office","","","contact@mitgsu.org","","https://mitgsu.org/","https://mitgsu.org/","MIT Graduate Student Union","MIT Graduate Student Union","2026-08-18","","4","official_union_page","manual:round18:mit-graduate-student-union-ue-local-256:001:2026-08-18","manual","verified"
