canonical_name,organization_type,industry,union_affiliation,local_number,official_identifier,website,public_phone,public_email,street,city,state,zip,latitude,longitude,estimated_reach,active_status,public_accessibility,active_program,asserted_fields,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"Evans Machine Company Inc.","workplace","","","","","https://emievans.com/","508-584-8085","","","Brockton","MA","","","","","","","","website;public_phone","https://emievans.com/contact-emi","Evans Machine Company","Contact EMI","2026-08-17","","4","contact_page","manual:round8:evans-machine-brockton:011:2026-08-17","manual","verified"
"Kenworth Brockton","workplace","","","","","https://www.kenworthne.com/locations/brockton-ma/","781-341-0008","","","Brockton","MA","","","","","","","","website;public_phone","https://www.kenworthne.com/locations/brockton-ma/","Kenworth Northeast","Brockton Massachusetts Location","2026-08-17","","4","official_organization_page","manual:round8:kenworth-brockton:012:2026-08-17","manual","verified"
"FR","workplace","","","","","https://millstonemedical.com/","","","","Fall River","MA","","","","","","","","website","https://millstonemedical.com/","Millstone Medical Outsourcing","Millstone Medical Outsourcing","2026-08-17","","4","official_organization_page","manual:round8:millstone-fall-river-site:013:2026-08-17","manual","verified"
"FR","workplace","","","","","","508-679-8384","","","Fall River","MA","","","","","","","","public_phone","https://safer.fmcsa.dot.gov/query.asp?query_param=USDOT&query_string=1664112&query_type=queryCarrierSnapshot&searchtype=ANY","Federal Motor Carrier Safety Administration","Company Snapshot - Millstone Medical Outsourcing","2026-08-17","","5","public_registry","manual:round8:millstone-fall-river-fmcsa:014:2026-08-17","manual","verified"
"1495 - Kingston","workplace","","","","","https://www.target.com/sl/kingston/1495","781-585-5825","","","Kingston","MA","","","","","","","","website;public_phone","https://www.target.com/sl/kingston/1495","Target","Kingston Store 1495","2026-08-17","","4","official_organization_page","manual:round8:target-kingston-1495:015:2026-08-17","manual","verified"
"L. Knife & Son","workplace","","","","","https://www.lknifeandson.com/","781-585-5165","","","Kingston","MA","","","","","","","","website;public_phone","https://www.lknifeandson.com/contact/","L. Knife & Son","Contact","2026-08-17","","4","contact_page","manual:round8:l-knife-and-son:016:2026-08-17","manual","verified"
"BOSTON_PAC - Boston Perf Arts - Comcast Ctr","workplace","","","","","https://www.xfinitycenteramp.com/","508-339-2331","xfinityguestservices@livenation.com","","Mansfield","MA","","","","","","","","website;public_phone;public_email","https://www.xfinitycenteramp.com/","Xfinity Center","Venue Contact Information","2026-08-17","","4","official_organization_page","manual:round8:xfinity-center-mansfield:017:2026-08-17","manual","verified"
"767 Mansfield-MA","workplace","","","","","https://www.kohls.com/stores/ma/mansfield-767.shtml","508-339-1817","","","Mansfield","MA","","","","","","","","website;public_phone","https://www.kohls.com/stores/ma/mansfield-767.shtml","Kohl's","Mansfield Store 767","2026-08-17","","4","official_organization_page","manual:round8:kohls-mansfield-767:018:2026-08-17","manual","verified"
"NEXTGEN Mansfield","workplace","","","","","","781-986-6161","","","Mansfield","MA","","","","","","","","public_phone","https://www.commbuys.com/bso/external/purchaseorder/poSummary.sdo?docId=PO-22-1080-OSD03-SRC3-24766&parentUrl=close&releaseNbr=0","Commonwealth of Massachusetts COMMBUYS","NextGen Supply Purchase Order Vendor Record","2026-08-17","","5","public_registry","manual:round8:nextgen-mansfield:019:2026-08-17","manual","verified"
"U.S. Lumber - Boston","workplace","","","","","https://www.uslumber.com/locations/boston-distribution-center/","800-222-6255","","","Mansfield","MA","","","","","","","","website;public_phone","https://www.uslumber.com/locations/boston-distribution-center/","U.S. Lumber","Boston Distribution Center","2026-08-17","","4","official_organization_page","manual:round8:us-lumber-mansfield:020:2026-08-17","manual","verified"
"4 Fish Island Northern Pelagic Group LLC.","workplace","","","","","https://www.norpel.com/","508-979-1171","info@norpel.com","","New Bedford","MA","","","","","","","","website;public_phone;public_email","https://www.norpel.com/contact","Northern Pelagic Group","Contact","2026-08-17","","4","contact_page","manual:round8:norpel-new-bedford:021:2026-08-17","manual","verified"
"226_343","workplace","","","","","https://plymouthrehab.com/","508-746-4343","Info@PlymouthRHCC.com","","Plymouth","MA","","","","","","","","website;public_phone;public_email","https://plymouthrehab.com/contact-us/","Plymouth Rehabilitation and Health Care Center","Contact Us","2026-08-17","","4","contact_page","manual:round8:plymouth-rehab:022:2026-08-17","manual","verified"
"Town of Plymouth- General Govt.","workplace","","","","","https://www.plymouth-ma.gov/","508-747-1620","","","Plymouth","MA","","","","","","","","website;public_phone","https://www.plymouth-ma.gov/Directory.aspx?did=8","Town of Plymouth","Town Hall Directory","2026-08-17","","5","public_registry","manual:round8:town-of-plymouth:023:2026-08-17","manual","verified"
"3325 - North Quincy T Station","workplace","","","","","https://www.target.com/sl/north-quincy-t-station/3325","617-706-9953","","","Quincy","MA","","","","","","","","website;public_phone","https://www.target.com/sl/north-quincy-t-station/3325","Target","North Quincy T Station Store 3325","2026-08-17","","4","official_organization_page","manual:round8:target-north-quincy-3325:024:2026-08-17","manual","verified"
"Bay State Milling - Quincy/Corporate/Remote","workplace","","","","","https://baystatemilling.com/","800-553-5687","","","Quincy","MA","","","","","","","","website;public_phone","https://baystatemilling.com/about-us/","Bay State Milling","About Us and Corporate Contact","2026-08-17","","4","official_organization_page","manual:round8:bay-state-milling-quincy:025:2026-08-17","manual","verified"
"Brookdale Senior Living","workplace","","","","","https://discoveryvillagequincybay.seniorlivingnearme.com/","617-472-4457","","","Quincy","MA","","","","","","","","website;public_phone","https://discoveryvillagequincybay.seniorlivingnearme.com/contact-us","Discovery Village Quincy Bay","Contact Us","2026-08-17","","4","contact_page","manual:round8:discovery-village-quincy-bay:026:2026-08-17","manual","verified"
"FedEx 310 PARAMOUNT DR","workplace","","","","","https://local.fedex.com/en-us/ma/raynham/pyma","800-463-3339","","","Raynham","MA","","","","","","","","website;public_phone","https://local.fedex.com/en-us/ma/raynham/pyma","FedEx","Raynham FedEx Ship Center","2026-08-17","","4","official_organization_page","manual:round8:fedex-raynham:027:2026-08-17","manual","verified"
"1","workplace","","","","","https://www.romeiroslandscaping.com/","781-297-5201","info@romeiroslandscaping.com","","Stoughton","MA","","","","","","","","website;public_phone;public_email","https://www.romeiroslandscaping.com/contact","Romeiro's Landscaping","Contact","2026-08-17","","4","contact_page","manual:round8:romeiros-stoughton:028:2026-08-17","manual","verified"
"Foodservice Boston - 0561","workplace","","","","","https://www.performancefoodservice.com/our-locations/boston/","800-669-6040","","","Taunton","MA","","","","","","","","website;public_phone","https://www.performancefoodservice.com/our-locations/boston/","Performance Foodservice","Boston Location","2026-08-17","","4","official_organization_page","manual:round8:performance-foodservice-taunton:029:2026-08-17","manual","verified"
"MA-TAUNT01","workplace","","","","","https://gfs.com/en-us/about-us/contact-us/","508-824-2800","","","Taunton","MA","","","","","","","","website;public_phone","https://gfs.com/en-us/about-us/contact-us/","Gordon Food Service","Contact Us - Taunton Distribution Center","2026-08-17","","4","contact_page","manual:round8:gordon-food-service-taunton:030:2026-08-17","manual","verified"
"226_354","workplace","","","","","https://thetremontrehabcare.com/","508-295-1040","Info@TremontRehab.com","","Wareham","MA","","","","","","","","website;public_phone;public_email","https://thetremontrehabcare.com/contact-us/","The Tremont Rehabilitation and Skilled Care Center","Contact Us","2026-08-17","","4","contact_page","manual:round8:tremont-rehab-wareham:031:2026-08-17","manual","verified"
"2292 - Wareham","workplace","","","","","https://www.target.com/sl/wareham/2292","508-273-0436","","","Wareham","MA","","","","","","","","website;public_phone","https://www.target.com/sl/wareham/2292","Target","Wareham Store 2292","2026-08-17","","4","official_organization_page","manual:round8:target-wareham-2292:032:2026-08-17","manual","verified"
"Wind River Environmental - Bridgewater, MA","workplace","","","","","https://www.wrenvironmental.com/carver-ma/areas-we-serve/bridgewater/","877-560-9007","","","Bridgewater","MA","","","","","","","","website;public_phone","https://www.wrenvironmental.com/carver-ma/areas-we-serve/bridgewater/","Wind River Environmental","Bridgewater Service Area","2026-08-17","","4","official_organization_page","manual:round8:wind-river-bridgewater:033:2026-08-17","manual","verified"
"Town of Bridgewater","workplace","Municipal government","","","","https://www.bridgewaterma.gov/","508-697-0919","","66 Central Square","Bridgewater","MA","02324","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.bridgewaterma.gov/","Town of Bridgewater","Official Municipal Website","2026-08-17","","5","public_registry","manual:round8:town-of-bridgewater:034:2026-08-17","manual","verified"
"Town of East Bridgewater","workplace","Municipal government","","","","https://www.eastbridgewaterma.gov/","508-378-1600","","175 Central Street","East Bridgewater","MA","02333","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.eastbridgewaterma.gov/","Town of East Bridgewater","Official Municipal Website","2026-08-17","","5","public_registry","manual:round8:town-of-east-bridgewater:035:2026-08-17","manual","verified"
"Town of West Bridgewater","workplace","Municipal government","","","","https://www.westbridgewaterma.org/","508-894-1200","","65 N Main Street","West Bridgewater","MA","02379","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.westbridgewaterma.org/","Town of West Bridgewater","Official Municipal Website","2026-08-17","","5","public_registry","manual:round8:town-of-west-bridgewater:036:2026-08-17","manual","verified"
"Bridgewater Council on Aging","community organization","Senior services","","","","https://www.bridgewaterma.gov/community/elder_affairs/index.php","508-697-0929","seniorcenter@bridgewaterma.org","10 Wally Krueger Way","Bridgewater","MA","02324","","","","active","yes","yes","industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.bridgewaterma.gov/community/elder_affairs/index.php","Town of Bridgewater","Elder Affairs","2026-08-17","","5","public_registry","manual:round8:bridgewater-council-on-aging:037:2026-08-17","manual","verified"
"East Bridgewater Council on Aging","community organization","Senior and disability services","","","","https://www.eastbridgewaterma.gov/1706/Council-on-Aging","508-378-1610","","355 Plymouth Street","East Bridgewater","MA","02333","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.eastbridgewaterma.gov/1706/Council-on-Aging","Town of East Bridgewater","Council on Aging","2026-08-17","","5","public_registry","manual:round8:east-bridgewater-council-on-aging:038:2026-08-17","manual","verified"
"West Bridgewater Council on Aging","community organization","Senior services","","","","https://www.westbridgewaterma.org/residents/council_on_aging.php","508-894-1262","","97 West Center Street","West Bridgewater","MA","02379","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.westbridgewaterma.org/residents/council_on_aging.php","Town of West Bridgewater","Council on Aging","2026-08-17","","5","public_registry","manual:round8:west-bridgewater-council-on-aging:039:2026-08-17","manual","verified"
"Old Colony YMCA - Brockton Branch","community nonprofit","Community health and recreation","","","","https://www.oldcolonyymca.org/locations","508-583-2155","CentralBranch@oldcolonyymca.org","320 Main Street","Brockton","MA","02301","","","","active","yes","yes","industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Brockton Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-brockton:040:2026-08-17","manual","verified"
"Old Colony YMCA - East Bridgewater Branch","community nonprofit","Community health and recreation","","","","https://www.oldcolonyymca.org/locations","508-378-3913","ebdesk@oldcolonyymca.org","635 Plymouth Street","East Bridgewater","MA","02333","","","","active","yes","yes","industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.oldcolonyymca.org/locations","Old Colony YMCA","East Bridgewater Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-east-bridgewater:041:2026-08-17","manual","verified"
"Old Colony YMCA - Easton Branch","community nonprofit","Community health and recreation","","","","https://www.oldcolonyymca.org/locations","508-238-9758","","25 Elm Street","North Easton","MA","02356","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Easton Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-easton:042:2026-08-17","manual","verified"
"Old Colony YMCA - Middleboro Branch","community nonprofit","Community health and recreation","","","","https://www.oldcolonyymca.org/locations","508-947-1390","MiddleboroughBranch@oldcolonyymca.org","61 E Grove Street","Middleboro","MA","02346","","","","active","yes","yes","industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Middleboro Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-middleboro:043:2026-08-17","manual","verified"
"Old Colony YMCA - Plymouth Branch","community nonprofit","Community health and recreation","","","","https://www.oldcolonyymca.org/locations","508-927-3100","PlymouthBranch@oldcolonyymca.org","2 Greenside Way South","Plymouth","MA","02360","","","","active","yes","yes","industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Plymouth Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-plymouth:044:2026-08-17","manual","verified"
"Old Colony YMCA - Stoughton Branch","community nonprofit","Community health and recreation","","","","https://www.oldcolonyymca.org/locations","781-341-2016","StoughtonBranch@oldcolonyymca.org","445 Central Street","Stoughton","MA","02072","","","","active","yes","yes","industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Stoughton Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-stoughton:045:2026-08-17","manual","verified"
"Old Colony YMCA - Taunton Branch","community nonprofit","Community health and recreation","","","","https://www.oldcolonyymca.org/locations","508-823-3320","TauntonBranch@oldcolonyymca.org","71 Cohannet Street","Taunton","MA","02780","","","","active","yes","yes","industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Taunton Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-taunton:046:2026-08-17","manual","verified"
"Old Colony YMCA - Pembroke School-Age Child Care","community nonprofit","School-age child care","","","","https://www.oldcolonyymca.org/locations","508-833-4796","","72 Pilgrim Road","Pembroke","MA","02359","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.oldcolonyymca.org/locations","Old Colony YMCA","North Pembroke Elementary School-Age Child Care","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-pembroke:047:2026-08-17","manual","verified"
"Town of Hanover","workplace","Municipal government","","","","https://www.hanover-ma.gov/","781-826-5000","","550 Hanover Street","Hanover","MA","02339","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.hanover-ma.gov/department-contacts","Town of Hanover","Department Contacts Directory","2026-08-17","","5","public_registry","manual:round8:town-of-hanover:048:2026-08-17","manual","verified"
"Hanover Public Schools","workplace","Public education","","","","https://www.hanoverschools.org/","781-878-0786","","188 Broadway","Hanover","MA","02339","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.hanover-ma.gov/department-contacts","Town of Hanover","Department Contacts Directory - Schools","2026-08-17","","5","public_registry","manual:round8:hanover-public-schools-contact:049:2026-08-17","manual","verified"
"Hanover Public Schools","workplace","","","","","","","","","Hanover","MA","","","","2415","","","","estimated_reach","https://profiles.doe.mass.edu/profiles/student.aspx?dropDownOrgCode=2&orgcode=01220000&orgtypecode=5","Massachusetts Department of Elementary and Secondary Education","Hanover Enrollment 2025-26","2026-08-17","2026-01-01","5","public_registry","manual:round8:hanover-public-schools-enrollment:050:2026-08-17","manual","verified"
"South Shore Regional Vocational Technical High School","workplace","Career and technical education","","","","https://southshore.tech/","781-878-8822","info@ssvotech.org","476 Webster Street","Hanover","MA","02339","","","","active","yes","yes","industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://southshore.tech/contact/","South Shore Regional Vocational Technical High School","Contact","2026-08-17","","4","contact_page","manual:round8:south-shore-tech-contact:051:2026-08-17","manual","verified"
"South Shore Regional Vocational Technical High School","workplace","","","","","","","","","Hanover","MA","","","","695","","","","estimated_reach","https://profiles.doe.mass.edu/profiles/student.aspx?fycode=2026&orgcode=08730000&orgtypecode=5","Massachusetts Department of Elementary and Secondary Education","South Shore Regional Vocational Technical Enrollment 2025-26","2026-08-17","2026-01-01","5","public_registry","manual:round8:south-shore-tech-enrollment:052:2026-08-17","manual","verified"
"Town of Pembroke","workplace","Municipal government","","","","https://www.pembroke-ma.gov/","781-709-1400","","100 Center Street","Pembroke","MA","02359","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.pembroke-ma.gov/","Town of Pembroke","Official Municipal Website","2026-08-17","","5","public_registry","manual:round8:town-of-pembroke:053:2026-08-17","manual","verified"
"Pembroke Public Schools","workplace","Public education","","","","https://www.pembrokek12.org/","781-829-0832","","72 Pilgrim Road","Pembroke","MA","02359","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.pembrokek12.org/administrative-offices","Pembroke Public Schools","Administrative Offices","2026-08-17","","4","official_organization_page","manual:round8:pembroke-public-schools-contact:054:2026-08-17","manual","verified"
"Pembroke Public Schools","workplace","","","","","","","","","Pembroke","MA","","","","2343","","","","estimated_reach","https://profiles.doe.mass.edu/profiles/student.aspx?fycode=2026&orgcode=02310000&orgtypecode=5","Massachusetts Department of Elementary and Secondary Education","Pembroke Enrollment 2025-26","2026-08-17","2026-01-01","5","public_registry","manual:round8:pembroke-public-schools-enrollment:055:2026-08-17","manual","verified"
"Bridgewater State University","workplace","Higher education","","","","https://www.bridgew.edu/","508-531-1000","","131 Summer Street","Bridgewater","MA","02325","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.bridgew.edu/contact-us","Bridgewater State University","Contact Us","2026-08-17","","4","contact_page","manual:round8:bridgewater-state-university-contact:056:2026-08-17","manual","verified"
"Bridgewater State University","workplace","","","","","","","","","Bridgewater","MA","","","","10349","","","","estimated_reach","https://www.bridgew.edu/the-university/president-leadership/Annual-Financial-Report","Bridgewater State University","Annual Comprehensive Financial Report FY2025","2026-08-17","2026-01-01","4","official_organization_page","manual:round8:bridgewater-state-university-enrollment:057:2026-08-17","manual","verified"
"Massasoit Community College - Brockton Campus","workplace","Higher education","","","","https://massasoit.edu/","508-588-9100","","1 Massasoit Boulevard","Brockton","MA","02302","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://massasoit.edu/about/locations-contact/brockton-campus.html","Massasoit Community College","Brockton Campus","2026-08-17","","4","official_organization_page","manual:round8:massasoit-brockton-contact:058:2026-08-17","manual","verified"
"Massasoit Community College - Brockton Campus","workplace","","","","","","","","","Brockton","MA","","","","3628","","","","estimated_reach","https://massasoit.edu/about/offices-priorities/ir-docs/Fall-Enrollment-Book.pdf","Massasoit Community College","Fall 2025 Credit Student Demographic Snapshot","2026-08-17","2025-10-15","4","official_organization_page","manual:round8:massasoit-brockton-enrollment:059:2026-08-17","manual","verified"
"Barrett Distribution Centers - Mansfield","workplace","Warehousing and fulfillment","","","","https://www.barrettdistribution.com/boston","508-337-4999","","31 Plymouth Street","Mansfield","MA","02048","","","","active","yes","no","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.barrettdistribution.com/boston","Barrett Distribution Centers","Mansfield Fulfillment Center","2026-08-17","","4","official_organization_page","manual:round8:barrett-mansfield:060:2026-08-17","manual","verified"
"American Moving & Installation","workplace","Commercial moving and warehousing","Union workforce","","","https://americanmovingandinstall.com/","781-878-8000","info@americanmovingandinstall.com","100 Wearguard Drive","Hanover","MA","02339","","","","active","yes","no","industry;union_affiliation;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://americanmovingandinstall.com/Contact","American Moving & Installation","Contact","2026-08-17","","4","contact_page","manual:round8:american-moving-hanover:061:2026-08-17","manual","verified"
"Bridgewater Department of Public Works","workplace","Municipal public works","","","","https://www.bridgewaterma.gov/services/public_works/index.php","508-697-0932","","25 South Street","Bridgewater","MA","02324","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.bridgewaterma.gov/services/public_works/index.php","Town of Bridgewater","Public Works","2026-08-17","","5","public_registry","manual:round8:bridgewater-dpw:062:2026-08-17","manual","verified"
"Hanover Department of Public Works","workplace","Municipal public works","","","","https://www.hanover-ma.gov/department-of-public-works","781-826-3189","","495 Hanover Street","Hanover","MA","02339","","","43","active","yes","yes","industry;website;public_phone;street;city;state;zip;estimated_reach;active_status;public_accessibility;active_program","https://www.hanover-ma.gov/department-of-public-works","Town of Hanover","Public Works","2026-08-17","","5","public_registry","manual:round8:hanover-dpw:063:2026-08-17","manual","verified"
"Pembroke Department of Public Works","workplace","Municipal public works","","","","https://www.pembroke-ma.gov/1752/Department-of-Public-Works","781-293-5620","","387 Mattakeesett Street","Pembroke","MA","02359","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.pembroke-ma.gov/Directory.aspx?DID=23","Town of Pembroke","Department of Public Works Directory","2026-08-17","","5","public_registry","manual:round8:pembroke-dpw:064:2026-08-17","manual","verified"
"Bridgewater Fire Department","workplace","Municipal fire and emergency services","","","","https://bridgewaterfire.org/","508-697-0900","","1185 Pleasant Street","Bridgewater","MA","02324","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://bridgewaterfire.org/contact/","Bridgewater Fire Department","Contact Us","2026-08-17","","5","public_registry","manual:round8:bridgewater-fire-contact:065:2026-08-17","manual","verified"
"Bridgewater Fire Department","workplace","","","","","","","","","Bridgewater","MA","","","","56","","","","estimated_reach","https://bridgewaterfire.org/roster/","Bridgewater Fire Department","Department Roster","2026-08-17","","5","public_registry","manual:round8:bridgewater-fire-roster:066:2026-08-17","manual","verified"
"Hanover Fire Department","workplace","Municipal fire and emergency services","","","","https://www.hanover-ma.gov/fire-department","781-826-3151","","32 Center Street","Hanover","MA","02339","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.hanover-ma.gov/fire-department","Town of Hanover","Fire Department","2026-08-17","","5","public_registry","manual:round8:hanover-fire-contact:067:2026-08-17","manual","verified"
"Hanover Fire Department","workplace","","","","","","","","","Hanover","MA","","","","44","","","","estimated_reach","https://www.hanover-ma.gov/fire-department/about-the-fire-department","Town of Hanover","About the Fire Department","2026-08-17","","5","public_registry","manual:round8:hanover-fire-workforce:068:2026-08-17","manual","verified"
"Pembroke Fire Department","workplace","Municipal fire and emergency services","","","","https://www.pembroke-ma.gov/1750/Fire-Department","781-293-2300","","172 Center Street","Pembroke","MA","02359","","","36","active","yes","yes","industry;website;public_phone;street;city;state;zip;estimated_reach;active_status;public_accessibility;active_program","https://www.pembroke-ma.gov/1750/Fire-Department","Town of Pembroke","Fire Department","2026-08-17","","5","public_registry","manual:round8:pembroke-fire:069:2026-08-17","manual","verified"
"Main Office - 001","workplace","","","","","","781-924-5982","","","Pembroke","MA","","","","","","","","public_phone","https://safer.fmcsa.dot.gov/query.asp?query_param=USDOT&query_string=3363815&query_type=queryCarrierSnapshot&searchtype=ANY","Federal Motor Carrier Safety Administration","Company Snapshot - Peak Mechanical Services Corp","2026-08-17","","5","public_registry","manual:round8:peak-mechanical-pembroke:070:2026-08-17","manual","verified"
"American Moving & Installation","workplace","","","","","","","","","Hanover","MA","","42.114296305957","-70.870407168969","","","","","latitude;longitude","https://geocoding.geo.census.gov/geocoder/locations/addressbatch","U.S. Census Bureau","Census Geocoding Services batch address match for 19 Phillips Lane","2026-08-17","","5","census_geocoder","manual:round8:american-moving-geocode:071:2026-08-17","official_batch_api_csv","verified"
