organization_name,contact_name,contact_scope,is_public_professional,role_title,role_date,filing_year,public_email,public_phone,professional_url,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"Twin River Technologies","","role_based","yes","Orders and general inquiries","","","orders@trtlp.com","888-929-8780","https://www.twinriverstechnologies.com/contact-us/","https://www.twinriverstechnologies.com/contact-us/","Twin Rivers Technologies","Contact Us","2026-08-17","","4","contact_page","manual:round2:twin-river-technologies:015:2026-08-17","manual","verified"
"Shawmut Equipment","","role_based","yes","South Easton office","","","","508-238-1900","https://www.shawmutequipment.com/contact/shawmut_contact","https://www.shawmutequipment.com/contact/shawmut_contact","Shawmut Equipment","Contact","2026-08-17","","4","contact_page","manual:round2:shawmut-equipment:016:2026-08-17","manual","verified"
"Blount Fine Foods","","role_based","yes","Fall River facility","","","","774-888-1300","https://dev.blountfinefoods.com/contact","https://dev.blountfinefoods.com/contact","Blount Fine Foods","Contact","2026-08-17","","4","contact_page","manual:round2:blount-fine-foods:017:2026-08-17","manual","verified"
"GZA GeoEnvironmental, Inc.","","role_based","yes","Norwood office","","","","781-278-3700","https://www.gza.com/office-locations","https://www.gza.com/office-locations","GZA GeoEnvironmental","Office Locations","2026-08-17","","4","contact_page","manual:round2:gza-geoenvironmental-inc:018:2026-08-17","manual","verified"
"Thielsch Engineering - DBA Analytical Balance","","role_based","yes","Main laboratory","","","","508-946-2225","https://www.h2otest.net/","https://www.h2otest.net/","Analytical Balance","Water Testing Laboratory","2026-08-17","","4","contact_page","manual:round2:thielsch-engineering-dba-analytical-balance:019:2026-08-17","manual","verified"
"Air EnergyGroup LLC","","role_based","yes","General inquiries","","","info@airenergy.com","508-230-9445","https://airenergy.com/wp-content/uploads/2024/10/AEG-Linecard.pdf","https://airenergy.com/wp-content/uploads/2024/10/AEG-Linecard.pdf","Air Energy Group","Air Energy Group Line Card","2026-08-17","2024-10-01","4","contact_page","manual:round2:air-energygroup-llc:020:2026-08-17","manual","verified"
"IQF Atlantic Capes Fisheries","","role_based","yes","Main office","","","","508-990-9040","https://www.atlanticcapes.com/contact","https://www.atlanticcapes.com/contact","Atlantic Capes Fisheries","Contact","2026-08-17","","4","contact_page","manual:round2:iqf-atlantic-capes-fisheries:021:2026-08-17","manual","verified"
"B & D Construction Co. Inc.","","role_based","yes","General inquiries","","","info@banddconst.com","508-500-1926","https://www.banddconst.com/contact","https://www.banddconst.com/contact","B & D Construction","Contact","2026-08-17","","4","contact_page","manual:round2:b-d-construction-co-inc:022:2026-08-17","manual","verified"
"High Point & Affiliated Organizations","","role_based","yes","Administrative office","","","","774-628-1000","https://hptc.org/service/administrative-office/","https://hptc.org/service/administrative-office/","High Point Treatment Center","Administrative Office","2026-08-17","","4","contact_page","manual:round2:high-point-affiliated-organizations:023:2026-08-17","manual","verified"
"Vareika Construction, Inc.","","role_based","yes","General inquiries","","","office@vareika.com","508-583-3999","https://vareika.com/","https://vareika.com/","Vareika Construction","Home and Contact","2026-08-17","","4","contact_page","manual:round2:vareika-construction-inc:024:2026-08-17","manual","verified"
"American Insulated Panel, LLC","","role_based","yes","Sales inquiries","","","sales@aipanel.com","800-924-2774","https://americaninsulatedpanel.com/contact-us/","https://americaninsulatedpanel.com/contact-us/","American Insulated Panel","Contact Us","2026-08-17","","4","contact_page","manual:round2:american-insulated-panel-llc:025:2026-08-17","manual","verified"
"Middleborough Gas & Electric Department Electric Division","","role_based","yes","Electric division main line","","","","508-947-1371","https://www.mged.com/Facilities","https://www.mged.com/Facilities","Middleborough Gas & Electric Department","Facilities","2026-08-17","","4","contact_page","manual:round2:middleborough-gas-electric-department-electric-division:026:2026-08-17","manual","verified"
"West Bridgewater Medical Investors Limited Partnership d/b/d Life Care Center of West Bridgewater","","role_based","yes","Facility main line","","","","508-580-4400","https://lcca.com/locations/ma/west-bridgewater/contact","https://lcca.com/locations/ma/west-bridgewater/contact","Life Care Centers of America","Contact Life Care Center of West Bridgewater","2026-08-17","","4","contact_page","manual:round2:west-bridgewater-medical-investors-limited-partnership-d-b-d:027:2026-08-17","manual","verified"
"A.P. Whitaker & Sons, Inc.","","role_based","yes","General inquiries","","","info@apwhitaker.com","508-584-6611","https://apwhitaker.com/","https://apwhitaker.com/","A.P. Whitaker & Sons","Home and Contact","2026-08-17","","4","contact_page","manual:round2:a-p-whitaker-sons-inc:028:2026-08-17","manual","verified"
"City Point Fire Protection, Inc.","","role_based","yes","Main office","","","","781-681-5155","https://citypointfire.com/contact/","https://citypointfire.com/contact/","City Point Fire Protection","Contact","2026-08-17","","4","contact_page","manual:round2:city-point-fire-protection-inc:029:2026-08-17","manual","verified"
"Stiles and Hart Brick Company","","role_based","yes","Main office","","","","800-320-8700","https://www.stilesandhart.com/contact.html","https://www.stilesandhart.com/contact.html","Stiles & Hart Brick Company","Contact","2026-08-17","","4","contact_page","manual:round2:stiles-and-hart-brick-company:030:2026-08-17","manual","verified"
"Bountiful Farms Production","","role_based","yes","General inquiries","","","","508-720-4189","https://www.bountifulfarms.store/contact-us","https://www.bountifulfarms.store/contact-us","Bountiful Farms","Contact Us","2026-08-17","","4","contact_page","manual:round2:bountiful-farms-production:031:2026-08-17","manual","verified"
"Long Roofing LLC","","role_based","yes","Customer inquiries","","","","781-410-4202","https://longhome.com/contact-us/","https://longhome.com/contact-us/","Long Home Products","Contact Us","2026-08-17","","4","contact_page","manual:round2:long-roofing-llc:032:2026-08-17","manual","verified"
"Lucini Bus Lines, Inc.","","role_based","yes","General inquiries","","","info@lucinibus.com","508-584-3181","https://lucinibus.com/new/about-us/","https://lucinibus.com/new/about-us/","Lucini Bus Lines","About Us","2026-08-17","","4","contact_page","manual:round2:lucini-bus-lines-inc:033:2026-08-17","manual","verified"
"HarborOne Bank","","role_based","yes","Corporate main line","","","","508-895-1000","https://www.harborone.com/disclosures","https://www.harborone.com/disclosures","HarborOne Bank","Disclosures and Corporate Contact","2026-08-17","","4","contact_page","manual:round2:harborone-bank:034:2026-08-17","manual","verified"
"Lacerta Group, LLC - 50 Suffolk Rd.","","role_based","yes","Sales inquiries","","","","508-339-3312","https://lacerta.com/contact","https://lacerta.com/contact","Lacerta Group","Contact","2026-08-17","","4","contact_page","manual:round2:lacerta-group-llc-50-suffolk-rd:035:2026-08-17","manual","verified"
"Lacerta Group, LLC - 50 Suffolk Rd.","","role_based","yes","Sales inquiries","","","sales@lacerta.com","","https://info.lacerta.com/hubfs/2024_Website_Images/PDF%20Catalog%20and%20Brochures/sustainability-brochure-2024-web.pdf?hsLang=en","https://info.lacerta.com/hubfs/2024_Website_Images/PDF%20Catalog%20and%20Brochures/sustainability-brochure-2024-web.pdf?hsLang=en","Lacerta Group","Sustainability Brochure 2024","2026-08-17","2024-01-01","4","official_organization_page","manual:round2:lacerta-group-llc-50-suffolk-rd:036:2026-08-17","manual","verified"
"Lacerta Group, LLC - 11 Norfolk Rd.","","role_based","yes","Sales inquiries","","","","508-339-3312","https://lacerta.com/contact","https://lacerta.com/contact","Lacerta Group","Contact","2026-08-17","","4","contact_page","manual:round2:lacerta-group-llc-11-norfolk-rd:037:2026-08-17","manual","verified"
"Lacerta Group, LLC - 11 Norfolk Rd.","","role_based","yes","Sales inquiries","","","sales@lacerta.com","","https://info.lacerta.com/hubfs/2024_Website_Images/PDF%20Catalog%20and%20Brochures/sustainability-brochure-2024-web.pdf?hsLang=en","https://info.lacerta.com/hubfs/2024_Website_Images/PDF%20Catalog%20and%20Brochures/sustainability-brochure-2024-web.pdf?hsLang=en","Lacerta Group","Sustainability Brochure 2024","2026-08-17","2024-01-01","4","official_organization_page","manual:round2:lacerta-group-llc-11-norfolk-rd:038:2026-08-17","manual","verified"
"Lacerta Group, LLC - 240 Forbes Blvd.","","role_based","yes","Sales inquiries","","","","508-339-3312","https://lacerta.com/contact","https://lacerta.com/contact","Lacerta Group","Contact","2026-08-17","","4","contact_page","manual:round2:lacerta-group-llc-240-forbes-blvd:039:2026-08-17","manual","verified"
"Lacerta Group, LLC - 240 Forbes Blvd.","","role_based","yes","Sales inquiries","","","sales@lacerta.com","","https://info.lacerta.com/hubfs/2024_Website_Images/PDF%20Catalog%20and%20Brochures/sustainability-brochure-2024-web.pdf?hsLang=en","https://info.lacerta.com/hubfs/2024_Website_Images/PDF%20Catalog%20and%20Brochures/sustainability-brochure-2024-web.pdf?hsLang=en","Lacerta Group","Sustainability Brochure 2024","2026-08-17","2024-01-01","4","official_organization_page","manual:round2:lacerta-group-llc-240-forbes-blvd:040:2026-08-17","manual","verified"
"Symmons Industries","","role_based","yes","Customer support","","","gethelp@symmons.com","800-796-6667","https://www.symmons.com/download_asset/?id=4253b1b3b06f51a449ef212c9977a241daef41e0","https://www.symmons.com/download_asset/?id=4253b1b3b06f51a449ef212c9977a241daef41e0","Symmons Industries","Symmons Specification and Contact Information","2026-08-17","2026-01-01","4","official_organization_page","manual:round2:symmons-industries:041:2026-08-17","manual","verified"
"Wyrmwood Gaming","","role_based","yes","Customer support","","","","774-226-8026","https://wyrmwoodgaming.com/","https://wyrmwoodgaming.com/","Wyrmwood Gaming","Home and Customer Support","2026-08-17","","4","contact_page","manual:round2:wyrmwood-gaming:042:2026-08-17","manual","verified"
"Ultra - Bay State Drive","","role_based","yes","Braintree office","","","","781-848-3400","https://umaritime.com/contact-us/","https://umaritime.com/contact-us/","Ultra Maritime","Contact Us","2026-08-17","","4","contact_page","manual:round2:ultra-bay-state-drive:043:2026-08-17","manual","verified"
"V&S Taunton Galvanizing","","role_based","yes","Taunton facility","","","","508-828-9499","https://www.hotdipgalvanizing.com/contact-us","https://www.hotdipgalvanizing.com/contact-us","V&S Galvanizing","Contact Us","2026-08-17","","4","contact_page","manual:round2:v-s-taunton-galvanizing:044:2026-08-17","manual","verified"
"IKEA #158 Stoughton","","role_based","yes","Customer support","","","","888-888-4532","https://www.ikea.com/us/en/customer-service/contact-us/","https://www.ikea.com/us/en/customer-service/contact-us/","IKEA","Contact Us","2026-08-17","","4","contact_page","manual:round2:ikea-158-stoughton:045:2026-08-17","manual","verified"
"Artisan Industries Inc.","","role_based","yes","General inquiries","","","info@artisanind.com","781-893-6800","https://artisanind.com/contact/","https://artisanind.com/contact/","Artisan Industries","Contact","2026-08-17","","4","contact_page","manual:round2:artisan-industries-inc:046:2026-08-17","manual","verified"
"Moderna Tx- Norwood","","role_based","yes","General inquiries","","","wecare@modernatx.com","866-663-3762","https://www.modernatx.com/en-US/contact-moderna","https://www.modernatx.com/en-US/contact-moderna","Moderna","Contact Moderna","2026-08-17","","4","contact_page","manual:round2:moderna-tx-norwood:047:2026-08-17","manual","verified"
"St. Anne's Hospital","","role_based","yes","Main hospital line","","","","508-674-5600","https://www.brownhealth.org/locations/saint-annes-hospital/contact-us","https://www.brownhealth.org/locations/saint-annes-hospital/contact-us","Brown University Health","Contact Saint Anne's Hospital","2026-08-17","","4","contact_page","manual:round2:st-anne-s-hospital:048:2026-08-17","manual","verified"
"St. Luke's Hospital","","role_based","yes","Main hospital line","","","","508-997-1515","https://www.southcoast.org/locations/st-lukes-hospital/","https://www.southcoast.org/locations/st-lukes-hospital/","Southcoast Health","St. Luke's Hospital","2026-08-17","","4","contact_page","manual:round2:st-luke-s-hospital:049:2026-08-17","manual","verified"
"Market Basket 68","","role_based","yes","Store main line","","","","508-586-5757","https://www.shopmarketbasket.com/store-locations/brockton-massachusetts-market-basket-68/","https://www.shopmarketbasket.com/store-locations/brockton-massachusetts-market-basket-68/","Market Basket","Market Basket #68","2026-08-17","","4","contact_page","manual:round2:market-basket-68:050:2026-08-17","manual","verified"
"Market Basket 70","","role_based","yes","Store main line","","","","508-427-5472","https://www.shopmarketbasket.com/store-locations/west-bridgewater-market-basket-70/","https://www.shopmarketbasket.com/store-locations/west-bridgewater-market-basket-70/","Market Basket","Market Basket #70","2026-08-17","","4","contact_page","manual:round2:market-basket-70:051:2026-08-17","manual","verified"
"Ariston Group (HTP New Bedford)","","role_based","yes","Technical support","","","techsupport@aristonthermo.us","800-323-9651","https://htproducts.com/literature/420011327100_Users%20Manual_EFWV.2023-06-31.pdf","https://htproducts.com/literature/420011327100_Users%20Manual_EFWV.2023-06-31.pdf","Ariston Group / HTP","EFWV User Manual","2026-08-17","2023-06-01","4","official_organization_page","manual:round2:ariston-group-htp-new-bedford:052:2026-08-17","manual","verified"
"Fall River Mfg Co","","role_based","yes","Main office","","","","800-275-6991","https://www.fallrivermfg.com/","https://www.fallrivermfg.com/","Fall River Manufacturing","Home and Contact","2026-08-17","","4","contact_page","manual:round2:fall-river-mfg-co:053:2026-08-17","manual","verified"
"Raynham Medical Investors LLC DBA Life Care Center of Raynham","","role_based","yes","Facility main line","","","","508-821-5700","https://lcca.com/locations/ma/raynham/contact","https://lcca.com/locations/ma/raynham/contact","Life Care Centers of America","Contact Life Care Center of Raynham","2026-08-17","","4","contact_page","manual:round2:raynham-medical-investors-llc-dba-life-care-center-of-raynha:054:2026-08-17","manual","verified"
"Aldon Electric, Inc.","","role_based","yes","Main office","","","","781-337-0222","https://www.aldonelectric.com/contact.html","https://www.aldonelectric.com/contact.html","Aldon Electric","Contact","2026-08-17","","4","contact_page","manual:round2:aldon-electric-inc:055:2026-08-17","manual","verified"
"Barbour Plastics Inc","","role_based","yes","Sales inquiries","","","sales@barbourplastics.com","508-583-8200","https://www.barbourplastics.com/contact/","https://www.barbourplastics.com/contact/","Barbour Plastics","Contact","2026-08-17","","4","contact_page","manual:round2:barbour-plastics-inc:056:2026-08-17","manual","verified"
"Barbour Welting Company Inc","","role_based","yes","Sales inquiries","","","sales@barbourplastics.com","508-583-8200","https://www.barbourplastics.com/contact/","https://www.barbourplastics.com/contact/","Barbour Plastics","Contact","2026-08-17","","4","contact_page","manual:round2:barbour-welting-company-inc:057:2026-08-17","manual","verified"
"Channel Fish Processing Co Inc.","","role_based","yes","Main office","","","","617-464-3366","https://channelfish.com/contact/","https://channelfish.com/contact/","Channel Fish Processing","Contact","2026-08-17","","4","contact_page","manual:round2:channel-fish-processing-co-inc:058:2026-08-17","manual","verified"
"Commonwealth Soap & Toiletries","","role_based","yes","General inquiries","","","info@cstsoap.com","508-676-9355","https://www.cstsoap.com/contact/","https://www.cstsoap.com/contact/","Commonwealth Soap & Toiletries","Contact","2026-08-17","","4","contact_page","manual:round2:commonwealth-soap-toiletries:059:2026-08-17","manual","verified"
"IQE","","role_based","yes","Taunton facility","","","","508-824-6696","https://www.iqep.com/about-us/sites/","https://www.iqep.com/about-us/sites/","IQE","Global Sites","2026-08-17","","4","contact_page","manual:round2:iqe:060:2026-08-17","manual","verified"
"Koso America","","role_based","yes","Main office","","","","774-517-5300","https://kosoamerica.com/about/","https://kosoamerica.com/about/","KOSO America","About and Contact","2026-08-17","","4","contact_page","manual:round2:koso-america:061:2026-08-17","manual","verified"
"Lee Kennedy Co., Inc.","","role_based","yes","Main office","","","","617-825-6930","https://www.leekennedy.com/contact-us/","https://www.leekennedy.com/contact-us/","Lee Kennedy Company","Contact Us","2026-08-17","","4","contact_page","manual:round2:lee-kennedy-co-inc:062:2026-08-17","manual","verified"
"MA232 PARAGON MEDICAL, INC. 111 FORBES BLVD","","role_based","yes","Sales inquiries","","","paragonmedicalsales@ametek.com","800-225-6975","https://www.paragonmedical.com/About-Us/Locations","https://www.paragonmedical.com/About-Us/Locations","Paragon Medical","Locations","2026-08-17","","4","contact_page","manual:round2:ma232-paragon-medical-inc-111-forbes-blvd:063:2026-08-17","manual","verified"
"Morgan Advanced Ceramics, Inc.","","role_based","yes","New Bedford sales","","","nbd.sales@morganplc.com","508-995-1725","https://www.morganadvancedmaterials.com/en-gb/who-we-are/locations/","https://www.morganadvancedmaterials.com/en-gb/who-we-are/locations/","Morgan Advanced Materials","Locations","2026-08-17","","4","contact_page","manual:round2:morgan-advanced-ceramics-inc:064:2026-08-17","manual","verified"
"Poyant Signs","","role_based","yes","Main office","","","","508-995-1777","https://poyantsigns.com/contact-us/","https://poyantsigns.com/contact-us/","Poyant Signs","Contact Us","2026-08-17","","4","contact_page","manual:round2:poyant-signs:065:2026-08-17","manual","verified"
"Rex-Cut Products, Inc.","","role_based","yes","General inquiries","","","info@rexcut.com","800-225-8182","https://www.rexcut.com/contact","https://www.rexcut.com/contact","Rex-Cut Abrasives","Contact","2026-08-17","","4","contact_page","manual:round2:rex-cut-products-inc:066:2026-08-17","manual","verified"
"SwimEx, Inc.","","role_based","yes","Sales inquiries","","","sales@swimex.com","508-646-1600","https://www.swimex.com/contact-us/","https://www.swimex.com/contact-us/","SwimEx","Contact Us","2026-08-17","","4","contact_page","manual:round2:swimex-inc:067:2026-08-17","manual","verified"
"Electropolishing Systems Inc.","","role_based","yes","Main office","","","","508-830-1717","https://electropolishingsystems.com/contact-us","https://electropolishingsystems.com/contact-us","Electropolishing Systems","Contact Us","2026-08-17","","4","contact_page","manual:round2:electropolishing-systems-inc:068:2026-08-17","manual","verified"
"Organogenesis - Norwood","","role_based","yes","Norwood facility","","","","781-575-0775","https://www.organogenesis.com/our-story/locations.html","https://www.organogenesis.com/our-story/locations.html","Organogenesis","Locations","2026-08-17","","4","contact_page","manual:round2:organogenesis-norwood:069:2026-08-17","manual","verified"
"Granite City Electric Supply Co.","","role_based","yes","Quincy headquarters","","","","617-472-6500","https://www.granitecityelectric.com/contact-granite-city","https://www.granitecityelectric.com/contact-granite-city","Granite City Electric","Contact Granite City","2026-08-17","","4","contact_page","manual:round2:granite-city-electric-supply-co:070:2026-08-17","manual","verified"
"Cashman Dredging & Marine Contracting Co.","","role_based","yes","General inquiries","","","info@jaycashman.com","617-890-0600","https://www.cashmandredging.com/contact/","https://www.cashmandredging.com/contact/","Cashman Dredging","Contact","2026-08-17","","4","contact_page","manual:round2:cashman-dredging-marine-contracting-co:071:2026-08-17","manual","verified"
"Cornell Dubilier, LLC","","role_based","yes","New Bedford office","","","cdenb@cde.com","508-996-8561","https://www.cde.com/resources/downloads/Briefs/Inverter-at-a-Glance-2-23.pdf","https://www.cde.com/resources/downloads/Briefs/Inverter-at-a-Glance-2-23.pdf","Cornell Dubilier","Inverter Solutions at a Glance","2026-08-17","2023-02-01","4","official_organization_page","manual:round2:cornell-dubilier-llc:072:2026-08-17","manual","verified"
"Greater New Bedford Community Health Center","","role_based","yes","Main health center","","","info@gnbchc.org","508-992-6553","https://gnbchc.org/Hours-Locations","https://gnbchc.org/Hours-Locations","Greater New Bedford Community Health Center","Hours and Locations","2026-08-17","","4","contact_page","manual:round2:greater-new-bedford-community-health-center:073:2026-08-17","manual","verified"
"LifeStream Inc.","","role_based","yes","Main office","","","","508-993-1991","https://www.lifestreaminc.com/about/","https://www.lifestreaminc.com/about/","LifeStream","About","2026-08-17","","4","contact_page","manual:round2:lifestream-inc:074:2026-08-17","manual","verified"
"The Vertex Companies, LLC","","role_based","yes","Corporate office","","","info@vertexeng.com","781-952-6000","https://vertexeng.com/esg-policy/","https://vertexeng.com/esg-policy/","The Vertex Companies","ESG Policy and Corporate Contact","2026-08-17","","4","contact_page","manual:round2:the-vertex-companies-llc:075:2026-08-17","manual","verified"
"Water Wizz","","role_based","yes","Main office","","","","508-295-3255","https://waterwizz.com/contact/","https://waterwizz.com/contact/","Water Wizz","Contact","2026-08-17","","4","contact_page","manual:round2:water-wizz:076:2026-08-17","manual","verified"
"Plymouth Medical Investors LLC d/b/a Life Care Center Of Plymouth","","role_based","yes","Facility main line","","","","508-747-9800","https://lcca.com/locations/ma/plymouth/","https://lcca.com/locations/ma/plymouth/","Life Care Centers of America","Life Care Center of Plymouth","2026-08-17","","4","contact_page","manual:round2:plymouth-medical-investors-llc-d-b-a-life-care-center-of-ply:077:2026-08-17","manual","verified"
"Trucchi's Supermarkets 1","","role_based","yes","Store main line","","","","508-824-5698","https://www.trucchis.com/pages/taunton-store-tremont-street","https://www.trucchis.com/pages/taunton-store-tremont-street","Trucchi's Supermarket","Taunton - Tremont Street","2026-08-17","","4","contact_page","manual:round2:trucchi-s-supermarkets-1:078:2026-08-17","manual","verified"
"Trucchis Supermarkets","","role_based","yes","Store main line","","","","508-824-5698","https://www.trucchis.com/pages/taunton-store-tremont-street","https://www.trucchis.com/pages/taunton-store-tremont-street","Trucchi's Supermarket","Taunton - Tremont Street","2026-08-17","","4","contact_page","manual:round2:trucchis-supermarkets:079:2026-08-17","manual","verified"
"Trucchi's Supermarkets 2","","role_based","yes","Store contact","","","contactus@trucchis.com","508-583-0822","https://shop.trucchis.com/stores/west-bridgewater","https://shop.trucchis.com/stores/west-bridgewater","Trucchi's Supermarket","West Bridgewater Store","2026-08-17","","4","contact_page","manual:round2:trucchi-s-supermarkets-2:080:2026-08-17","manual","verified"
"Trucchi's Supermarkets 3","","role_based","yes","Store main line","","","","508-824-8941","https://www.trucchis.com/pages/taunton-store-county-street","https://www.trucchis.com/pages/taunton-store-county-street","Trucchi's Supermarket","Taunton - County Street","2026-08-17","","4","contact_page","manual:round2:trucchi-s-supermarkets-3:081:2026-08-17","manual","verified"
"Trucchi's Supermarkets 4","","role_based","yes","Store main line","","","","781-878-5080","https://www.trucchis.com/pages/abington-store","https://www.trucchis.com/pages/abington-store","Trucchi's Supermarket","Abington Store","2026-08-17","","4","contact_page","manual:round2:trucchi-s-supermarkets-4:082:2026-08-17","manual","verified"
"Trucchi's Supermarkets 5","","role_based","yes","Store main line","","","","508-998-7500","https://www.trucchis.com/pages/new-bedford-store","https://www.trucchis.com/pages/new-bedford-store","Trucchi's Supermarket","New Bedford Store","2026-08-17","","4","contact_page","manual:round2:trucchi-s-supermarkets-5:083:2026-08-17","manual","verified"
"Market Basket 83","","role_based","yes","Store main line","","","","774-294-5768","https://www.shopmarketbasket.com/store-locations/fall-river-massachusetts-market-basket-83/","https://www.shopmarketbasket.com/store-locations/fall-river-massachusetts-market-basket-83/","Market Basket","Market Basket #83","2026-08-17","","4","contact_page","manual:round2:market-basket-83:084:2026-08-17","manual","verified"
"Market Basket 65","","role_based","yes","Store main line","","","","508-992-3049","https://www.shopmarketbasket.com/store-locations/new-bedford-massachusetts-market-basket-65/","https://www.shopmarketbasket.com/store-locations/new-bedford-massachusetts-market-basket-65/","Market Basket","Market Basket #65","2026-08-17","","4","contact_page","manual:round2:market-basket-65:085:2026-08-17","manual","verified"
"Market Basket 80","","role_based","yes","Store main line","","","","774-404-7518","https://www.shopmarketbasket.com/store-locations/plymouth-massachusetts-market-basket-80/","https://www.shopmarketbasket.com/store-locations/plymouth-massachusetts-market-basket-80/","Market Basket","Market Basket #80","2026-08-17","","4","contact_page","manual:round2:market-basket-80:086:2026-08-17","manual","verified"
"Market Basket 52","","role_based","yes","Store main line","","","","508-822-8866","https://www.shopmarketbasket.com/store-locations/raynham-massachusetts-market-basket-52/","https://www.shopmarketbasket.com/store-locations/raynham-massachusetts-market-basket-52/","Market Basket","Market Basket #52","2026-08-17","","4","contact_page","manual:round2:market-basket-52:087:2026-08-17","manual","verified"
"Tech Etch Fall River","","role_based","yes","Fall River facility","","","","508-675-5757","https://techetch.com/wp-content/uploads/2025/07/Tech-Etch-Responsible-Sourcing-250626.pdf","https://techetch.com/wp-content/uploads/2025/07/Tech-Etch-Responsible-Sourcing-250626.pdf","Tech Etch","Responsible Sourcing Policy","2026-08-17","2025-06-26","4","official_organization_page","manual:round2:tech-etch-fall-river:088:2026-08-17","manual","verified"
