organization_name,contact_name,contact_scope,is_public_professional,role_title,role_date,filing_year,public_email,public_phone,professional_url,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"MA-TAUNT01","","role_based","yes","Distribution center main line","","","","508-824-2800","https://gfs.com/en-us/about-us/contact-us/","https://gfs.com/en-us/about-us/contact-us/","Gordon Food Service","Contact Us - Taunton Distribution Center","2026-08-17","","4","contact_page","manual:round8:gordon-food-service-taunton:030:2026-08-17","manual","verified"
"226_354","","role_based","yes","Facility inquiries","","","Info@TremontRehab.com","508-295-1040","https://thetremontrehabcare.com/contact-us/","https://thetremontrehabcare.com/contact-us/","The Tremont Rehabilitation and Skilled Care Center","Contact Us","2026-08-17","","4","contact_page","manual:round8:tremont-rehab-wareham:031:2026-08-17","manual","verified"
"2292 - Wareham","","role_based","yes","Store main line","","","","508-273-0436","https://www.target.com/sl/wareham/2292","https://www.target.com/sl/wareham/2292","Target","Wareham Store 2292","2026-08-17","","4","official_organization_page","manual:round8:target-wareham-2292:032:2026-08-17","manual","verified"
"Wind River Environmental - Bridgewater, MA","","role_based","yes","Service inquiries","","","","877-560-9007","https://www.wrenvironmental.com/carver-ma/areas-we-serve/bridgewater/","https://www.wrenvironmental.com/carver-ma/areas-we-serve/bridgewater/","Wind River Environmental","Bridgewater Service Area","2026-08-17","","4","official_organization_page","manual:round8:wind-river-bridgewater:033:2026-08-17","manual","verified"
"Town of Bridgewater","","role_based","yes","Municipal main line","","","","508-697-0919","https://www.bridgewaterma.gov/","https://www.bridgewaterma.gov/","Town of Bridgewater","Official Municipal Website","2026-08-17","","5","public_registry","manual:round8:town-of-bridgewater:034:2026-08-17","manual","verified"
"Town of East Bridgewater","","role_based","yes","Municipal main line","","","","508-378-1600","https://www.eastbridgewaterma.gov/","https://www.eastbridgewaterma.gov/","Town of East Bridgewater","Official Municipal Website","2026-08-17","","5","public_registry","manual:round8:town-of-east-bridgewater:035:2026-08-17","manual","verified"
"Town of West Bridgewater","","role_based","yes","Municipal main line","","","","508-894-1200","https://www.westbridgewaterma.org/","https://www.westbridgewaterma.org/","Town of West Bridgewater","Official Municipal Website","2026-08-17","","5","public_registry","manual:round8:town-of-west-bridgewater:036:2026-08-17","manual","verified"
"Bridgewater Council on Aging","","role_based","yes","Senior Center inquiries","","","seniorcenter@bridgewaterma.org","508-697-0929","https://www.bridgewaterma.gov/community/elder_affairs/index.php","https://www.bridgewaterma.gov/community/elder_affairs/index.php","Town of Bridgewater","Elder Affairs","2026-08-17","","5","public_registry","manual:round8:bridgewater-council-on-aging:037:2026-08-17","manual","verified"
"East Bridgewater Council on Aging","","role_based","yes","Council on Aging main line","","","","508-378-1610","https://www.eastbridgewaterma.gov/1706/Council-on-Aging","https://www.eastbridgewaterma.gov/1706/Council-on-Aging","Town of East Bridgewater","Council on Aging","2026-08-17","","5","public_registry","manual:round8:east-bridgewater-council-on-aging:038:2026-08-17","manual","verified"
"West Bridgewater Council on Aging","","role_based","yes","Council on Aging main line","","","","508-894-1262","https://www.westbridgewaterma.org/residents/council_on_aging.php","https://www.westbridgewaterma.org/residents/council_on_aging.php","Town of West Bridgewater","Council on Aging","2026-08-17","","5","public_registry","manual:round8:west-bridgewater-council-on-aging:039:2026-08-17","manual","verified"
"Old Colony YMCA - Brockton Branch","","role_based","yes","Branch desk","","","CentralBranch@oldcolonyymca.org","508-583-2155","https://www.oldcolonyymca.org/locations","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Brockton Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-brockton:040:2026-08-17","manual","verified"
"Old Colony YMCA - East Bridgewater Branch","","role_based","yes","Branch desk","","","ebdesk@oldcolonyymca.org","508-378-3913","https://www.oldcolonyymca.org/locations","https://www.oldcolonyymca.org/locations","Old Colony YMCA","East Bridgewater Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-east-bridgewater:041:2026-08-17","manual","verified"
"Old Colony YMCA - Easton Branch","","role_based","yes","Branch desk","","","","508-238-9758","https://www.oldcolonyymca.org/locations","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Easton Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-easton:042:2026-08-17","manual","verified"
"Old Colony YMCA - Middleboro Branch","","role_based","yes","Branch desk","","","MiddleboroughBranch@oldcolonyymca.org","508-947-1390","https://www.oldcolonyymca.org/locations","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Middleboro Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-middleboro:043:2026-08-17","manual","verified"
"Old Colony YMCA - Plymouth Branch","","role_based","yes","Branch desk","","","PlymouthBranch@oldcolonyymca.org","508-927-3100","https://www.oldcolonyymca.org/locations","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Plymouth Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-plymouth:044:2026-08-17","manual","verified"
"Old Colony YMCA - Stoughton Branch","","role_based","yes","Branch desk","","","StoughtonBranch@oldcolonyymca.org","781-341-2016","https://www.oldcolonyymca.org/locations","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Stoughton Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-stoughton:045:2026-08-17","manual","verified"
"Old Colony YMCA - Taunton Branch","","role_based","yes","Branch desk","","","TauntonBranch@oldcolonyymca.org","508-823-3320","https://www.oldcolonyymca.org/locations","https://www.oldcolonyymca.org/locations","Old Colony YMCA","Taunton Branch","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-taunton:046:2026-08-17","manual","verified"
"Old Colony YMCA - Pembroke School-Age Child Care","","role_based","yes","Program main line","","","","508-833-4796","https://www.oldcolonyymca.org/locations","https://www.oldcolonyymca.org/locations","Old Colony YMCA","North Pembroke Elementary School-Age Child Care","2026-08-17","","4","official_organization_page","manual:round8:old-colony-ymca-pembroke:047:2026-08-17","manual","verified"
"Town of Hanover","","role_based","yes","Town Hall main line","","","","781-826-5000","https://www.hanover-ma.gov/department-contacts","https://www.hanover-ma.gov/department-contacts","Town of Hanover","Department Contacts Directory","2026-08-17","","5","public_registry","manual:round8:town-of-hanover:048:2026-08-17","manual","verified"
"Hanover Public Schools","","role_based","yes","District administrative office","","","","781-878-0786","https://www.hanoverschools.org/","https://www.hanover-ma.gov/department-contacts","Town of Hanover","Department Contacts Directory - Schools","2026-08-17","","5","public_registry","manual:round8:hanover-public-schools-contact:049:2026-08-17","manual","verified"
"South Shore Regional Vocational Technical High School","","role_based","yes","Main office","","","info@ssvotech.org","781-878-8822","https://southshore.tech/contact/","https://southshore.tech/contact/","South Shore Regional Vocational Technical High School","Contact","2026-08-17","","4","contact_page","manual:round8:south-shore-tech-contact:051:2026-08-17","manual","verified"
"Town of Pembroke","","role_based","yes","Town Hall main line","","","","781-709-1400","https://www.pembroke-ma.gov/","https://www.pembroke-ma.gov/","Town of Pembroke","Official Municipal Website","2026-08-17","","5","public_registry","manual:round8:town-of-pembroke:053:2026-08-17","manual","verified"
"Pembroke Public Schools","","role_based","yes","District administrative office","","","","781-829-0832","https://www.pembrokek12.org/administrative-offices","https://www.pembrokek12.org/administrative-offices","Pembroke Public Schools","Administrative Offices","2026-08-17","","4","official_organization_page","manual:round8:pembroke-public-schools-contact:054:2026-08-17","manual","verified"
"Bridgewater State University","","role_based","yes","University main line","","","","508-531-1000","https://www.bridgew.edu/contact-us","https://www.bridgew.edu/contact-us","Bridgewater State University","Contact Us","2026-08-17","","4","contact_page","manual:round8:bridgewater-state-university-contact:056:2026-08-17","manual","verified"
"Massasoit Community College - Brockton Campus","","role_based","yes","Campus main line","","","","508-588-9100","https://massasoit.edu/about/locations-contact/brockton-campus.html","https://massasoit.edu/about/locations-contact/brockton-campus.html","Massasoit Community College","Brockton Campus","2026-08-17","","4","official_organization_page","manual:round8:massasoit-brockton-contact:058:2026-08-17","manual","verified"
"Barrett Distribution Centers - Mansfield","","role_based","yes","Facility main line","","","","508-337-4999","https://www.barrettdistribution.com/boston","https://www.barrettdistribution.com/boston","Barrett Distribution Centers","Mansfield Fulfillment Center","2026-08-17","","4","official_organization_page","manual:round8:barrett-mansfield:060:2026-08-17","manual","verified"
"American Moving & Installation","","role_based","yes","General inquiries","","","info@americanmovingandinstall.com","781-878-8000","https://americanmovingandinstall.com/Contact","https://americanmovingandinstall.com/Contact","American Moving & Installation","Contact","2026-08-17","","4","contact_page","manual:round8:american-moving-hanover:061:2026-08-17","manual","verified"
"Bridgewater Department of Public Works","","role_based","yes","Public Works administration","","","","508-697-0932","https://www.bridgewaterma.gov/services/public_works/index.php","https://www.bridgewaterma.gov/services/public_works/index.php","Town of Bridgewater","Public Works","2026-08-17","","5","public_registry","manual:round8:bridgewater-dpw:062:2026-08-17","manual","verified"
"Hanover Department of Public Works","","role_based","yes","Public Works administration","","","","781-826-3189","https://www.hanover-ma.gov/department-of-public-works","https://www.hanover-ma.gov/department-of-public-works","Town of Hanover","Public Works","2026-08-17","","5","public_registry","manual:round8:hanover-dpw:063:2026-08-17","manual","verified"
"Pembroke Department of Public Works","","role_based","yes","Highway Department office","","","","781-293-5620","https://www.pembroke-ma.gov/1752/Department-of-Public-Works","https://www.pembroke-ma.gov/Directory.aspx?DID=23","Town of Pembroke","Department of Public Works Directory","2026-08-17","","5","public_registry","manual:round8:pembroke-dpw:064:2026-08-17","manual","verified"
"Bridgewater Fire Department","","role_based","yes","Non-emergency business line","","","","508-697-0900","https://bridgewaterfire.org/contact/","https://bridgewaterfire.org/contact/","Bridgewater Fire Department","Contact Us","2026-08-17","","5","public_registry","manual:round8:bridgewater-fire-contact:065:2026-08-17","manual","verified"
"Hanover Fire Department","","role_based","yes","Non-emergency business line","","","","781-826-3151","https://www.hanover-ma.gov/fire-department","https://www.hanover-ma.gov/fire-department","Town of Hanover","Fire Department","2026-08-17","","5","public_registry","manual:round8:hanover-fire-contact:067:2026-08-17","manual","verified"
"Pembroke Fire Department","","role_based","yes","Non-emergency business line","","","","781-293-2300","https://www.pembroke-ma.gov/1750/Fire-Department","https://www.pembroke-ma.gov/1750/Fire-Department","Town of Pembroke","Fire Department","2026-08-17","","5","public_registry","manual:round8:pembroke-fire:069:2026-08-17","manual","verified"
"Main Office - 001","","role_based","yes","Facility main line","","","","781-924-5982","https://safer.fmcsa.dot.gov/query.asp?query_param=USDOT&query_string=3363815&query_type=queryCarrierSnapshot&searchtype=ANY","https://safer.fmcsa.dot.gov/query.asp?query_param=USDOT&query_string=3363815&query_type=queryCarrierSnapshot&searchtype=ANY","Federal Motor Carrier Safety Administration","Company Snapshot - Peak Mechanical Services Corp","2026-08-17","","5","public_registry","manual:round8:peak-mechanical-pembroke:070:2026-08-17","manual","verified"
"High Point Interiors, Inc.","","role_based","yes","Public bid inquiries","","","caeleigh@highpointinteriorsinc.com","","https://rfp.massconvention.com/rfpnew/OnlineRFPs/ShowListRFP.aspx?RFPID=142128","https://rfp.massconvention.com/rfpnew/OnlineRFPs/ShowListRFP.aspx?RFPID=142128","Massachusetts Convention Center Authority","Public Bidder List","2026-08-17","","5","public_registry","manual:round8:high-point-interiors-mcca:071:2026-08-17","manual","verified"
