organization_name,contact_name,contact_scope,is_public_professional,role_title,role_date,filing_year,public_email,public_phone,professional_url,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"Teamsters Local 25","","role_based","yes","Union hall public office","","","","617-241-8825","https://teamsterslocal25.com/contact-organizing/","https://teamsterslocal25.com/contact-organizing/","Teamsters Local 25","Contact Organizing","2026-08-17","","4","official_organization_page","manual:round9:teamsters-local-25:011:2026-08-17","manual","verified"
"Bricklayers and Allied Craftworkers Local 3","","role_based","yes","Union hall public office","","","","617-242-5500","https://bacweb.org/locals","https://bacweb.org/locals","International Union of Bricklayers and Allied Craftworkers","Locals","2026-08-17","","4","official_organization_page","manual:round9:bac-local-3:012:2026-08-17","manual","verified"
"Boilermakers Local 29","","role_based","yes","Union hall public office","","","","617-328-8400","https://massbuildingtrades.org/local-union-directory/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:boilermakers-local-29:013:2026-08-17","manual","verified"
"Roofers Local 33","","role_based","yes","Union hall public office","","","","781-341-9192","https://www.rul33.com/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:roofers-local-33:014:2026-08-17","manual","verified"
"IBEW Local 99","","role_based","yes","Union hall public office","","","","401-946-9900","https://ibew99.org/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:ibew-local-99:015:2026-08-17","manual","verified"
"IBEW Local 103","","role_based","yes","Union hall public office","","","","617-436-3710","https://the103advantage.com/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:ibew-local-103:016:2026-08-17","manual","verified"
"Heat and Frost Insulators Local 6","","role_based","yes","Union hall public office","","","awl6@insulators.org","617-436-4666","https://www.insulators6.org/","https://www.insulators.org/local-union-directory/","International Association of Heat and Frost Insulators and Allied Workers","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:insulators-local-6:017:2026-08-17","manual","verified"
"Iron Workers District Council of New England","","role_based","yes","District council public office","","","","617-268-2382","https://massbuildingtrades.org/local-union-directory/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:iron-workers-dcne:018:2026-08-17","manual","verified"
"Iron Workers Local 7","","role_based","yes","Union hall public office","","","","617-268-4777","https://iwlocal7.org/contact/","https://iwlocal7.org/contact/","Iron Workers Local 7","Contact","2026-08-17","","4","official_organization_page","manual:round9:iron-workers-local-7:019:2026-08-17","manual","verified"
"Iron Workers Local 37","","role_based","yes","Union hall public office","","","","401-438-1111","https://massbuildingtrades.org/local-union-directory/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:iron-workers-local-37:020:2026-08-17","manual","verified"
"Sheet Metal Workers Local 17","","role_based","yes","Union hall public office","","","","617-296-1680","https://smw17boston.org/contact-us/","https://smw17boston.org/contact-us/","Sheet Metal Workers Local 17","Contact Us","2026-08-17","","4","official_organization_page","manual:round9:sheet-metal-local-17:021:2026-08-17","manual","verified"
"Plasterers and Cement Masons Local 534","","role_based","yes","Union hall public office","","","","617-750-3353","https://massbuildingtrades.org/local-union-directory/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:plasterers-local-534:022:2026-08-17","manual","verified"
"Plumbers and Gasfitters Local 12","","role_based","yes","Union hall public office","","","","617-288-6200","https://www.plumbersandgasfitterslocal12.org/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:plumbers-local-12:023:2026-08-17","manual","verified"
"Plumbers and Pipefitters Local 51","","role_based","yes","Union hall public office","","","","401-418-1027","https://ualocal51.com/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:plumbers-pipefitters-local-51:024:2026-08-17","manual","verified"
"Pipefitters Local 537","","role_based","yes","Union hall public office","","","LU537UnionHall@pipefitters537.com","617-787-5370","https://pipefitters537.org/contact/","https://pipefitters537.org/contact/","Pipefitters Local 537","Contact","2026-08-17","","4","official_organization_page","manual:round9:pipefitters-local-537:025:2026-08-17","manual","verified"
"Sprinkler Fitters Local 550","","role_based","yes","Union hall public office","","","","617-323-0474","https://sprinklerfitters550.org/","https://sprinklerfitters550.org/","Sprinkler Fitters Local 550","Official Website","2026-08-17","","4","official_organization_page","manual:round9:sprinkler-fitters-local-550:026:2026-08-17","manual","verified"
"Elevator Constructors Local 4","","role_based","yes","Union hall public office","","","","617-288-1547","https://iueclocal4.com/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:elevator-constructors-local-4:027:2026-08-17","manual","verified"
"Painters and Allied Trades District Council 35","","role_based","yes","District council public office","","","","617-522-0520","https://iupatdc35.org/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:iupat-district-council-35:028:2026-08-17","manual","verified"
"Massachusetts Laborers District Council","","role_based","yes","District council public office","","","","508-435-4164","https://masslaborers.org/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:mass-laborers-district-council:029:2026-08-17","manual","verified"
"Laborers Local 88","","role_based","yes","Union hall public office","","","","617-479-1088","https://massbuildingtrades.org/local-union-directory/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:laborers-local-88:030:2026-08-17","manual","verified"
"Laborers Local 133","","role_based","yes","Union hall public office","","","","617-479-4275","https://massbuildingtrades.org/local-union-directory/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:laborers-local-133:031:2026-08-17","manual","verified"
"Laborers Local 138","","role_based","yes","Union hall public office","","","","781-762-4099","https://massbuildingtrades.org/local-union-directory/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:laborers-local-138:032:2026-08-17","manual","verified"
"Laborers Local 223","","role_based","yes","Union hall public office","","","","617-282-0180","https://massbuildingtrades.org/local-union-directory/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:laborers-local-223:033:2026-08-17","manual","verified"
"Laborers Local 385","","role_based","yes","Union hall public office","","","","508-992-1089","https://massbuildingtrades.org/local-union-directory/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:laborers-local-385:034:2026-08-17","manual","verified"
"Laborers Local 610","","role_based","yes","Union hall public office","","","","508-673-0080","https://massbuildingtrades.org/local-union-directory/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:laborers-local-610:035:2026-08-17","manual","verified"
"Laborers Local 721","","role_based","yes","Union hall public office","","","","508-378-0122","https://massbuildingtrades.org/local-union-directory/","https://massbuildingtrades.org/local-union-directory/","Massachusetts Building Trades Unions","Local Union Directory","2026-08-17","","4","official_organization_page","manual:round9:laborers-local-721:036:2026-08-17","manual","verified"
"MassHire Greater Brockton Career Center","","role_based","yes","Career center public office","","","info@masshiregbcc.org","508-513-3400","https://masshiregbcc.org/contact/","https://masshiregbcc.org/contact/","MassHire Greater Brockton Career Center","Contact","2026-08-17","","4","official_organization_page","manual:round9:masshire-greater-brockton-career-center:037:2026-08-17","manual","verified"
"MassHire Bristol Fall River Career Center","","role_based","yes","Career center public office","","","","508-730-5000","https://masshirebristol.org/career-centers/","https://masshirebristol.org/career-centers/","MassHire Bristol","Career Centers","2026-08-17","","4","official_organization_page","manual:round9:masshire-bristol-fall-river:038:2026-08-17","manual","verified"
"MassHire Bristol Taunton Career Center","","role_based","yes","Career center public office","","","","508-730-5000","https://masshirebristol.org/career-centers/","https://masshirebristol.org/career-centers/","MassHire Bristol","Career Centers","2026-08-17","","4","official_organization_page","manual:round9:masshire-bristol-taunton:039:2026-08-17","manual","verified"
"MassHire Greater New Bedford Career Center","","role_based","yes","Career center public office","","","","774-762-5081","https://masshiregreaternewbedford.com/masshire-gnb-career-center-home/cc-contact/","https://masshiregreaternewbedford.com/masshire-gnb-career-center-home/cc-contact/","MassHire Greater New Bedford Career Center","Career Center Contact","2026-08-17","","4","official_organization_page","manual:round9:masshire-greater-new-bedford-career-center:040:2026-08-17","manual","verified"
"MassHire South Shore Career Center","","role_based","yes","Career center public office","","","","617-745-4000","https://masshiress.com/","https://www.mass.gov/locations/masshire-south-shore-career-center","Commonwealth of Massachusetts","MassHire South Shore Career Center","2026-08-17","","5","public_registry","manual:round9:masshire-south-shore-career-center:041:2026-08-17","manual","verified"
"MassHire Greater Brockton Workforce Board","","role_based","yes","Workforce board public office","","","admin@masshiregbwb.org","508-584-3234","https://masshiregbwb.org/","https://masshiregbwb.org/","MassHire Greater Brockton Workforce Board","Official Website","2026-08-17","","4","official_organization_page","manual:round9:masshire-greater-brockton-workforce-board:042:2026-08-17","manual","verified"
"MassHire Bristol Workforce Board","","role_based","yes","Workforce board public office","","","","508-675-1165","https://masshirebristolwb.org/","https://masshirebristolwb.org/","MassHire Bristol Workforce Board","Official Website","2026-08-17","","4","official_organization_page","manual:round9:masshire-bristol-workforce-board:043:2026-08-17","manual","verified"
"MassHire Greater New Bedford Workforce Board","","role_based","yes","Workforce board public office","","","","774-263-7326","https://masshiregreaternewbedford.com/","https://www.mass.gov/info-details/masshire-workforce-board-locations-and-contact-information","Commonwealth of Massachusetts","MassHire Workforce Board Locations and Contact Information","2026-08-17","","5","public_registry","manual:round9:masshire-greater-new-bedford-workforce-board:044:2026-08-17","manual","verified"
"MassHire South Shore Workforce Board","","role_based","yes","Workforce board public office","","","executivedirector@masshiress.com","617-934-4852","https://masshiress.com/","https://www.mass.gov/info-details/masshire-workforce-board-locations-and-contact-information","Commonwealth of Massachusetts","MassHire Workforce Board Locations and Contact Information","2026-08-17","","5","public_registry","manual:round9:masshire-south-shore-workforce-board:045:2026-08-17","manual","verified"
"Bridgewater Public Library","","role_based","yes","Library public service desk","","","bwpl@sailsinc.org","508-697-3331","https://bridgewaterpubliclibrary.org/hours-contact","https://bridgewaterpubliclibrary.org/hours-contact","Bridgewater Public Library","Hours and Contact","2026-08-17","","4","official_organization_page","manual:round9:bridgewater-public-library:046:2026-08-17","manual","verified"
"Pembroke Public Library","","role_based","yes","Library public service desk","","","feedback@pembrokepubliclibrary.org","781-293-6771","https://www.pembrokepubliclibrary.org/contact-us.html","https://mblc.state.ma.us/directories/libraries/library.php?record_id=1479","Massachusetts Board of Library Commissioners","Pembroke Public Library Directory Entry","2026-08-17","","5","public_registry","manual:round9:pembroke-public-library:047:2026-08-17","manual","verified"
"East Bridgewater Public Library","","role_based","yes","Library public service desk","","","ebplrequests@sailsinc.org","508-378-1616","https://eastbridgewaterlibrary.org/","https://eastbridgewaterlibrary.org/","East Bridgewater Public Library","Official Website","2026-08-17","","4","official_organization_page","manual:round9:east-bridgewater-public-library:048:2026-08-17","manual","verified"
"West Bridgewater Public Library","","role_based","yes","Library public service desk","","","westbpl80@gmail.com","508-894-1255","https://westbpl.org/","https://libraries.state.ma.us/library/west-bridgewater-west-bridgewater-public-library","Massachusetts Board of Library Commissioners","West Bridgewater Public Library Directory Entry","2026-08-17","","5","public_registry","manual:round9:west-bridgewater-public-library:049:2026-08-17","manual","verified"
"Brockton Public Library","","role_based","yes","Library public service desk","","","btlib@ocln.org","508-894-1400","https://brocktonpubliclibrary.org/185/Hours-Visiting","https://brocktonpubliclibrary.org/185/Hours-Visiting","Brockton Public Library","Hours and Visiting","2026-08-17","","4","official_organization_page","manual:round9:brockton-public-library:050:2026-08-17","manual","verified"
"Taunton Public Library","","role_based","yes","Library public service desk","","","tplreference@sailsinc.org","508-821-1410","https://www.tauntonlibrary.org/about/contact/","https://www.tauntonlibrary.org/about/contact/","Taunton Public Library","Contact","2026-08-17","","4","official_organization_page","manual:round9:taunton-public-library:051:2026-08-17","manual","verified"
"Plymouth Public Library","","role_based","yes","Library public service desk","","","library@plymouth.ocln.org","508-830-4250","https://plymouthpubliclibrary.org/contact-us/","https://plymouthpubliclibrary.org/contact-us/","Plymouth Public Library","Contact Us","2026-08-17","","4","official_organization_page","manual:round9:plymouth-public-library:052:2026-08-17","manual","verified"
"New Bedford Free Public Library","","role_based","yes","Library public service desk","","","nbmref@sailsinc.org","508-991-6275","https://www.newbedford-ma.gov/library/","https://libraries.state.ma.us/library/pu-newbedfo-free","Massachusetts Board of Library Commissioners","New Bedford Free Public Library Directory Entry","2026-08-17","","5","public_registry","manual:round9:new-bedford-free-public-library:053:2026-08-17","manual","verified"
"Fall River Public Library","","role_based","yes","Library public service desk","","","frweb@sailsinc.org","508-324-2700","https://fallriverlibrary.org/hours-and-contact/","https://fallriverlibrary.org/hours-and-contact/","Fall River Public Library","Hours and Contact","2026-08-17","","4","official_organization_page","manual:round9:fall-river-public-library:054:2026-08-17","manual","verified"
"Thomas Crane Public Library","","role_based","yes","Library public service desk","","","quref@ocln.org","617-376-1300","https://tcplquincy.org/visit/locations/","https://tcplquincy.org/visit/locations/","Thomas Crane Public Library","Locations","2026-08-17","","4","official_organization_page","manual:round9:thomas-crane-public-library:055:2026-08-17","manual","verified"
"Middleborough Public Library","","role_based","yes","Library public service desk","","","midlib@sailsinc.org","508-946-2470","https://midlib.org/hours-operation","https://midlib.org/hours-operation","Middleborough Public Library","Hours of Operation","2026-08-17","","4","official_organization_page","manual:round9:middleborough-public-library:056:2026-08-17","manual","verified"
"Abington Public Library","","role_based","yes","Library public service desk","","","ablib@ocln.org","781-982-2139","https://abingtonpl.org/","https://abingtonpl.org/","Abington Public Library","Official Website","2026-08-17","","4","official_organization_page","manual:round9:abington-public-library:057:2026-08-17","manual","verified"
