organization_name,contact_name,contact_scope,is_public_professional,role_title,role_date,filing_year,public_email,public_phone,professional_url,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"04793 STORE 04793","","role_based","yes","Store main line","","","","508-894-7865","https://locations.dollartree.com/ma/brockton/683-belmont-street","https://locations.dollartree.com/ma/brockton/683-belmont-street","Dollar Tree","Dollar Tree at 683 Belmont Street","2026-08-17","","4","contact_page","manual:round4:04793-store-04793:011:2026-08-17","manual","verified"
"08383 - Store # 8383 Taunton","","role_based","yes","Store main line","","","","508-828-3940","https://stores.hannaford.com/ma/taunton/8383","https://stores.hannaford.com/ma/taunton/8383","Hannaford","Taunton Hannaford Store 8383","2026-08-17","","4","contact_page","manual:round4:08383-store-8383-taunton:012:2026-08-17","manual","verified"
"Commonwealth Alternative Care","","role_based","yes","Location main line","","","","508-682-1510","https://ingoodhealthma.com/our-featured-brands/commonwealth/","https://ingoodhealthma.com/our-featured-brands/commonwealth/","In Good Health","Commonwealth Alternative Care","2026-08-17","","4","contact_page","manual:round4:commonwealth-alternative-care:013:2026-08-17","manual","verified"
"Commonwealth Alternative Care-Brockton","","role_based","yes","Location main line","","","","508-682-1510","https://ingoodhealthma.com/our-featured-brands/commonwealth/","https://ingoodhealthma.com/our-featured-brands/commonwealth/","In Good Health","Commonwealth Alternative Care","2026-08-17","","4","contact_page","manual:round4:commonwealth-alternative-care-brockton:014:2026-08-17","manual","verified"
"SICK Stoughton","","role_based","yes","North America inquiries","","","info@sick.com","800-325-7425","https://www.sick.com/us/en/contact/w/contactflyout_general_contacts","https://www.sick.com/us/en/contact/w/contactflyout_general_contacts","SICK","Contact","2026-08-17","","4","contact_page","manual:round4:sick-stoughton:015:2026-08-17","manual","verified"
"Smith+ Nephew Inc.    Mansfield","","role_based","yes","Sports Medicine customer care","","","endocustomerservice.global@smith-nephew.com","800-343-5717","https://www.smith-nephew.com/en-US/us-resources-final/customer-service","https://www.smith-nephew.com/en-US/us-resources-final/customer-service","Smith+Nephew","Customer Service","2026-08-17","","4","contact_page","manual:round4:smith-nephew-inc-mansfield:016:2026-08-17","manual","verified"
"Polar Elm St","","role_based","yes","General inquiries","","","","800-734-9800","https://polarclassics.com/","https://polarclassics.com/","Polar Beverages","Polar Classics","2026-08-17","","4","official_organization_page","manual:round4:polar-elm-st:017:2026-08-17","manual","verified"
"Mystic Scenic Studios","","role_based","yes","Sales inquiries","","","sales@mysticscenic.com","781-948-1800","https://www.mysticcustomfabrication.com/contact","https://www.mysticcustomfabrication.com/contact","Mystic Custom Fabrication","Contact","2026-08-17","","4","contact_page","manual:round4:mystic-scenic-studios:018:2026-08-17","manual","verified"
"Precision for Medicine Mansfield Massachusetts","","role_based","yes","Services inquiries","","","","","https://www.precisionformedicine.com/contact-us","https://www.precisionformedicine.com/contact-us","Precision for Medicine","Contact Us","2026-08-17","","4","contact_page","manual:round4:precision-for-medicine-mansfield-massachusetts:019:2026-08-17","manual","verified"
"Holtec Decommissioning International Pilgrim Station","","role_based","yes","Business inquiries","","","","","https://holtecinternational.com/contact-us/","https://holtecinternational.com/contact-us/","Holtec International","Contact Us","2026-08-17","","4","contact_page","manual:round4:holtec-decommissioning-international-pilgrim-station:020:2026-08-17","manual","verified"
"InvaGen Pharmaceutical Inc. Unit 4","","role_based","yes","Corporate inquiries","","","","","https://careers.cipla.com/job/Fall-River-Packaging-Operator-I-2nd-Shift-Mass/1329583266/","https://careers.cipla.com/job/Fall-River-Packaging-Operator-I-2nd-Shift-Mass/1329583266/","Cipla","InvaGen Fall River Facility","2026-08-17","","4","official_organization_page","manual:round4:invagen-pharmaceutical-inc-unit-4:021:2026-08-17","manual","verified"
"InvaGen Pharmaceutical Inc. Unit 5","","role_based","yes","Corporate inquiries","","","","","https://careers.cipla.com/job/Fall-River-Packaging-Operator-I-2nd-Shift-Mass/1329583266/","https://careers.cipla.com/job/Fall-River-Packaging-Operator-I-2nd-Shift-Mass/1329583266/","Cipla","InvaGen Fall River Facility","2026-08-17","","4","official_organization_page","manual:round4:invagen-pharmaceutical-inc-unit-5:022:2026-08-17","manual","verified"
"Taco Fall River","","role_based","yes","Facility main line","","","","508-675-7300","https://www.tacocomfort.com/documents/FileLibrary/PFPFDW_202-011.pdf","https://www.tacocomfort.com/documents/FileLibrary/PFPFDW_202-011.pdf","Taco Comfort Solutions","Fall River Facility","2026-08-17","","4","official_organization_page","manual:round4:taco-fall-river:023:2026-08-17","manual","verified"
"Therapedic of New England - Brockton","","role_based","yes","New England manufacturer","","","","508-559-9944","https://www.therapedic.com/contact-us/","https://www.therapedic.com/contact-us/","Therapedic","Contact Us","2026-08-17","","4","contact_page","manual:round4:therapedic-of-new-england-brockton:024:2026-08-17","manual","verified"
"New England Safety Systems, Inc","","role_based","yes","General inquiries","","","","508-880-2545","https://www.ne-ss.com/","https://www.ne-ss.com/","New England Safety Systems","New England Safety Systems","2026-08-17","","4","official_organization_page","manual:round4:new-england-safety-systems-inc:025:2026-08-17","manual","verified"
"White Equipment Leasing Company","","role_based","yes","Equipment inquiries","","","info@jfwhite.com","617-454-1761","https://www.jfwhite.com/html/OurC-Equipment.html","https://www.jfwhite.com/html/OurC-Equipment.html","J.F. White Contracting","Equipment","2026-08-17","","4","official_organization_page","manual:round4:white-equipment-leasing-company:026:2026-08-17","manual","verified"
"00051499-122 TURTLE   HUGHES, INC. - STOUGHTON MA","","role_based","yes","Sales inquiries","","","","866-397-8463","https://www.turtle.com/contact-us/","https://www.turtle.com/contact-us/","Turtle","Contact Us","2026-08-17","","4","contact_page","manual:round4:00051499-122-turtle-hughes-inc-stoughton-ma:027:2026-08-17","manual","verified"
"Emond Plumbing and Heating, INC.","","role_based","yes","General inquiries","","","info@emondplumbing.net","508-880-0580","https://www.emondplumbingandheating.com/contact-us","https://www.emondplumbingandheating.com/contact-us","Emond Plumbing & Heating","Contact Us","2026-08-17","","4","contact_page","manual:round4:emond-plumbing-and-heating-inc:028:2026-08-17","manual","verified"
"Eversource - 50 Duchaine Bkvd","","role_based","yes","Eastern Massachusetts customer service","","","","800-592-2000","https://www.eversource.com/content/business/contact-us","https://www.eversource.com/content/business/contact-us","Eversource","Business Contact Us","2026-08-17","","4","contact_page","manual:round4:eversource-50-duchaine-bkvd:029:2026-08-17","manual","verified"
"Eversource - Plymouth","","role_based","yes","Eastern Massachusetts customer service","","","","800-592-2000","https://www.eversource.com/content/business/contact-us","https://www.eversource.com/content/business/contact-us","Eversource","Business Contact Us","2026-08-17","","4","contact_page","manual:round4:eversource-plymouth:030:2026-08-17","manual","verified"
"Eversource - Belmont St","","role_based","yes","Eastern Massachusetts customer service","","","","800-592-2000","https://www.eversource.com/content/business/contact-us","https://www.eversource.com/content/business/contact-us","Eversource","Business Contact Us","2026-08-17","","4","contact_page","manual:round4:eversource-belmont-st:031:2026-08-17","manual","verified"
"J.C. Higgins Corp.","","role_based","yes","General inquiries","","","","781-341-1500","https://jchigginscorp.com/","https://jchigginscorp.com/","J.C. Higgins Corp.","J.C. Higgins Corp.","2026-08-17","","4","official_organization_page","manual:round4:j-c-higgins-corp:032:2026-08-17","manual","verified"
"Creative Extrusion & Technologies, Inc.","","role_based","yes","Sales inquiries","","","sales@creativeet.com","508-587-2290","https://creativeet.com/contact-us/","https://creativeet.com/contact-us/","Creative Extrusion & Technologies","Contact Us","2026-08-17","","4","contact_page","manual:round4:creative-extrusion-technologies-inc:033:2026-08-17","manual","verified"
"Heritage Restoration LLC","","role_based","yes","General inquiries","","","info@heritageri.com","781-878-2461","https://heritageri.com/contact-us/","https://heritageri.com/contact-us/","Heritage Restoration","Contact Us","2026-08-17","","4","contact_page","manual:round4:heritage-restoration-llc:034:2026-08-17","manual","verified"
"WES Construction Corp.","","role_based","yes","Estimating","","","estimating@wesconstructioncorp.com","781-294-1080","https://www.wesconstructioncorp.com/contact/","https://www.wesconstructioncorp.com/contact/","WES Construction","Contact","2026-08-17","","4","contact_page","manual:round4:wes-construction-corp:035:2026-08-17","manual","verified"
"Rens Welding & Fabricating Inc.","","role_based","yes","General inquiries","","","info@renswelding.com","508-828-1702","https://www.renswelding.com/contact/","https://www.renswelding.com/contact/","Rens Welding & Fabricating","Contact","2026-08-17","","4","contact_page","manual:round4:rens-welding-fabricating-inc:036:2026-08-17","manual","verified"
"Xquisite Landscaping","","role_based","yes","General inquiries","","","info@xquisitelandscaping.com","781-318-7070","https://www.xquisitelandscaping.com/get-in-touch","https://www.xquisitelandscaping.com/get-in-touch","Xquisite Landscaping","Get in Touch","2026-08-17","","4","contact_page","manual:round4:xquisite-landscaping:037:2026-08-17","manual","verified"
"ORCO FALL RIVER","","role_based","yes","Corporate inquiries","","","","401-406-4164","https://www.organicdye.com/wp-content/uploads/2024/07/bolger-aquisition-letter-head-draft-073024-pdf.pdf","https://www.organicdye.com/wp-content/uploads/2024/07/bolger-aquisition-letter-head-draft-073024-pdf.pdf","Organic Dyes and Pigments","ORCO Acquisition Announcement","2026-08-17","2024-07-30","4","official_organization_page","manual:round4:orco-fall-river:038:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc 314 Broadway Street, Taunton, MA","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-314-broadway-street-taunton-m:039:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc 845 Albany Street, Boston","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-845-albany-street-boston:040:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc. 11 Garden Park, Braintree, MA","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-11-garden-park-braintree-ma:041:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc. 1555 Main Street, Brockton","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-1555-main-street-brockton:042:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc. 16 R Obery Street, Plymouth, MA","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-16-r-obery-street-plymouth-ma:043:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc. 20 Mill Lane, Braintree, MA","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-20-mill-lane-braintree-ma:044:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc. 213 Theodore Rice Blvd, New Bedford, MA","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-213-theodore-rice-blvd-new-be:045:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc. 225 North Montello Street, Brockton","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-225-north-montello-street-bro:046:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc. 275 Hancock Street, Quincy, MA","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-275-hancock-street-quincy-ma:047:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc. 336 Wier Street, Taunton, MA","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-336-wier-street-taunton-ma:048:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc. 365 Washington Street, Quincy, MA","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-365-washington-street-quincy-:049:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc. 72 Minott Ave, Wareham, MA","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-72-minott-ave-wareham-ma:050:2026-08-17","manual","verified"
"Brewster Ambulance Service, Inc.25 Main Street, Weymouth, MA","","role_based","yes","General inquiries","","","info@brewsterambulance.com","781-562-3060","https://www.brewsterambulance.com/contact-us/","https://www.brewsterambulance.com/contact-us/","Brewster Ambulance Service","Contact Us","2026-08-17","","4","contact_page","manual:round4:brewster-ambulance-service-inc-25-main-street-weymouth-ma:051:2026-08-17","manual","verified"
"Commonwealth Liquid Products - Fall River","","role_based","yes","General inquiries","","","info@cstsoap.com","508-676-9355","https://www.cstsoap.com/about/","https://www.cstsoap.com/about/","Commonwealth Soap & Toiletries","Our Legacy of Excellence","2026-08-17","","4","official_organization_page","manual:round4:commonwealth-liquid-products-fall-river:052:2026-08-17","manual","verified"
"New England Plastics Corp-Thermo Div","","role_based","yes","Corporate inquiries","","","","781-933-6004","https://www.commbuys.com/bso/external/vendor/vendorProfileAddressInfo.sdo?external=true&vendorId=221309","https://www.commbuys.com/bso/external/vendor/vendorProfileAddressInfo.sdo?external=true&vendorId=221309","COMMBUYS","New England Plastics Corp Vendor Profile","2026-08-17","","5","public_registry","manual:round4:new-england-plastics-corp-thermo-div:053:2026-08-17","manual","verified"
"ROBBINS MANUFACTURING COMPANY, INC.","","role_based","yes","Facility main line","","","","508-675-2555","https://members.onesouthcoast.com/list/member/robbins-manufacturing-co-inc-520283","https://members.onesouthcoast.com/list/member/robbins-manufacturing-co-inc-520283","One SouthCoast Chamber","Robbins Manufacturing Co., Inc.","2026-08-17","","3","reliable_secondary","manual:round4:robbins-manufacturing-company-inc:054:2026-08-17","manual","verified"
"Robbins Mfg. Co., Inc","","role_based","yes","Facility main line","","","","508-675-2555","https://members.onesouthcoast.com/list/member/robbins-manufacturing-co-inc-520283","https://members.onesouthcoast.com/list/member/robbins-manufacturing-co-inc-520283","One SouthCoast Chamber","Robbins Manufacturing Co., Inc.","2026-08-17","","3","reliable_secondary","manual:round4:robbins-mfg-co-inc:055:2026-08-17","manual","verified"
"Skylinc Inc.","","role_based","yes","Management inquiries","","","mgmt@skylincwireless.com","","https://www.skylincwireless.com/","https://www.skylincwireless.com/","Skylinc Wireless","Skylinc Wireless","2026-08-17","","4","official_organization_page","manual:round4:skylinc-inc:056:2026-08-17","manual","verified"
"Seatrade International, LLC - New Bedford","","role_based","yes","Facility main line","","","","774-305-4948","https://www.seafoodsource.com/supplier-directory/seatrade-international","https://www.seafoodsource.com/supplier-directory/seatrade-international","SeafoodSource","Seatrade International","2026-08-17","","3","reliable_secondary","manual:round4:seatrade-international-llc-new-bedford:057:2026-08-17","manual","verified"
"CDF Corporation 57","","role_based","yes","Sales inquiries","","","sales@cdf1.com","800-443-1920","https://1984976.fs1.hubspotusercontent-na1.net/hubfs/1984976/Customer%20Success%20Stories/CDF%20Customer%20Success%20Story%20-%20Reliable%20IBC%20Liners%202024.pdf","https://1984976.fs1.hubspotusercontent-na1.net/hubfs/1984976/Customer%20Success%20Stories/CDF%20Customer%20Success%20Story%20-%20Reliable%20IBC%20Liners%202024.pdf","CDF Corporation","Customer Success Story","2026-08-17","","4","official_organization_page","manual:round4:cdf-corporation-57:058:2026-08-17","manual","verified"
"425 - Cardinal Health","","role_based","yes","Corporate inquiries","","","","","https://www.accessdata.fda.gov/scrIpts/cdrh/cfdocs/cfRL/rl.cfm?rid=16731","https://www.accessdata.fda.gov/scrIpts/cdrh/cfdocs/cfRL/rl.cfm?rid=16731","U.S. Food and Drug Administration","Cardinal Health Establishment Registration","2026-08-17","","5","public_registry","manual:round4:425-cardinal-health:059:2026-08-17","manual","verified"
"Cardinal Health MA-Mansfield","","role_based","yes","Corporate inquiries","","","","","https://www.accessdata.fda.gov/scrIpts/cdrh/cfdocs/cfRL/rl.cfm?rid=16731","https://www.accessdata.fda.gov/scrIpts/cdrh/cfdocs/cfRL/rl.cfm?rid=16731","U.S. Food and Drug Administration","Cardinal Health Establishment Registration","2026-08-17","","5","public_registry","manual:round4:cardinal-health-ma-mansfield:060:2026-08-17","manual","verified"
"Pratt & Whitney Engine Services","","role_based","yes","Global operations support","","","","800-565-0140","https://links.prattwhitney.com/i-a-e/support.html","https://links.prattwhitney.com/i-a-e/support.html","Pratt & Whitney","Comprehensive Customer Support","2026-08-17","","4","contact_page","manual:round4:pratt-whitney-engine-services:061:2026-08-17","manual","verified"
"MassDEP SERO","","role_based","yes","Regional office main line","","","","508-946-2700","https://www.mass.gov/doc/massdep-southeast-regional-office-directory/download","https://www.mass.gov/doc/massdep-southeast-regional-office-directory/download","Massachusetts Department of Environmental Protection","Southeast Regional Office Directory","2026-08-17","","5","public_registry","manual:round4:massdep-sero:062:2026-08-17","manual","verified"
"BOSTON SAFETY TRAINING INC.","","role_based","yes","Training inquiries","","","safety@bostonsafetytraining.com","508-272-8815","https://www.bostonsafetytraining.com/contact","https://www.bostonsafetytraining.com/contact","Boston Safety Training","Contact","2026-08-17","","4","contact_page","manual:round4:boston-safety-training-inc:063:2026-08-17","manual","verified"
"NOBLE SUPPLY & LOGISTICS, LLC","","role_based","yes","Customer service","","","support@noble.com","877-999-1911","https://www.noble.com/customer-info","https://www.noble.com/customer-info","NOBLE","Customer Info","2026-08-17","","4","contact_page","manual:round4:noble-supply-logistics-llc:064:2026-08-17","manual","verified"
"Saab Inc. - Quincy","","role_based","yes","U.S. business inquiries","","","","","https://www.saab.com/markets/united-states/about","https://www.saab.com/markets/united-states/about","Saab","About Saab in the United States","2026-08-17","","4","official_organization_page","manual:round4:saab-inc-quincy:065:2026-08-17","manual","verified"
"Dairyland Produce/Sid Wainer","","role_based","yes","Facility main line","","","","508-999-6408","https://members.onesouthcoast.com/list/member/sid-wainer-son-1393","https://members.onesouthcoast.com/list/member/sid-wainer-son-1393","One SouthCoast Chamber","Sid Wainer & Son","2026-08-17","","3","reliable_secondary","manual:round4:dairyland-produce-sid-wainer:066:2026-08-17","manual","verified"
"Residence at Five Corners","","role_based","yes","Community inquiries","","","","508-594-3309","https://www.lcbseniorliving.com/communities/residence-at-five-corners/","https://www.lcbseniorliving.com/communities/residence-at-five-corners/","LCB Senior Living","The Residence at Five Corners","2026-08-17","","4","official_organization_page","manual:round4:residence-at-five-corners:067:2026-08-17","manual","verified"
"DMR Corp dba Route 44 Toyota","","role_based","yes","Dealership main line","","","","508-824-4044","https://www.toyota.com/dealers/massachusetts/raynham/02767/route-44-toyota/","https://www.toyota.com/dealers/massachusetts/raynham/02767/route-44-toyota/","Toyota","Route 44 Toyota","2026-08-17","","4","official_organization_page","manual:round4:dmr-corp-dba-route-44-toyota:068:2026-08-17","manual","verified"
"Everett's Auto Parts","","role_based","yes","Parts sales","","","","508-583-7478","https://www.everettsautoparts.com/","https://www.everettsautoparts.com/","Everett's Auto Parts","Everett's Auto Parts","2026-08-17","","4","official_organization_page","manual:round4:everett-s-auto-parts:069:2026-08-17","manual","verified"
"JDC Demo & Abatement LLC","","role_based","yes","Facility main line","","","","508-427-6441","https://safer.fmcsa.dot.gov/query.asp?query_param=USDOT&query_string=2960477&query_type=queryCarrierSnapshot&searchtype=ANY","https://safer.fmcsa.dot.gov/query.asp?query_param=USDOT&query_string=2960477&query_type=queryCarrierSnapshot&searchtype=ANY","Federal Motor Carrier Safety Administration","JDC Demolition Company Snapshot","2026-08-17","","5","public_registry","manual:round4:jdc-demo-abatement-llc:070:2026-08-17","manual","verified"
"Romeiro's Landscaping","","role_based","yes","Commercial quote requests","","","info@romeiroslandscaping.com","781-297-5201","https://www.romeiroslandscaping.com/contact","https://www.romeiroslandscaping.com/contact","Romeiro's Landscaping","Contact Us","2026-08-17","","4","contact_page","manual:round4:romeiro-s-landscaping:071:2026-08-17","manual","verified"
"Vicentes Liquor and Tropical Grocery","","role_based","yes","Store main line","","","","508-580-0296","https://maps.apple.com/place?place-id=I456BBDEF52E8BD3E","https://maps.apple.com/place?place-id=I456BBDEF52E8BD3E","Apple Maps","Vicente's Super Market","2026-08-17","","3","reliable_secondary","manual:round4:vicentes-liquor-and-tropical-grocery:072:2026-08-17","manual","verified"
"Vicentes Supermarket Corp","","role_based","yes","Store main line","","","","508-857-4143","https://maps.apple.com/place?place-id=IF0542D2157405A6F","https://maps.apple.com/place?place-id=IF0542D2157405A6F","Apple Maps","Vicente's Supermarket","2026-08-17","","3","reliable_secondary","manual:round4:vicentes-supermarket-corp:073:2026-08-17","manual","verified"
"Webster Park Operator LLC","","role_based","yes","Admissions","","","admissions@websterparkhealthcare.com","781-871-0555","https://websterparkhealthcare.com/contact/","https://websterparkhealthcare.com/contact/","Webster Park Rehabilitation & Healthcare Center","Contact","2026-08-17","","4","contact_page","manual:round4:webster-park-operator-llc:074:2026-08-17","manual","verified"
"KINSMAN ELECTRICAL SERVICES, INC.","","role_based","yes","Business inquiries","","","kinsmanelectrical@gmail.com","508-291-0880","https://kinsmanelectric.com/contact-us","https://kinsmanelectric.com/contact-us","Kinsman Electrical Services","Contact Details","2026-08-17","","4","contact_page","manual:round4:kinsman-electrical-services-inc:075:2026-08-17","manual","verified"
"AVO Fence & Supply, Plymouth MA","","role_based","yes","Plymouth branch main line","","","","508-833-3000","https://www.avofenceandsupply.com/about/","https://www.avofenceandsupply.com/about/","AVO Fence & Supply","About Us","2026-08-17","","4","official_organization_page","manual:round4:avo-fence-supply-plymouth-ma:076:2026-08-17","manual","verified"
"AVO Fence & Supply, Stoughton MA","","role_based","yes","Main office and shop","","","","781-341-2963","https://www.avofenceandsupply.com/about/","https://www.avofenceandsupply.com/about/","AVO Fence & Supply","About Us","2026-08-17","","4","official_organization_page","manual:round4:avo-fence-supply-stoughton-ma:077:2026-08-17","manual","verified"
"Adviniacare Abington LLC DBA Colony Center for Health & Rehabilitation","","role_based","yes","Community inquiries","","","","844-423-8464","https://www.adviniacare.com/contact-us/","https://www.adviniacare.com/contact-us/","AdviniaCare","Contact Us","2026-08-17","","4","contact_page","manual:round4:adviniacare-abington-llc-dba-colony-center-for-health-rehabi:078:2026-08-17","manual","verified"
"Adviniacare East Bridgewater LLC DBA Sachem Center for Health & Rehabilitation","","role_based","yes","Community inquiries","","","","844-423-8464","https://www.adviniacare.com/contact-us/","https://www.adviniacare.com/contact-us/","AdviniaCare","Contact Us","2026-08-17","","4","contact_page","manual:round4:adviniacare-east-bridgewater-llc-dba-sachem-center-for-healt:079:2026-08-17","manual","verified"
"Anderson Insulation of Abington","","role_based","yes","General inquiries","","","info@andersoninsul.com","781-857-1000","https://www.andersoninsul.com/contact-us/","https://www.andersoninsul.com/contact-us/","Anderson Insulation","Contact Us","2026-08-17","","4","contact_page","manual:round4:anderson-insulation-of-abington:080:2026-08-17","manual","verified"
