canonical_name,organization_type,industry,union_affiliation,local_number,official_identifier,website,public_phone,public_email,street,city,state,zip,latitude,longitude,estimated_reach,active_status,public_accessibility,active_program,asserted_fields,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"NAI-0033-0033-00440 FAC-00440-HANOVER-MA","workplace","","","","","https://local.shaws.com/ma/hanover/35-columbia-rd.html","781-826-2864","","","Hanover","MA","","","","","","","","website;public_phone","https://local.shaws.com/ma/hanover/35-columbia-rd.html","Shaw's","Shaw's Hanover","2026-08-17","","4","official_organization_page","manual:round7:shaws-hanover-0440:011:2026-08-17","manual","verified"
"SRC Medical, Inc.","workplace","","","","","https://srcmedical.com/","781-826-9100","info@srcmedical.com","","Hanover","MA","","","","","","","","website;public_phone;public_email","https://srcmedical.com/contact-src-medical/","SRC Medical","Contact SRC Medical","2026-08-17","","4","contact_page","manual:round7:src-medical:012:2026-08-17","manual","verified"
"Sagewell Hanover","workplace","","","","","https://livesagewellhanover.com/","781-590-3044","","","Hanover","MA","","","","","","","","website;public_phone","https://livesagewellhanover.com/contact/","Sagewell Hanover","Contact","2026-08-17","","4","contact_page","manual:round7:sagewell-hanover:013:2026-08-17","manual","verified"
"Sturtevant Inc.","workplace","","","","","https://sturtevantinc.com/","781-829-6501","sales@sturtevantinc.com","","Hanover","MA","","","","","","","","website;public_phone;public_email","https://sturtevantinc.com/contact-us/","Sturtevant","Contact Us","2026-08-17","","4","contact_page","manual:round7:sturtevant:014:2026-08-17","manual","verified"
"Tractor Supply Company Store 2050","workplace","","","","","https://www.tractorsupply.com/tsc/store_Hanover-MA-02339_2050","781-826-8080","","","Hanover","MA","","","","","","","","website;public_phone","https://www.tractorsupply.com/tsc/store_Hanover-MA-02339_2050","Tractor Supply Company","Hanover Store 2050","2026-08-17","","4","official_organization_page","manual:round7:tractor-supply-hanover-2050:015:2026-08-17","manual","verified"
"Trader Joe's 0513 Hanover","workplace","","","","","https://locations.traderjoes.com/ma/hanover/","339-298-1530","","","Hanover","MA","","","","","","","","website;public_phone","https://locations.traderjoes.com/ma/hanover/","Trader Joe's","Hanover Store 513","2026-08-17","","4","official_organization_page","manual:round7:trader-joes-hanover-513:016:2026-08-17","manual","verified"
"1758 LOWE S OF PEMBROKE, MA","workplace","","","","","https://www.lowes.com/store/MA-Pembroke/1758","781-499-4016","","","Pembroke","MA","","","","","","","","website;public_phone","https://www.lowes.com/store/MA-Pembroke/1758","Lowe's","Pembroke Store 1758","2026-08-17","","4","official_organization_page","manual:round7:lowes-pembroke-1758:017:2026-08-17","manual","verified"
"536 PEMBROKE","workplace","","","","","https://www.kohls.com/stores/ma/pembroke-536.shtml","781-826-3696","","","Pembroke","MA","","","","","","","","website;public_phone","https://www.kohls.com/stores/ma/pembroke-536.shtml","Kohl's","Pembroke Store 536","2026-08-17","","4","official_organization_page","manual:round7:kohls-pembroke-536:018:2026-08-17","manual","verified"
"61401261 MA1261 PEMBROKE","workplace","","","","","https://www.oceanstatejoblot.com/store-locator/massachusetts/pembroke/261/","339-529-1152","","","Pembroke","MA","","","","","","","","website;public_phone","https://www.oceanstatejoblot.com/store-locator/massachusetts/pembroke/261/","Ocean State Job Lot","Pembroke Store 261","2026-08-17","","4","official_organization_page","manual:round7:ocean-state-job-lot-pembroke-261:019:2026-08-17","manual","verified"
"BR 41120 WEYMOUTH, MA WALTHAM SERVICES, LLC","workplace","","","","","https://www.walthamservices.com/locations/massachusetts/pembroke/","800-752-1015","","","Pembroke","MA","","","","","","","","website;public_phone","https://www.walthamservices.com/locations/massachusetts/pembroke/plymouth-ma/","Waltham Pest Services","Plymouth Service Area - Pembroke Branch","2026-08-17","","4","official_organization_page","manual:round7:waltham-services-pembroke:020:2026-08-17","manual","verified"
"Bridges by Epoch at Pembroke","workplace","","","","","https://www.bridgesbyepoch.com/communities/pembroke-ma/","781-243-3003","","","Pembroke","MA","","","","","","","","website;public_phone","https://www.bridgesbyepoch.com/communities/pembroke-ma/contact/","Bridges by EPOCH","Contact Bridges at Pembroke","2026-08-17","","4","contact_page","manual:round7:bridges-by-epoch-pembroke:021:2026-08-17","manual","verified"
"Celco Consttruction Corp.","workplace","","","","","","781-331-6521","","","Pembroke","MA","","","","","","","","public_phone","https://safer.fmcsa.dot.gov/query.asp?query_param=USDOT&query_string=1459123&query_type=queryCarrierSnapshot","Federal Motor Carrier Safety Administration","Company Snapshot - Celco Construction Corp","2026-08-17","","5","public_registry","manual:round7:celco-construction:022:2026-08-17","manual","verified"
"Dimark Precision Machining","workplace","","","","","https://www.dimarkprecision.com/","781-826-6157","","","Pembroke","MA","","","","","","","","website;public_phone","https://www.dimarkprecision.com/contact_us.html","Dimark Precision Machining","Contact Us","2026-08-17","","4","contact_page","manual:round7:dimark-precision:023:2026-08-17","manual","verified"
"EIS - Nelco - Pembroke","workplace","","","","","https://www.nelcoproducts.com/","781-826-3010","sales@nelcoproducts.com","","Pembroke","MA","","","","","","","","website;public_phone;public_email","https://www.nelcoproducts.com/contact-sales/","Nelco Products","Contact Sales","2026-08-17","","4","contact_page","manual:round7:nelco-products-pembroke:024:2026-08-17","manual","verified"
"JLC-Tech LLC","workplace","","","","","https://www.jlc-tech.com/","781-826-8162","info@jlc-tech.com","","Pembroke","MA","","","","","","","","website;public_phone;public_email","https://www.jlc-tech.com/about-us/","JLC-Tech","About Us","2026-08-17","","4","official_organization_page","manual:round7:jlc-tech:025:2026-08-17","manual","verified"
"Murphy Electric & Industrial Control, LLC.","workplace","","","","","https://www.murphy-electric.com/","781-826-6423","","","Pembroke","MA","","","","","","","","website;public_phone","https://www.murphy-electric.com/","Murphy Electric & Industrial Control","Murphy Electric and Industrial Control","2026-08-17","","4","official_organization_page","manual:round7:murphy-electric:026:2026-08-17","manual","verified"
"PEMBROKE HOSPITAL - 0269","workplace","","","","","https://pembrokehospital.com/","781-829-7000","","","Pembroke","MA","","","","","","","","website;public_phone","https://pembrokehospital.com/contact-us/","Pembroke Hospital","Contact Us","2026-08-17","","4","contact_page","manual:round7:pembroke-hospital:027:2026-08-17","manual","verified"
"PEMBROKE_1377120","workplace","","","","","https://tools.usps.com/locations/details/1377120","781-293-2631","","","Pembroke","MA","","","","","","","","website;public_phone","https://tools.usps.com/locations/details/1377120","United States Postal Service","Pembroke Post Office Location 1377120","2026-08-17","","5","public_registry","manual:round7:usps-pembroke-1377120:028:2026-08-17","manual","verified"
"Pembroke","workplace","","","","","https://koopmanlumber.com/","781-294-8033","","","Pembroke","MA","","","","","","","","website;public_phone","https://koopmanlumber.com/contact-us/","Koopman Lumber","Contact Us - Pembroke","2026-08-17","","4","contact_page","manual:round7:koopman-lumber-pembroke:029:2026-08-17","manual","verified"
"Pembroke Woods Apartments","workplace","","","","","https://www.livepembrokewoods.com/","781-579-7810","","","Pembroke","MA","","","","","","","","website;public_phone","https://www.livepembrokewoods.com/","Pembroke Woods","Pembroke Woods Apartments","2026-08-17","","4","official_organization_page","manual:round7:pembroke-woods-apartments:030:2026-08-17","manual","verified"
"Protectowire","workplace","","","","","https://protectowire.com/","781-826-3878","info@protectowire.com","","Pembroke","MA","","","","","","","","website;public_phone;public_email","https://protectowire.com/contact/","Protectowire","Contact Us","2026-08-17","","4","contact_page","manual:round7:protectowire:031:2026-08-17","manual","verified"
"STOP & SHOP 100014","workplace","","","","","https://stores.stopandshop.com/ma/pembroke/125-church-street","781-826-9802","","","Pembroke","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/pembroke/125-church-street","Stop & Shop","Pembroke Store 0014","2026-08-17","","4","official_organization_page","manual:round7:stop-and-shop-pembroke-0014:032:2026-08-17","manual","verified"
"Sunrise SESA Technologies Inc","workplace","","","","","https://www.sunrisesystems.com/","781-826-9706","sales@sunrisesystems.com","","Pembroke","MA","","","","","","","","website;public_phone;public_email","https://www.sunrisesystems.com/contact-us","Sunrise SESA Technologies","Contact Us","2026-08-17","","4","contact_page","manual:round7:sunrise-sesa:033:2026-08-17","manual","verified"
"Cardinal Cushing Centers","workplace","Human services","","","","https://cushingcenters.org/","781-826-6371","","405 Washington St","Hanover","MA","02339","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://cushingcenters.org/contact/","Cardinal Cushing Centers","Contact Us","2026-08-17","","4","contact_page","manual:round7:cardinal-cushing-centers:034:2026-08-17","manual","verified"
"South Shore YMCA - Emilson Branch","workplace","Community health and recreation","","","","https://ssymca.org/location/emilson-ymca/","781-829-8585","","75 Mill Street","Hanover","MA","02339","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://ssymca.org/location/emilson-ymca/","South Shore YMCA","Emilson YMCA","2026-08-17","","4","official_organization_page","manual:round7:south-shore-ymca-emilson:035:2026-08-17","manual","verified"
"New England Village","workplace","Human services","","","","https://www.newenglandvillage.org/","781-293-5461","info@newenglandvillage.org","664 School Street","Pembroke","MA","02359","","","","active","yes","yes","industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.newenglandvillage.org/contact/admissions/","New England Village","Admissions Inquiries","2026-08-17","","4","contact_page","manual:round7:new-england-village:036:2026-08-17","manual","verified"
"Hanover Council on Aging","workplace","Senior and disability services","","","","https://www.hanover-ma.gov/council-on-aging","781-924-1913","","665 Center Street","Hanover","MA","02339","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.hanover-ma.gov/council-on-aging","Town of Hanover","Council on Aging","2026-08-17","","5","public_registry","manual:round7:hanover-council-on-aging:037:2026-08-17","manual","verified"
"Pembroke Council on Aging","workplace","Senior services","","","","https://www.pembroke-ma.gov/1761/Senior-Services-Council-on-Aging","781-294-8220","","128 Center Street","Pembroke","MA","02359","","","","active","yes","yes","industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.pembroke-ma.gov/1761/Senior-Services-Council-on-Aging","Town of Pembroke","Senior Services Council on Aging","2026-08-17","","5","public_registry","manual:round7:pembroke-council-on-aging:038:2026-08-17","manual","verified"
"""ConOps - NE - Eastern Mass - Brockton WTP, MA""","workplace","","","","","https://brockton.ma.us/wp-content/uploads/2026/05/Brockton-2025-Consumer-Confidence-Report.pdf","508-580-7865","","","Pembroke","MA","","","","","","","","website;public_phone","https://brockton.ma.us/wp-content/uploads/2026/05/Brockton-2025-Consumer-Confidence-Report.pdf","City of Brockton","2025 Annual Water Quality Report","2026-08-17","2026-05-01","5","public_registry","manual:round7:brockton-silver-lake-wtp-contact:039:2026-08-17","manual","verified"
"""ConOps - NE - Eastern Mass - Brockton WTP, MA""","workplace","","","","","","","","","Pembroke","MA","","42.022015","-70.813209","","","","","latitude;longitude","https://www3.epa.gov/region1/npdes/pwtf/noi/2017/brockton-wfp-pembroke-mag640029.pdf","United States Environmental Protection Agency","Brockton Water Filtration Plant NPDES Permit","2026-08-17","2017-01-01","5","public_registry","manual:round7:brockton-silver-lake-wtp-location:040:2026-08-17","manual","verified"
