organization_name,contact_name,contact_scope,is_public_professional,role_title,role_date,filing_year,public_email,public_phone,professional_url,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"One SouthCoast Chamber","","role_based","yes","Business association public office","","","info@onesouthcoast.com","508-676-8226","https://onesouthcoast.com/contact-us/","https://onesouthcoast.com/contact-us/","One SouthCoast Chamber","Contact Us","2026-08-17","","4","official_organization_page","manual:round10:one-southcoast-chamber:011:2026-08-17","manual","verified"
"South Shore Chamber of Commerce","","role_based","yes","Business association public office","","","info@southshorechamber.org","781-421-3900","https://www.southshorechamber.org/","https://www.southshorechamber.org/","South Shore Chamber of Commerce","Home","2026-08-17","","4","official_organization_page","manual:round10:south-shore-chamber-of-commerce:012:2026-08-17","manual","verified"
"Cranberry Country Chamber of Commerce","","role_based","yes","Business association public office","","","","508-947-1499","https://cranberrycountry.org/staff/","https://cranberrycountry.org/staff/","Cranberry Country Chamber of Commerce","Chamber Staff","2026-08-17","","4","official_organization_page","manual:round10:cranberry-country-chamber-of-commerce:013:2026-08-17","manual","verified"
"Tri-Town Chamber of Commerce","","role_based","yes","Business association public office","","","office@tri-townchamber.org","508-339-5655","https://www.tri-townchamber.org/contact","https://www.tri-townchamber.org/contact","Tri-Town Chamber of Commerce","Contact","2026-08-17","","4","official_organization_page","manual:round10:tri-town-chamber-of-commerce:014:2026-08-17","manual","verified"
"United Regional Chamber of Commerce","","role_based","yes","Business association public office","","","","508-316-0861","https://unitedregionalchamber.org/contact/","https://unitedregionalchamber.org/contact/","United Regional Chamber of Commerce","Contact Us","2026-08-17","","4","official_organization_page","manual:round10:united-regional-chamber-of-commerce:015:2026-08-17","manual","verified"
"Neponset River Regional Chamber","","role_based","yes","Business association public office","","","info@nrrchamber.com","781-769-1126","https://www.nrrchamber.com/","https://www.nrrchamber.com/","Neponset River Regional Chamber","Home","2026-08-17","","4","official_organization_page","manual:round10:neponset-river-regional-chamber:016:2026-08-17","manual","verified"
"Cape Cod Canal Region Chamber of Commerce","","role_based","yes","Business association public office","","","","508-759-6000","https://www.capecodcanalchamber.org/","https://www.capecodcanalchamber.org/","Cape Cod Canal Region Chamber of Commerce","Home","2026-08-17","","4","official_organization_page","manual:round10:cape-cod-canal-region-chamber-of-commerce:017:2026-08-17","manual","verified"
"Greater Providence Chamber of Commerce","","role_based","yes","Business association public office","","","chamber@provchamber.com","401-521-5000","https://providencechamber.com/contact-us/","https://providencechamber.com/contact-us/","Greater Providence Chamber of Commerce","Contact Us","2026-08-17","","4","official_organization_page","manual:round10:greater-providence-chamber-of-commerce:018:2026-08-17","manual","verified"
"South Coast Hispanic Chamber of Commerce","","role_based","yes","Business association public office","","","hello@socohispanicchamber.org","508-501-0875","https://www.socohispanicchamber.org/","https://www.socohispanicchamber.org/","South Coast Hispanic Chamber of Commerce","Home","2026-08-17","","4","official_organization_page","manual:round10:south-coast-hispanic-chamber-of-commerce:019:2026-08-17","manual","verified"
"Cape Cod Cranberry Growers' Association","","role_based","yes","Trade association public office","","","cccga@cranberries.org","508-866-7878","https://www.cranberries.org/legal","https://www.cranberries.org/legal","Cape Cod Cranberry Growers' Association","Legal and Contact Information","2026-08-17","","4","official_organization_page","manual:round10:cape-cod-cranberry-growers-association:020:2026-08-17","manual","verified"
"Fishing Partnership Support Services","","role_based","yes","Community program public office","","","","508-991-3043","https://fishingpartnership.org/","https://fishingpartnership.org/","Fishing Partnership Support Services","Support Services for Commercial Fishermen","2026-08-17","","4","official_organization_page","manual:round10:fishing-partnership-support-services:021:2026-08-17","manual","verified"
"Massachusetts Motor Transportation Association","","role_based","yes","Trade association public office","","","","617-695-3512","https://www.mass-trucking.org/contact-us.html","https://www.mass-trucking.org/contact-us.html","Massachusetts Motor Transportation Association","Contact Us","2026-08-17","","4","official_organization_page","manual:round10:massachusetts-motor-transportation-association:022:2026-08-17","manual","verified"
"Massachusetts Marine Trades Association","","role_based","yes","Trade association public office","","","","774-404-8005","https://www.boatma.com/contactmmta.html","https://www.boatma.com/contactmmta.html","Massachusetts Marine Trades Association","Contact MMTA","2026-08-17","","4","official_organization_page","manual:round10:massachusetts-marine-trades-association:023:2026-08-17","manual","verified"
"New Bedford Fishing Heritage Center","","role_based","yes","School district public office","","","operations@fishingheritagecenter.org","508-993-8894","https://fishingheritagecenter.org/wp-content/uploads/2025/04/FHC-Corporate-membership-form.pdf","https://fishingheritagecenter.org/wp-content/uploads/2025/04/FHC-Corporate-membership-form.pdf","New Bedford Fishing Heritage Center","Corporate Membership and Contact Information","2026-08-17","","4","official_organization_page","manual:round10:new-bedford-fishing-heritage-center:024:2026-08-17","manual","verified"
"South Eastern Economic Development Corporation (SEED)","","role_based","yes","Community program public office","","","","508-822-1020","https://seedcorp.com/contact-us","https://seedcorp.com/contact-us","SEED Corporation","Contact SEED","2026-08-17","","4","official_organization_page","manual:round10:south-eastern-economic-development-corporation-seed:025:2026-08-17","manual","verified"
"New Bedford Economic Development Council","","role_based","yes","Community program public office","","","info@nbedc.org","508-991-3122","https://nbedc.org/contact/","https://nbedc.org/contact/","New Bedford Economic Development Council","Contact","2026-08-17","","4","official_organization_page","manual:round10:new-bedford-economic-development-council:026:2026-08-17","manual","verified"
"Southeastern Regional Planning and Economic Development District","","role_based","yes","Community program public office","","","info@srpedd.org","508-824-1367","https://massmarpa.org/who-we-are/southeastern-regional-planning-and-economic-development-district/","https://massmarpa.org/who-we-are/southeastern-regional-planning-and-economic-development-district/","Massachusetts Association of Regional Planning Agencies","Southeastern Regional Planning and Economic Development District","2026-08-17","","4","official_organization_page","manual:round10:southeastern-regional-planning-and-economic-development-district:027:2026-08-17","manual","verified"
"Old Colony Planning Council","","role_based","yes","Community program public office","","","info@ocpcrpa.org","508-583-1833","https://massmarpa.org/who-we-are/old-colony-planning-council/","https://massmarpa.org/who-we-are/old-colony-planning-council/","Massachusetts Association of Regional Planning Agencies","Old Colony Planning Council","2026-08-17","","4","official_organization_page","manual:round10:old-colony-planning-council:028:2026-08-17","manual","verified"
"Taunton Development Corporation","","role_based","yes","Community program public office","","","info@tauntondevelopment.org","508-824-5857","https://tauntondevelopment.org/contact/","https://tauntondevelopment.org/contact/","Taunton Development Corporation","Contact Us","2026-08-17","","4","official_organization_page","manual:round10:taunton-development-corporation:029:2026-08-17","manual","verified"
"Massachusetts Small Business Development Center Southeast Region","","role_based","yes","Community program public office","","","","508-673-9783","https://www.msbdc.org/semass/directions.html","https://www.msbdc.org/semass/directions.html","Massachusetts Small Business Development Center","Directions - Southeast Regional Office","2026-08-17","","4","official_organization_page","manual:round10:massachusetts-small-business-development-center-southeast-region:030:2026-08-17","manual","verified"
"Southcoast Business Alliance","","role_based","yes","Community program public office","","","info@southcoastbusinessalliance.org","508-818-6647","https://southcoastbusinessalliance.org/contact/","https://southcoastbusinessalliance.org/contact/","Southcoast Business Alliance","Contact Us and Get Involved","2026-08-17","","4","official_organization_page","manual:round10:southcoast-business-alliance:031:2026-08-17","manual","verified"
"Community Economic Development Center","","role_based","yes","Community program public office","","","info@cedcnewbedford.org","508-979-4684","https://cedcnewbedford.org/contact/","https://cedcnewbedford.org/contact/","Community Economic Development Center","Contact","2026-08-17","","4","official_organization_page","manual:round10:community-economic-development-center:032:2026-08-17","manual","verified"
"Old Colony Regional Vocational Technical High School","","role_based","yes","School district public office","","","oldcolony@oldcolony.us","508-763-8011","https://oldcolony.us/about-the-school/contact-us/","https://oldcolony.us/about-the-school/contact-us/","Old Colony Regional Vocational Technical High School","Contact Us","2026-08-17","","4","official_organization_page","manual:round10:old-colony-regional-vocational-technical-high-school:033:2026-08-17","manual","verified"
"Bristol-Plymouth Regional Technical School","","role_based","yes","School district public office","","","","508-823-5151","https://www.bptech.org/about/home","https://www.bptech.org/about/home","Bristol-Plymouth Regional Technical School","About Us","2026-08-17","","4","official_organization_page","manual:round10:bristol-plymouth-regional-technical-school:034:2026-08-17","manual","verified"
"Greater New Bedford Regional Vocational Technical High School","","role_based","yes","School district public office","","","","508-998-3321","https://www.gnbvt.edu/","https://www.gnbvt.edu/","Greater New Bedford Regional Vocational Technical High School","Home","2026-08-17","","4","official_organization_page","manual:round10:greater-new-bedford-regional-vocational-technical-high-school:035:2026-08-17","manual","verified"
"Southeastern Regional Vocational Technical High School","","role_based","yes","School district public office","","","","508-230-1200","https://www.sersd.org/page/staff-links","https://www.sersd.org/page/staff-links","Southeastern Regional School District","Staff Links and District Contact","2026-08-17","","4","official_organization_page","manual:round10:southeastern-regional-vocational-technical-high-school:036:2026-08-17","manual","verified"
"Diman Regional Vocational Technical High School","","role_based","yes","School district public office","","","dimaninfo@dimanregional.org","508-678-2891","https://www.dimanregional.org/about","https://www.dimanregional.org/about","Diman Regional Vocational Technical High School","About","2026-08-17","","4","official_organization_page","manual:round10:diman-regional-vocational-technical-high-school:037:2026-08-17","manual","verified"
"Blue Hills Regional Technical School","","role_based","yes","School district public office","","","","781-828-5800","https://www.bluehills.org/assets/uploads/admin/dsc/meetings/SY26-27/dsc-7-21-26-notice.pdf","https://www.bluehills.org/assets/uploads/admin/dsc/meetings/SY26-27/dsc-7-21-26-notice.pdf","Blue Hills Regional Technical School","July 21, 2026 District School Committee Meeting Notice","2026-08-17","2026-07-16","4","official_organization_page","manual:round10:blue-hills-regional-technical-school:038:2026-08-17","manual","verified"
"Norfolk County Agricultural High School","","role_based","yes","School district public office","","","","508-668-0268","https://www.norfolkaggie.org/about-us/directions-and-location","https://www.norfolkaggie.org/about-us/directions-and-location","Norfolk County Agricultural High School","Directions and Location","2026-08-17","","4","official_organization_page","manual:round10:norfolk-county-agricultural-high-school:039:2026-08-17","manual","verified"
"Tri-County Regional Vocational Technical High School","","role_based","yes","School district public office","","","","508-528-5400","https://www.tri-county.us/page/contact-us","https://www.tri-county.us/page/contact-us","Tri-County Regional Vocational Technical High School","Contact Us","2026-08-17","","4","official_organization_page","manual:round10:tri-county-regional-vocational-technical-high-school:040:2026-08-17","manual","verified"
"Upper Cape Cod Regional Technical School","","role_based","yes","School district public office","","","","508-759-7711","https://profiles.doe.mass.edu/profiles/general.aspx?orgcode=08790000&orgtypecode=3&topNavId=9001","https://profiles.doe.mass.edu/profiles/general.aspx?orgcode=08790000&orgtypecode=3&topNavId=9001","Massachusetts Department of Elementary and Secondary Education","Upper Cape Cod Regional Vocational Technical Contact Information","2026-08-17","","5","public_registry","manual:round10:upper-cape-cod-regional-technical-school:041:2026-08-17","manual","verified"
"Bristol County Agricultural High School","","role_based","yes","School district public office","","","","508-669-6744","https://www.bristolaggie.org/page/administration","https://www.bristolaggie.org/page/administration","Bristol County Agricultural High School","Administration and School Contact","2026-08-17","","4","official_organization_page","manual:round10:bristol-county-agricultural-high-school:042:2026-08-17","manual","verified"
