canonical_name,organization_type,industry,union_affiliation,local_number,official_identifier,website,public_phone,public_email,street,city,state,zip,latitude,longitude,estimated_reach,active_status,public_accessibility,active_program,asserted_fields,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"NAMI Bristol County","mental_health_community_nonprofit","Local mental-health peer support, family education, and community advocacy","","","","http://www.namibristolcounty.org/","508-493-9048","namibristolcounty@comcast.net","PO Box 9096","Fall River","MA","02720","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://namimass.org/local-nami-affiliates/","NAMI Massachusetts","Local NAMI Affiliates in Massachusetts","2026-08-18","","4","official_umbrella_directory","manual:round15:nami-bristol-county:001:2026-08-18","manual","verified"
"Samaritans, Inc.","mental_health_community_nonprofit","Suicide prevention, crisis-line support, grief support, youth peer support, and community education","","","","https://samaritanshope.org/","617-536-2460","","41 West Street 4th Floor","Boston","MA","02111","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://samaritanshope.org/wp-content/uploads/2025/01/Samaritans-2023-Form-990.pdf","Samaritans, Inc.","Samaritans FY2023 Form 990","2026-08-18","","4","official_organization_filing","manual:round15:samaritans-inc:001:2026-08-18","manual","verified"
"Samaritans Southcoast","mental_health_community_nonprofit","Suicide prevention, crisis support, public education, and survivor support","","","","https://www.samaritanssoco.org/","508-679-9777","","PO Box 1333","Westport","MA","02790","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.samaritanssoco.org/","Samaritans Southcoast","Home","2026-08-18","","4","official_organization_page","manual:round15:samaritans-southcoast:001:2026-08-18","manual","verified"
"Mental Health Association of Rhode Island","mental_health_advocacy_nonprofit","Mental-health access, insurance parity, disability integration, education, and policy advocacy","","","","https://mhari.org/","401-726-2285","info@mhari.org","345 Blackstone Boulevard Center House Room C-98","Providence","RI","02906","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://mhari.org/","Mental Health Association of Rhode Island","Home","2026-08-18","","4","official_organization_page","manual:round15:mental-health-association-rhode-island:001:2026-08-18","manual","verified"
"Oasis Wellness & Recovery Community Center","recovery_support_organization","Peer-led mental-health recovery support, wellness programs, workshops, and community connection","","","","https://recoveryfriendly.ri.gov/recovery-resources/recovery-community-centers","401-831-6937","","530 North Main Street","Providence","RI","02904","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://recoveryfriendly.ri.gov/recovery-resources/recovery-community-centers","Rhode Island Recovery Friendly Workplace Initiative","Recovery Community Centers","2026-08-18","","5","official_government_page","manual:round15:oasis-wellness-recovery:001:2026-08-18","manual","verified"
"Boys & Girls Clubs of Metro South","youth_development_nonprofit","Youth development, education, nutrition, recreation, leadership, and community programs","","","","https://www.bgcmetrosouth.org/","508-812-3119","info@bgcmetrosouth.org","19 Court Street","Taunton","MA","02780","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.bgcmetrosouth.org/contact","Boys & Girls Clubs of Metro South","Contact Us","2026-08-18","","4","official_organization_page","manual:round15:boys-girls-clubs-metro-south:001:2026-08-18","manual","verified"
"Boys & Girls Club of Marshfield","youth_development_nonprofit","After-school, summer, recreation, leadership, and teen-enrichment programs","","","","https://www.bgcmarshfield.org/","781-834-2582","","37 Proprietors Drive","Marshfield","MA","02050","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.bgcmarshfield.org/contact","Boys & Girls Club of Marshfield","Contact Us","2026-08-18","","4","official_organization_page","manual:round15:boys-girls-club-marshfield:001:2026-08-18","manual","verified"
"Boys & Girls Club of Plymouth","youth_development_nonprofit","After-school, vacation, summer, recreation, education, and teen programs","","","","https://www.bgcplymouth.org/","508-746-6070","info@bgcplymouth.org","9 Resnik Road","Plymouth","MA","02360","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.bgcplymouth.org/","Boys & Girls Club of Plymouth","Home","2026-08-18","","4","official_organization_page","manual:round15:boys-girls-club-plymouth:001:2026-08-18","manual","verified"
"Boys & Girls Club of Greater New Bedford","youth_development_nonprofit","After-school, arts, education, technology, sports, summer, and youth leadership programs","","","","https://bgcnewbedford.org/","508-992-8011","","166 Jenney Street","New Bedford","MA","02740","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://bgcnewbedford.org/contact-us/","Boys & Girls Club of Greater New Bedford","Contact Us","2026-08-18","","4","official_organization_page","manual:round15:boys-girls-club-greater-new-bedford:001:2026-08-18","manual","verified"
"Boys & Girls Club of Fall River","youth_development_nonprofit","After-school, education, recreation, meals, summer, and teen development programs","","","","https://www.fallriverbgc.org/","508-672-6340","reception@fallriverbgc.org","803 Bedford Street","Fall River","MA","02723","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.fallriverbgc.org/contact-us","Boys & Girls Club of Fall River","Contact Us","2026-08-18","","4","official_organization_page","manual:round15:boys-girls-club-fall-river:001:2026-08-18","manual","verified"
"Big Brothers Big Sisters of Eastern Massachusetts","youth_development_nonprofit","Professionally supported youth mentoring and family partnership across Eastern Massachusetts","","","","https://www.emassbigs.org/","617-542-9090","","184 High Street 3rd Floor","Boston","MA","02110","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://emassbigs.org/college-bigs/","Big Brothers Big Sisters of Eastern Massachusetts","College Bigs","2026-08-18","","4","official_organization_page","manual:round15:big-brothers-big-sisters-eastern-massachusetts:001:2026-08-18","manual","verified"
"Family Nurturing Center of Massachusetts","family_support_nonprofit","Parenting education, early-childhood engagement, family support, coalition building, and provider training","","","","https://familynurturing.org/","617-474-1143","info@familynurturing.org","200 Bowdoin Street","Dorchester","MA","02122","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://familynurturing.org/contact-us/","Family Nurturing Center of Massachusetts","Contact Us","2026-08-18","","4","official_organization_page","manual:round15:family-nurturing-center-massachusetts:001:2026-08-18","manual","verified"
"Plymouth County Children's Advocacy Center","child_advocacy_public_program","Child-focused multidisciplinary advocacy, forensic interviews, family support, and coordinated response","","","","https://cac.plymouthda.com/","508-580-3383","","233 Water Street","Plymouth","MA","02360","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://cac.plymouthda.com/contact-us/","Plymouth County District Attorney's Office","Plymouth County Children's Advocacy Center Contact Us","2026-08-18","","5","official_government_page","manual:round15:plymouth-county-childrens-advocacy-center:001:2026-08-18","manual","verified"
"Rian Immigrant Center","immigrant_community_nonprofit","Immigration legal services, resource navigation, education, exchange programs, advocacy, and community building","","","","https://www.riancenter.org/","617-542-7654","","89 South Street Suite 406","Boston","MA","02111","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.riancenter.org/contact-us/","Rian Immigrant Center","Contact Us and Request Services","2026-08-18","","4","official_organization_page","manual:round15:rian-immigrant-center:001:2026-08-18","manual","verified"
"Centro Presente","immigrant_community_nonprofit","Latin American immigrant rights, community organizing, adult education, legal services, and worker-rights education","","","","https://cpresente.org/","857-256-2981","info@cpresente.org","12 Bennington Street Suite 202","East Boston","MA","02128","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://masslegalaid.info/lsos/centro-presente/","Massachusetts Legal Aid","Centro Presente","2026-08-18","","4","official_legal_services_directory","manual:round15:centro-presente:001:2026-08-18","manual","verified"
"Brazilian Women's Group","multilingual_community_nonprofit","Brazilian immigrant community organizing, civic engagement, health access, economic empowerment, and worker rights","","","","https://www.verdeamarelo.org/bwg/","617-202-5775","mulherbrasileira@verdeamarelo.org","697 Cambridge Street Suite 106","Brighton","MA","02135","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.verdeamarelo.org/bwg/contato","Brazilian Women's Group","Contact","2026-08-18","","4","official_organization_page","manual:round15:brazilian-womens-group:001:2026-08-18","manual","verified"
"Haitian-Americans United, Inc.","multicultural_community_nonprofit","Haitian and Haitian-American education, community empowerment, civic engagement, and cultural development","","","","https://hauinc.weebly.com/","","","10 Fairway Street Suite 218","Mattapan","MA","02126","","","","active","1","1","canonical_name;organization_type;industry;website;street;city;state;zip;active_status;public_accessibility;active_program","https://hauinc.weebly.com/","Haitian-Americans United, Inc.","Home","2026-08-18","","4","official_organization_page","manual:round15:haitian-americans-united:001:2026-08-18","manual","verified"
"Immigrant Family Services Institute","immigrant_community_nonprofit","Multilingual immigrant navigation, education, workforce development, youth programs, advocacy, and community support","","","","https://www.ifsi-usa.org/","617-322-1348","info@ifsi-usa.org","863 Crescent Street","Brockton","MA","02301","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.ifsi-usa.org/contact-us","Immigrant Family Services Institute","Contact","2026-08-18","","4","official_organization_page","manual:round15:immigrant-family-services-institute:001:2026-08-18","manual","verified"
"Somali Development Center","refugee_community_nonprofit","Culturally based education, employment, literacy, social services, and support for Somali and East African communities","","","","https://www.sdcboston.org/","617-522-0700","sdcboston@yahoo.com","10 Malcolm X Boulevard 2nd Floor","Roxbury","MA","02119","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.mass.gov/doc/community-partners-directory-6/download","Massachusetts Office for Refugees and Immigrants","Community Partners Directory","2026-08-18","","5","official_government_directory","manual:round15:somali-development-center:001:2026-08-18","manual","verified"
"Boston Little Saigon","multicultural_community_nonprofit","Vietnamese cultural-district development, local business support, community programming, and public cultural events","","","","https://www.bostonlittlesaigon.org/","617-858-0468","info@bostonlittlesaigon.org","1443A Dorchester Avenue Suite 2","Boston","MA","02122","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.bostonlittlesaigon.org/contact","Boston Little Saigon","Contact","2026-08-18","","4","official_organization_page","manual:round15:boston-little-saigon:001:2026-08-18","manual","verified"
"Saheli, Inc.","survivor_services_nonprofit","Culturally responsive domestic- and sexual-violence support, housing, legal services, counseling, and economic empowerment","","","","https://saheliboston.org/","866-472-4354","info@saheliboston.org","PO Box 1345","Burlington","MA","01803","","","","active","1","1","canonical_name;organization_type;industry;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://saheliboston.org/contact-us/","Saheli, Inc.","Contact Us","2026-08-18","","4","official_organization_page","manual:round15:saheli:001:2026-08-18","manual","verified"
"Teamsters Local 251","union_local","Transportation, health care, public service, logistics, and other workers in Rhode Island and southeastern Massachusetts","International Brotherhood of Teamsters","251","","https://teamsterslocal251.org/","401-434-0454","ibt251@teamsterslocal251.org","121 Brightridge Avenue","East Providence","RI","02914","","","","active","1","1","canonical_name;organization_type;industry;union_affiliation;local_number;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://teamsterslocal251.org/contact-local-251/","Teamsters Local 251","Contact Local 251","2026-08-18","","4","official_union_page","manual:round15:teamsters-local-251:001:2026-08-18","manual","verified"
"Teamsters Local 59","union_local","Transportation, logistics, public-service, and other workers in southeastern Massachusetts","International Brotherhood of Teamsters","59","","https://www.teamsters59.org/","508-993-1505","","27 South Sixth Street","New Bedford","MA","02740","","","","active","1","1","canonical_name;organization_type;industry;union_affiliation;local_number;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://www.teamsters59.org/contact.htm","Teamsters Local 59","Contact Teamsters Local No. 59","2026-08-18","","4","official_union_page","manual:round15:teamsters-local-59:001:2026-08-18","manual","verified"
"UFCW Local 1445","union_local","Grocery, cannabis, health care, retail, packing, processing, warehouse, laundry, and concession workers","United Food and Commercial Workers","1445","","https://www.ufcwlocal1445.org/","800-439-1445","ufcw1445@ufcwlocal1445.org","30 Stergis Way","Dedham","MA","02026","","","","active","1","1","canonical_name;organization_type;industry;union_affiliation;local_number;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.ufcwlocal1445.org/?zone=%2Funionactive%2Fcontact.cfm","UFCW Local 1445","Contact Us","2026-08-18","","4","official_union_page","manual:round15:ufcw-local-1445:001:2026-08-18","manual","verified"
"UAW Region 9A - Boston Sub-Regional Office","labor_organization","Auto, aerospace, higher education, nonprofit, public-sector, child-care, retail, and technical workers","United Auto Workers","Region 9A","","https://region9a.uaw.org/","781-821-3037","","960 Turnpike Street Suite 2D","Canton","MA","02021","","","","active","1","1","canonical_name;organization_type;industry;union_affiliation;local_number;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://uaw.org/regions/uaw-region-9a/page/3/","United Auto Workers","UAW Region 9A","2026-08-18","","4","official_union_page","manual:round15:uaw-region-9a-boston:001:2026-08-18","manual","verified"
"Boston Teachers Union, Local 66","union_local","Teachers, paraprofessionals, substitutes, and other Boston public-school educators","American Federation of Teachers","66","","https://btu.org/","617-288-2000","","180 Mount Vernon Street","Boston","MA","02125","","","","active","1","1","canonical_name;organization_type;industry;union_affiliation;local_number;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://btu.org/wp-content/uploads/2023/03/BTU-2022-September-for-the-website.pdf","Boston Teachers Union, Local 66","Boston Union Teacher Contact Information","2026-08-18","","4","official_union_publication","manual:round15:boston-teachers-union-local-66:001:2026-08-18","manual","verified"
"SAG-AFTRA New England Local","union_local","Actors, broadcasters, recording artists, dancers, stunt performers, and other media professionals","SAG-AFTRA","New England","","https://www.sagaftra.org/new-england","617-262-8001","newengland@sagaftra.org","20 Park Plaza Suite 822","Boston","MA","02116","","","","active","1","1","canonical_name;organization_type;industry;union_affiliation;local_number;website;public_phone;public_email;street;city;state;zip;active_status;public_accessibility;active_program","https://www.sagaftra.org/new-england","SAG-AFTRA","New England Local","2026-08-18","","4","official_union_page","manual:round15:sag-aftra-new-england:001:2026-08-18","manual","verified"
"IATSE Local 11","union_local","Stagehands, theatrical technicians, and live-event production workers","International Alliance of Theatrical Stage Employees","11","","https://iatse11.org/","617-269-5595","","152 Old Colony Avenue","South Boston","MA","02127","","","","active","1","1","canonical_name;organization_type;industry;union_affiliation;local_number;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://iatse11.org/know-your-rights/","IATSE Local 11","Know Your Rights","2026-08-18","","4","official_union_page","manual:round15:iatse-local-11:001:2026-08-18","manual","verified"
"National Postal Mail Handlers Union Local 301","union_local","Postal mail handlers across New England","National Postal Mail Handlers Union","301","","https://www.npmhul301.org/","508-651-2227","","971 Worcester Street","Natick","MA","01760","","","","active","1","1","canonical_name;organization_type;industry;union_affiliation;local_number;website;public_phone;street;city;state;zip;active_status;public_accessibility;active_program","https://npmhu.org/about/local","National Postal Mail Handlers Union","Local Unions - Local 301","2026-08-18","","4","official_union_directory","manual:round15:npmhu-local-301:001:2026-08-18","manual","verified"
