canonical_name,organization_type,industry,union_affiliation,local_number,official_identifier,website,public_phone,public_email,street,city,state,zip,latitude,longitude,estimated_reach,active_status,public_accessibility,active_program,asserted_fields,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"Brite Lite Electrical Co Inc.","workplace","","","","","","781-340-9102","","","Weymouth","MA","","","","","","","","public_phone","https://newbedford-ma.s3.amazonaws.com/wp-content/uploads/sites/25/20231201085244/24192059-BPZ-ANIMAL-AMBAS-BID-TAB-SHEET.pdf","City of New Bedford","Bid Tabulation Sheet 24192059","2026-08-17","2023-12-01","5","public_contract","manual:round3:brite-lite-electrical-co-inc:016:2026-08-17","manual","verified"
"MANUFACTURING RESOURCE GROUP","workplace","","","","","https://www.mrg-inc.com/","781-440-9700","","","Norwood","MA","","","","","","","","website;public_phone","https://www.mrg-inc.com/privacy-policy/","Manufacturing Resource Group","Privacy Policy and Contact Information","2026-08-17","","4","official_organization_page","manual:round3:manufacturing-resource-group:017:2026-08-17","manual","verified"
"Absolute Metal Finishing","workplace","","","","","https://absolutemetal.com/","781-551-8235","quotes@absolutemetal.com","","Norwood","MA","","","","","","","","website;public_phone;public_email","https://absolutemetal.com/contact-us/","Absolute Metal Finishing","Contact Us","2026-08-17","","4","contact_page","manual:round3:absolute-metal-finishing:018:2026-08-17","manual","verified"
"Century Paving & Construction Corp.","workplace","","","","","https://www.centurypavingconstruction.com/","508-674-2000","info@centurypave.com","","Fall River","MA","","","","","","","","website;public_phone;public_email","https://www.centurypavingconstruction.com/contact-us","Century Paving & Construction","Contact Us","2026-08-17","","4","contact_page","manual:round3:century-paving-construction-corp:019:2026-08-17","manual","verified"
"Source Code- MA","workplace","","","","","https://sourcecode.com/","877-722-3478","","","Norwood","MA","","","","","","","","website;public_phone","https://sourcecode.com/company/contact-us/","Source Code","Contact Us","2026-08-17","","4","contact_page","manual:round3:source-code-ma:020:2026-08-17","manual","verified"
"Accutech Packaging, Inc. - Hampden Rd","workplace","","","","","https://accutechpkg.com/","508-543-3800","","","Mansfield","MA","","","","","","","","website;public_phone","https://accutechpkg.com/contact/","Accutech Packaging","Contact","2026-08-17","","4","contact_page","manual:round3:accutech-packaging-inc-hampden-rd:021:2026-08-17","manual","verified"
"State Electric Corporation Braintree","workplace","","","","","https://stateelectriccorp.com/","781-933-5255","","","Braintree","MA","","","","","","","","website;public_phone","https://stateelectriccorp.com/author/stateelectric/","State Electric Corporation","State Electric Corporation","2026-08-17","","4","official_organization_page","manual:round3:state-electric-corporation-braintree:022:2026-08-17","manual","verified"
"Gentex Corporation-Norwood","workplace","","","","","https://www.gentexcorp.com/","888-894-1755","","","Norwood","MA","","","","","","","","website;public_phone","https://www.gentexcorp.com/contact/","Gentex Corporation","Contact","2026-08-17","","4","contact_page","manual:round3:gentex-corporation-norwood:023:2026-08-17","manual","verified"
"MA217 AMETEK PROGRAMMABLE POWER, INC. DBA UEI","workplace","","","","","https://www.ueidaq.com/","508-921-4600","uei.info@ametek.com","","Norwood","MA","","","","","","","","website;public_phone;public_email","https://www.ueidaq.com/company/contact","United Electronic Industries","Contact","2026-08-17","","4","contact_page","manual:round3:ma217-ametek-programmable-power-inc-dba-uei:024:2026-08-17","manual","verified"
"North Coast Seafoods -New Bedford","workplace","","","","","https://www.northcoastseafoods.com/","617-345-4444","customerservice@northcoastseafoods.com","","New Bedford","MA","","","","","","","","website;public_phone;public_email","https://www.northcoastseafoods.com/pages/contact","North Coast Seafoods","Contact","2026-08-17","","4","contact_page","manual:round3:north-coast-seafoods-new-bedford:025:2026-08-17","manual","verified"
"Electric Services Department","workplace","","","","","https://norwoodlight.com/","781-948-1100","info@norwoodlight.com","","Norwood","MA","","","","","","","","website;public_phone;public_email","https://norwoodlight.com/about/","Norwood Municipal Light Department","About Norwood Municipal Light Department","2026-08-17","","5","official_organization_page","manual:round3:electric-services-department:026:2026-08-17","manual","verified"
"Teleflex LLC (Mansfield)","workplace","","","","","https://www.teleflexmedicaloem.com/","508-964-6021","","","Mansfield","MA","","","","","","","","website;public_phone","https://www.teleflexmedicaloem.com/get-to-know-us/facilities/","Teleflex Medical OEM","Facilities","2026-08-17","","4","official_organization_page","manual:round3:teleflex-llc-mansfield:027:2026-08-17","manual","verified"
"Shawmut Corporation - West Bridgewater","workplace","","","","","https://shawmutcorporation.com/","508-588-3300","","","West Bridgewater","MA","","","","","","","","website;public_phone","https://shawmutcorporation.com/contact/","Shawmut Corporation","Contact","2026-08-17","","4","contact_page","manual:round3:shawmut-corporation-west-bridgewater:028:2026-08-17","manual","verified"
"RISE Group, Inc. - DBA AirMasters","workplace","","","","","https://airmastershvac.com/","508-672-7993","","","Fall River","MA","","","","","","","","website;public_phone","https://airmastershvac.com/","AirMasters HVAC","AirMasters HVAC","2026-08-17","","4","official_organization_page","manual:round3:rise-group-inc-dba-airmasters:029:2026-08-17","manual","verified"
"RISE Group, Inc. - DBA Thielsch Engineering, Inc.","workplace","","","","","https://cts.thielsch.com/","781-848-5184","","","Braintree","MA","","","","","","","","website;public_phone","https://cts.thielsch.com/about/hours_directions.aspx","Thielsch Engineering","Hours and Directions","2026-08-17","","4","contact_page","manual:round3:rise-group-inc-dba-thielsch-engineering-inc:030:2026-08-17","manual","verified"
"Harold Brothers Mechanical Contractors","workplace","","","","","https://www.haroldbros.com/","781-871-2111","info@haroldbros.com","","Weymouth","MA","","","","","","","","website;public_phone;public_email","https://www.haroldbros.com/contact-us/","Harold Brothers Mechanical Contractors","Contact Us","2026-08-17","","4","contact_page","manual:round3:harold-brothers-mechanical-contractors:031:2026-08-17","manual","verified"
"Bay State Community Services Inc","workplace","","","","","https://www.baystatecs.org/","617-471-8400","","","Quincy","MA","","","","","","","","website;public_phone","https://www.baystatecs.org/contact-us/","Bay State Community Services","Contact Us","2026-08-17","","4","contact_page","manual:round3:bay-state-community-services-inc:032:2026-08-17","manual","verified"
"Saint Vincent's Services","workplace","","","","","https://saintvincentsservices.org/","508-679-8511","info@stvservices.org","","Fall River","MA","","","","","","","","website;public_phone;public_email","https://saintvincentsservices.org/contact-us/","Saint Vincent's Services","Contact Us","2026-08-17","","4","contact_page","manual:round3:saint-vincent-s-services:033:2026-08-17","manual","verified"
"Catholic Memorial Home","workplace","","","","","https://www.dhfo.org/our-communities/catholic-memorial-home/","508-679-0011","","","Fall River","MA","","","","","","","","website;public_phone","https://www.dhfo.org/our-communities/catholic-memorial-home/","Diocesan Health Facilities","Catholic Memorial Home","2026-08-17","","4","official_organization_page","manual:round3:catholic-memorial-home:034:2026-08-17","manual","verified"
"St. Joseph Manor Healthcare","workplace","","","","","https://www.sjmbrockton.com/","508-583-5834","","","Brockton","MA","","","","","","","","website;public_phone","https://www.sjmbrockton.com/","St. Joseph Manor Health Care","St. Joseph Manor Health Care","2026-08-17","","4","contact_page","manual:round3:st-joseph-manor-healthcare:035:2026-08-17","manual","verified"
"Victory Human Services, Inc.","workplace","","","","","https://www.victoryhs.com/","508-298-2534","afc@victoryhs.com","","Brockton","MA","","","","","","","","website;public_phone;public_email","https://www.victoryhs.com/pages/contact-human-services-agency-brockton-massachusetts","Victory Human Services","Contact","2026-08-17","","4","contact_page","manual:round3:victory-human-services-inc:036:2026-08-17","manual","verified"
"Dennison Lubricants Inc","workplace","","","","","https://denlube.com/","800-564-5142","","","Lakeville","MA","","","","","","","","website;public_phone","https://denlube.com/contact/","Dennison Lubricants","Contact","2026-08-17","","4","contact_page","manual:round3:dennison-lubricants-inc:037:2026-08-17","manual","verified"
"EMCOR Services Northeast","workplace","","","","","https://emcornortheast.com/","781-573-1700","","","Stoughton","MA","","","","","","","","website;public_phone","https://emcornortheast.com/","EMCOR Services Northeast","EMCOR Services Northeast","2026-08-17","","4","official_organization_page","manual:round3:emcor-services-northeast:038:2026-08-17","manual","verified"
"T&K Asphalt Services, INC","workplace","","","","","https://www.tkasphalt.com/","877-852-7742","info@tkasphalt.com","","Whitman","MA","","","","","","","","website;public_phone;public_email","https://www.tkasphalt.com/contact-us/","T&K Asphalt Services","Contact Us","2026-08-17","","4","contact_page","manual:round3:t-k-asphalt-services-inc:039:2026-08-17","manual","verified"
"United HVAC Company, Inc.","workplace","","","","","https://united-hvac.com/","781-871-1060","info@united-hvac.com","","Rockland","MA","","","","","","","","website;public_phone;public_email","https://united-hvac.com/contact/","United HVAC","Contact","2026-08-17","","4","contact_page","manual:round3:united-hvac-company-inc:040:2026-08-17","manual","verified"
"Pierce Refrigeration, inc.","workplace","","","","","https://piercerefrig.com/","800-696-1088","","","West Bridgewater","MA","","","","","","","","website;public_phone","https://piercerefrig.com/contact.php","Pierce Refrigeration","Contact","2026-08-17","","4","contact_page","manual:round3:pierce-refrigeration-inc:041:2026-08-17","manual","verified"
"ELECTRO SWITCH CORP.","workplace","","","","","https://www.electroswitch.com/","781-335-5200","info@electroswitch.com","","Weymouth","MA","","","","","","","","website;public_phone;public_email","https://www.electroswitch.com/office-locations","Electroswitch","Office Locations","2026-08-17","","4","contact_page","manual:round3:electro-switch-corp:042:2026-08-17","manual","verified"
"JP Noonan Transportation, Inc.","workplace","","","","","https://www.jpnoonan.com/","508-588-8026","","","West Bridgewater","MA","","","","","","","","website;public_phone","https://www.jpnoonan.com/locations/","J.P. Noonan Transportation","Locations","2026-08-17","","4","contact_page","manual:round3:jp-noonan-transportation-inc:043:2026-08-17","manual","verified"
"COPIA SCIENTIFIC LLC","workplace","","","","","https://www.copiasci.com/","877-267-4272","","","Taunton","MA","","","","","","","","website;public_phone","https://www.copiasci.com/contactus","Copia Scientific","Contact Us","2026-08-17","","4","contact_page","manual:round3:copia-scientific-llc:044:2026-08-17","manual","verified"
"Prysmian Group Specialty Cables LLC (Taunton)","workplace","","","","","https://na.prysmian.com/","859-572-8000","","","Taunton","MA","","","","","","","","website;public_phone","https://na.prysmian.com/contact-us","Prysmian","Contact Us","2026-08-17","","4","contact_page","manual:round3:prysmian-group-specialty-cables-llc-taunton:045:2026-08-17","manual","verified"
"PAM Health Specialty Hospital of Stoughton","workplace","","","","","https://pamhealth.com/hospitals/pam-health-specialty-hospital-of-stoughton/","781-297-8200","","","Stoughton","MA","","","","","","","","website;public_phone","https://pamhealth.com/hospitals/pam-health-specialty-hospital-of-stoughton/","PAM Health","PAM Health Specialty Hospital of Stoughton","2026-08-17","","4","official_organization_page","manual:round3:pam-health-specialty-hospital-of-stoughton:046:2026-08-17","manual","verified"
"Walsh Mechanical Contractors","workplace","","","","","","781-871-7496","","","Abington","MA","","","","","","","","public_phone","https://www.smacnatri.org/verified-firms/","SMACNA Testing & Research Institute","Verified Firms","2026-08-17","","3","official_organization_page","manual:round3:walsh-mechanical-contractors:047:2026-08-17","manual","verified"
"ROCHE BROS - BRIDGEWATER","workplace","","","","","https://www.rochebros.com/location/bridgewater/","508-697-5077","","","Bridgewater","MA","","","","","","","","website;public_phone","https://www.rochebros.com/location/bridgewater/","Roche Bros.","Bridgewater Store","2026-08-17","","4","contact_page","manual:round3:roche-bros-bridgewater:048:2026-08-17","manual","verified"
"The Arbors at Taunton","workplace","","","","","https://arborsassistedliving.com/locations/taunton/","508-217-9379","","","Taunton","MA","","","","","","","","website;public_phone","https://arborsassistedliving.com/locations/taunton/","The Arbors Assisted Living","The Arbors at Taunton","2026-08-17","","4","official_organization_page","manual:round3:the-arbors-at-taunton:049:2026-08-17","manual","verified"
"All American Assisted Living- Hanson","workplace","","","","","","781-447-4100","","","Hanson","MA","","","","","","","","public_phone","https://www.mass.gov/locations/all-american-assisted-living-at-hanson","Commonwealth of Massachusetts","All American Assisted Living at Hanson","2026-08-17","","5","license","manual:round3:all-american-assisted-living-hanson:050:2026-08-17","manual","verified"
"Alliance Health at West Acres","workplace","","","","","https://alliancehhs.org/west-acres/","508-583-6000","","","Brockton","MA","","","","","","","","website;public_phone","https://alliancehhs.org/west-acres/","Alliance Health & Human Services","Alliance Health at West Acres","2026-08-17","","4","official_organization_page","manual:round3:alliance-health-at-west-acres:051:2026-08-17","manual","verified"
"1174 LOWE S OF BROCKTON, MA","workplace","","","","","https://www.lowes.com/store/ma-brockton/1174","508-897-0067","","","Brockton","MA","","","","","","","","website;public_phone","https://www.lowes.com/store/ma-brockton/1174","Lowe's","Brockton Lowe's Store #1174","2026-08-17","","4","contact_page","manual:round3:1174-lowe-s-of-brockton-ma:052:2026-08-17","manual","verified"
"1618 LOWE S OF WEYMOUTH, MA","workplace","","","","","https://www.lowes.com/store/ma-weymouth/1618","781-340-5964","","","Weymouth","MA","","","","","","","","website;public_phone","https://www.lowes.com/store/ma-weymouth/1618","Lowe's","Weymouth Lowe's Store #1618","2026-08-17","","4","contact_page","manual:round3:1618-lowe-s-of-weymouth-ma:053:2026-08-17","manual","verified"
"1663 LOWE S OF KINGSTON, MA","workplace","","","","","https://www.lowes.com/store/ma-kingston/1663","781-217-2000","","","Kingston","MA","","","","","","","","website;public_phone","https://www.lowes.com/store/ma-kingston/1663","Lowe's","Kingston Lowe's Store #1663","2026-08-17","","4","contact_page","manual:round3:1663-lowe-s-of-kingston-ma:054:2026-08-17","manual","verified"
"1857 LOWE S OF RAYNHAM, MA","workplace","","","","","https://www.lowes.com/store/ma-raynham/1857","774-226-2036","","","Raynham","MA","","","","","","","","website;public_phone","https://www.lowes.com/store/ma-raynham/1857","Lowe's","Raynham Lowe's Store #1857","2026-08-17","","4","contact_page","manual:round3:1857-lowe-s-of-raynham-ma:055:2026-08-17","manual","verified"
"2376 LOWE S OF WAREHAM, MA","workplace","","","","","https://www.lowes.com/store/ma-wareham/2376","774-678-6000","","","Wareham","MA","","","","","","","","website;public_phone","https://www.lowes.com/store/ma-wareham/2376","Lowe's","Wareham Lowe's Store #2376","2026-08-17","","4","contact_page","manual:round3:2376-lowe-s-of-wareham-ma:056:2026-08-17","manual","verified"
"2752 LOWE S OF WEST BRIDGEWATER, MA","workplace","","","","","https://www.lowes.com/store/ma-west-bridgewater/2752","508-559-5200","","","West Bridgewater","MA","","","","","","","","website;public_phone","https://www.lowes.com/store/ma-west-bridgewater/2752","Lowe's","West Bridgewater Lowe's Store #2752","2026-08-17","","4","contact_page","manual:round3:2752-lowe-s-of-west-bridgewater-ma:057:2026-08-17","manual","verified"
"2785 LOWE S OF ABINGTON, MA","workplace","","","","","https://www.lowes.com/store/ma-abington/2785","781-681-6513","","","Abington","MA","","","","","","","","website;public_phone","https://www.lowes.com/store/ma-abington/2785","Lowe's","Abington Lowe's Store #2785","2026-08-17","","4","contact_page","manual:round3:2785-lowe-s-of-abington-ma:058:2026-08-17","manual","verified"
"STOP & SHOP 100007","workplace","","","","","https://stores.stopandshop.com/ma/mansfield/377-chauncy-street","508-337-9450","","","Mansfield","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/mansfield/377-chauncy-street","Stop & Shop","Mansfield Store #0007","2026-08-17","","4","contact_page","manual:round3:stop-shop-100007:059:2026-08-17","manual","verified"
"STOP & SHOP 100017","workplace","","","","","https://stores.stopandshop.com/ma/quincy/495-southern-artery","617-773-4510","","","Quincy","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/quincy/495-southern-artery","Stop & Shop","Quincy Store #0017","2026-08-17","","4","contact_page","manual:round3:stop-shop-100017:060:2026-08-17","manual","verified"
"STOP & SHOP 100020","workplace","","","","","https://stores.stopandshop.com/ma/quincy/65-newport-avenue","617-328-4477","","","Quincy","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/quincy/65-newport-avenue","Stop & Shop","Quincy Store #0020","2026-08-17","","4","contact_page","manual:round3:stop-shop-100020:061:2026-08-17","manual","verified"
"STOP & SHOP 100033","workplace","","","","","https://stores.stopandshop.com/ma/stoughton/278-washington-street","781-341-1797","","","Stoughton","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/stoughton/278-washington-street","Stop & Shop","Stoughton Store #0033","2026-08-17","","4","contact_page","manual:round3:stop-shop-100033:062:2026-08-17","manual","verified"
"STOP & SHOP 100054","workplace","","","","","https://stores.stopandshop.com/ma/abington/375-centre-avenue","781-871-0020","","","Abington","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/abington/375-centre-avenue","Stop & Shop","Abington Store #0054","2026-08-17","","4","contact_page","manual:round3:stop-shop-100054:063:2026-08-17","manual","verified"
"STOP & SHOP 100070","workplace","","","","","https://stores.stopandshop.com/ma/new-bedford/1001-king%27s-highway","508-998-2000","","","New Bedford","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/new-bedford/1001-king%27s-highway","Stop & Shop","New Bedford Store #0070","2026-08-17","","4","contact_page","manual:round3:stop-shop-100070:064:2026-08-17","manual","verified"
"STOP & SHOP 100071","workplace","","","","","https://stores.stopandshop.com/ma/fall-river/501-rodman-street","508-672-2177","","","Fall River","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/fall-river/501-rodman-street","Stop & Shop","Fall River Store #0071","2026-08-17","","4","contact_page","manual:round3:stop-shop-100071:065:2026-08-17","manual","verified"
"STOP & SHOP 100098","workplace","","","","","https://stores.stopandshop.com/ma/new-bedford/438-dartmouth-street","508-993-1791","","","New Bedford","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/new-bedford/438-dartmouth-street","Stop & Shop","New Bedford Store #0098","2026-08-17","","4","contact_page","manual:round3:stop-shop-100098:066:2026-08-17","manual","verified"
"STOP & SHOP 100402","workplace","","","","","https://stores.stopandshop.com/ma/kingston/160-summer-street","781-582-3700","","","Kingston","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/kingston/160-summer-street","Stop & Shop","Kingston Store #0402","2026-08-17","","4","contact_page","manual:round3:stop-shop-100402:067:2026-08-17","manual","verified"
"STOP & SHOP 100444","workplace","","","","","https://stores.stopandshop.com/ma/whitman/475-bedford-street","781-447-7817","","","Whitman","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/whitman/475-bedford-street","Stop & Shop","Whitman Store #0444","2026-08-17","","4","contact_page","manual:round3:stop-shop-100444:068:2026-08-17","manual","verified"
"SUPER STOP & SHOP 0473","workplace","","","","","https://stores.stopandshop.com/ma/fall-river/333-mariano-bishop-boulevard","508-675-0391","","","Fall River","MA","","","","","","","","website;public_phone","https://stores.stopandshop.com/ma/fall-river/333-mariano-bishop-boulevard","Stop & Shop","Fall River Store #0473","2026-08-17","","4","contact_page","manual:round3:super-stop-shop-0473:069:2026-08-17","manual","verified"
